Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
22 Jul 2022
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	28.70	28.70	28.70	28.70	15/07/2022 14:07	CET	1	28.70
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	3.09	3.16	3.08	3.09	22/07/2022 17:35	CET	9696	30174.92
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	8.00	8.00	7.00	7.18	22/07/2022 17:23	CET	2637	20564.26
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.03	0.03	0.03	0.03	22/07/2022 17:02	CET	932662	27979.86
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/2019 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ALAST	Euronext Growth Paris	EUR	3.18	3.26	3.18	3.19	22/07/2022 15:56	CET	1967	6336.03
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	7.65	7.69	7.405	7.565	22/07/2022 17:35	CET	31383	238050.385
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.03	7.03	6.97	6.97	22/07/2022 17:35	CET	9424	65892.45
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	19.95	21.50	19.55	21.00	22/07/2022 17:35	CET	5658	116709.80
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	1.906	1.906	1.868	1.906	22/07/2022 17:35	CET	53816	101638.056
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	8.69	8.78	8.34	8.38	22/07/2022 17:35	CET	47120	401720.54
ABL Diagnostics	FR001400AHX6	ABLD	Euronext Paris	EUR	12.05	12.05	12.05	12.05	22/07/2022 16:30	CET	670	8073.50
ABO GROUP	BE0974278104	ABO	Euronext Brussels, Paris	EUR	5.15	5.15	5.15	5.15	22/07/2022 10:52	CET	50	257.50
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.43	0.44	0.42	0.44	22/07/2022 17:28	CET	27304	11830.642
ACCOR	FR0000120404	AC	Euronext Paris	EUR	27.71	28.42	27.68	27.98	22/07/2022 17:38	CET	337035	9453629.42
ACCOR AC SHARES	FR0014003PZ3	AAC	Euronext Paris	EUR	9.60	9.80	9.60	9.75	21/07/2022 17:29	CET	200	1934.80
ACCOR AC WARRANTS	FR0014003QK3	AACW	Euronext Paris	EUR	0.14	0.14	0.14	0.14	01/04/2022 16:16	CET	1200	168.00
ACHETER-LOUER.FR	FR00140072P8	ALALO	Euronext Growth Paris	EUR	0.0007	0.0007	0.0006	0.0007	22/07/2022 17:10	CET	7618263	5083.5043
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	1.455	1.46	1.43	1.43	22/07/2022 16:44	CET	47	67.385
