Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
26 Jul 2022
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	28.60	28.60	28.60	28.60	25/07/2022 09:00	CET	1	28.60
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	3.065	3.13	3.02	3.02	26/07/2022 17:35	CET	3928	12017.02
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	7.02	7.28	7.00	7.00	26/07/2022 16:49	CET	2548	18126.80
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.03	0.03	0.03	0.03	22/07/2022 17:02	CET	932662	27979.86
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/2019 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ALAST	Euronext Growth Paris	EUR	3.20	3.20	3.17	3.17	26/07/2022 17:28	CET	2553	8118.01
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	7.69	7.69	7.32	7.35	26/07/2022 17:35	CET	32765	242435.00
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.00	7.00	6.97	7.00	26/07/2022 17:35	CET	12303	85973.31
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	20.80	20.80	19.85	20.50	26/07/2022 17:35	CET	2460	50473.25
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	1.86	1.86	1.808	1.84	26/07/2022 17:35	CET	46292	84740.768
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	8.58	8.60	8.30	8.30	26/07/2022 17:35	CET	31531	262479.98
ABL Diagnostics	FR001400AHX6	ABLD	Euronext Paris	EUR	13.25	13.25	13.25	13.25	26/07/2022 17:25	CET	400	5300.00
ABO GROUP	BE0974278104	ABO	Euronext Brussels, Paris	EUR	5.10	5.10	5.05	5.05	26/07/2022 16:22	CET	466	2358.30
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.43	0.43	0.42	0.425	26/07/2022 17:29	CET	6004	2574.55
ACCOR	FR0000120404	AC	Euronext Paris	EUR	27.90	28.29	27.70	27.85	26/07/2022 17:36	CET	486709	13593345.24
ACCOR AC SHARES	FR0014003PZ3	AAC	Euronext Paris	EUR	9.60	9.80	9.60	9.75	21/07/2022 17:29	CET	200	1934.80
ACCOR AC WARRANTS	FR0014003QK3	AACW	Euronext Paris	EUR	0.14	0.14	0.14	0.14	01/04/2022 16:16	CET	1200	168.00
ACHETER-LOUER.FR	FR00140072P8	ALALO	Euronext Growth Paris	EUR	0.0007	0.0008	0.0007	0.0008	26/07/2022 17:35	CET	48336216	34744.9492
