Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
10 Dec 2020
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	17.30	17.40	17.30	17.30	10/12/20 16:20	CET	336	5834.90
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	4.355	4.36	4.265	4.345	10/12/20 17:35	CET	29337	126852.57
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	10.50	10.694	10.45	10.45	10/12/20 17:35	CET	252700	2664149.584
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	-	-	-	-	-	CET	-	-
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/19 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	4.42	4.45	4.34	4.36	10/12/20 17:25	CET	14793	64984.68
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	10.60	10.94	10.50	10.70	10/12/20 17:35	CET	165124	1772965.48
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.30	7.36	7.25	7.26	10/12/20 17:35	CET	28455	207308.30
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	9.40	10.15	9.14	9.30	10/12/20 17:29	CET	61275	588640.98
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	0.93	0.93	0.874	0.877	10/12/20 17:35	CET	322782	289774.567
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	22.70	23.45	22.25	22.40	10/12/20 17:35	CET	22197	506847.85
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.431	0.431	0.431	0.431	10/12/20 13:54	CET	3985	1717.535
ACCOR	FR0000120404	AC	Euronext Paris	EUR	31.27	31.27	30.08	30.55	10/12/20 17:36	CET	865323	26426634.77
ACHETER-LOUER.FR	FR0010493510	ALALO	Euronext Growth Paris	EUR	0.0517	0.0535	0.0498	0.0535	10/12/20 17:35	CET	11709892	595721.0349
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	1.665	1.67	1.645	1.645	10/12/20 15:33	CET	3291	5455.40
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	2.815	2.815	2.71	2.79	10/12/20 17:35	CET	29177	80708.42
ACTIPLAY (GROUPE)	FR0011038348	ALACT	Euronext Growth Paris	EUR	0.89	1.065	0.874	1.045	10/12/20 17:35	CET	938465	927140.837
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.47	1.47	1.47	1.47	09/12/20 16:30	CET	66	97.02
ADA	FR0000053076	ALADA	Euronext Growth Paris	EUR	8.20	8.30	8.20	8.30	10/12/20 10:50	CET	21	174.00
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.09	0.09	0.09	0.09	07/12/20 16:41	CET	110	9.90
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	2.83	2.90	2.80	2.90	10/12/20 17:29	CET	7179	20443.54
ADL PARTNER	FR0000062978	ALP	Euronext Paris	EUR	14.30	14.55	14.25	14.55	10/12/20 17:20	CET	2362	33999.45
ADOCIA	FR0011184241	ADOC	Euronext Paris	EUR	8.15	8.15	7.47	7.96	10/12/20 17:29	CET	27350	215633.01
ADOMOS	FR0013247244	ALADO	Euronext Growth Paris	EUR	0.468	0.48	0.413	0.44	10/12/20 17:08	CET	651106	285877.429
ADP	FR0010340141	ADP	Euronext Paris	EUR	106.90	107.20	104.20	105.00	10/12/20 17:36	CET	74471	7845746.50
ADTHINK	FR0010457531	ALADM	Euronext Growth Paris	EUR	1.47	1.52	1.415	1.45	10/12/20 17:27	CET	31786	46503.18
ADUX	FR0012821890	ADUX	Euronext Paris, Amsterdam	EUR	1.50	1.535	1.475	1.535	10/12/20 17:29	CET	4079	6130.23
ADVENIS	FR0004152874	ADV	Euronext Paris	EUR	2.08	2.10	2.08	2.08	10/12/20 16:55	CET	13394	28003.12
ADVICENNE	FR0013296746	ADVIC	Euronext Paris, Brussels	EUR	10.10	10.85	9.90	10.30	10/12/20 16:31	CET	57771	605352.65
