Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
03 Aug 2022
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	28.80	28.80	28.80	28.80	03/08/2022 09:00	CET	8	230.40
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	3.195	3.24	3.17	3.19	03/08/2022 17:23	CET	3768	11996.67
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/2019 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ALAST	Euronext Growth Paris	EUR	3.20	3.20	3.19	3.19	03/08/2022 16:21	CET	181	577.90
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	7.42	7.90	7.265	7.89	03/08/2022 17:35	CET	72494	553305.035
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.01	7.05	7.01	7.03	03/08/2022 17:35	CET	4898	34435.25
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	19.50	19.75	18.45	19.35	03/08/2022 17:01	CET	913	17450.40
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	1.73	1.828	1.712	1.744	03/08/2022 17:35	CET	113326	201261.678
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	8.01	8.09	7.21	7.22	03/08/2022 17:35	CET	119746	886645.03
ABL Diagnostics	FR001400AHX6	ABLD	Euronext Paris	EUR	16.00	16.00	14.62	14.62	01/08/2022 16:30	CET	474	6957.48
ABO GROUP	BE0974278104	ABO	Euronext Brussels, Paris	EUR	5.05	5.05	5.05	5.05	03/08/2022 14:58	CET	714	3605.70
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.411	0.42	0.411	0.42	03/08/2022 13:48	CET	4000	1666.00
ACCOR	FR0000120404	AC	Euronext Paris	EUR	25.40	26.29	25.32	25.73	03/08/2022 17:35	CET	631237	16275285.54
ACCOR AC SHARES	FR0014003PZ3	AAC	Euronext Paris	EUR	9.55	9.55	9.55	9.55	03/08/2022 11:00	CET	3	28.65
ACCOR AC WARRANTS	FR0014003QK3	AACW	Euronext Paris	EUR	0.14	0.14	0.14	0.14	01/04/2022 16:16	CET	1200	168.00
ACHETER-LOUER.FR	FR00140072P8	ALALO	Euronext Growth Paris	EUR	0.0006	0.0007	0.0005	0.0006	03/08/2022 16:42	CET	39349713	22589.6354
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	1.65	1.685	1.65	1.685	03/08/2022 16:53	CET	476	790.35
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	4.07	4.21	4.07	4.14	03/08/2022 17:35	CET	8371	34835.27
ACTICOR BIOTECH	FR0014005OJ5	ALACT	Euronext Growth Paris	EUR	5.84	5.84	5.72	5.72	03/08/2022 16:55	CET	2839	16374.68
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.28	1.28	1.28	1.28	03/08/2022 11:30	CET	3	3.84
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.08	0.08	0.08	0.08	03/08/2022 16:30	CET	1200	96.00
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	2.33	2.34	2.28	2.34	03/08/2022 17:20	CET	2002	4610.55
ADOCIA	FR0011184241	ADOC	Euronext Paris	EUR	4.56	4.60	4.355	4.53	03/08/2022 17:35	CET	15717	71124.455
ADOMOS	FR0013247244	ALADO	Euronext Growth Paris	EUR	0.0147	0.0158	0.0147	0.0158	03/08/2022 17:35	CET	1320006	20083.9421
ADP	FR0010340141	ADP	Euronext Paris	EUR	138.15	141.40	138.15	141.30	03/08/2022 17:38	CET	80031	11272048.35
ADUX	FR0012821890	ADUX	Euronext Paris, Amsterdam	EUR	1.815	1.815	1.78	1.78	03/08/2022 17:35	CET	25	44.535
ADVICENNE	FR0013296746	ALDVI	Euronext Growth Paris	EUR	5.55	5.83	5.55	5.71	03/08/2022 17:35	CET	15173	86754.20
ADVINI	FR0000053043	ADVI	Euronext Paris	EUR	22.20	22.20	21.80	21.80	03/08/2022 10:47	CET	9	199.00
AELIS FARMA	FR0014007ZB4	AELIS	Euronext Paris	EUR	11.10	11.10	10.98	10.98	03/08/2022 16:50	CET	117	1297.86
AERKOMM INC	US00774B2088	AKOM	Euronext Paris	EUR	6.95	6.95	6.95	6.95	03/08/2022 17:35	CET	114	792.30
AFFLUENT MEDICAL	FR0013333077	AFME	Euronext Paris	EUR	3.245	3.245	3.24	3.24	03/08/2022 10:22	CET	513	1662.125
AFYREN	FR0014005AC9	ALAFY	Euronext Growth Paris	EUR	6.51	6.60	6.45	6.60	03/08/2022 13:30	CET	214	1402.73
AG3I	FR0011908045	MLAGI	Euronext Access Paris	EUR	0.31	0.31	0.31	0.31	27/12/2021 11:30	CET	74	22.94
AGENCE AUTO	FR0014005WE9	MLAA	Euronext Access Paris	EUR	3.00	3.00	3.00	3.00	25/07/2022 11:30	CET	51	153.00
AGP MALAGA SOCIMI	ES0105478004	MLAGP	Euronext Access Paris	EUR	2.95	2.95	2.95	2.95	23/11/2020 11:52	CET	2000	5900.00
AGRIPOWER	FR0013452281	ALAGP	Euronext Growth Paris	EUR	8.60	8.60	8.50	8.55	03/08/2022 14:40	CET	901	7683.77
AGROGENERATION	FR0010641449	ALAGR	Euronext Growth Paris	EUR	0.121	0.1228	0.1168	0.1182	03/08/2022 17:22	CET	336102	40436.0718
AIR FRANCE -KLM	FR0000031122	AF	Euronext Paris, Amsterdam	EUR	1.426	1.505	1.4235	1.4905	03/08/2022 17:35	CET	19607814	29011232.271
AIR LIQUIDE	FR0000120073	AI	Euronext Paris	EUR	132.40	133.26	131.34	132.60	03/08/2022 17:35	CET	541059	71666065.48
AIR MARINE	FR0013285103	MLAIM	Euronext Access Paris	EUR	1.00	1.00	1.00	1.00	03/08/2022 16:30	CET	525	525.00
AIRBUS	NL0000235190	AIR	Euronext Paris	EUR	102.72	104.48	102.26	104.10	03/08/2022 17:38	CET	1087103	112784314.92
AIRWELL	FR0014003V77	MLAIR	Euronext Access Paris	EUR	3.56	3.56	3.56	3.56	03/08/2022 16:30	CET	500	1780.00
AKWEL	FR0000053027	AKW	Euronext Paris	EUR	17.74	17.78	17.18	17.18	03/08/2022 17:35	CET	8195	141619.30
ALAN ALLMAN	FR0000062465	AAA	Euronext Paris	EUR	11.40	12.40	11.40	12.40	03/08/2022 12:10	CET	111	1370.35
ALBIOMA	FR0000060402	ABIO	Euronext Paris	EUR	49.96	50.20	49.96	50.05	03/08/2022 17:35	CET	25253	1263940.80
ALBIOMA BSAAR 2018	FR0013368438	ABIBS	Euronext Growth Paris	EUR	26.29	26.29	26.29	26.29	10/05/2022 14:58	CET	250	6572.50
ALCHIMIE	FR0014000JX7	ALCHI	Euronext Growth Paris	EUR	4.08	4.08	3.89	3.90	03/08/2022 17:17	CET	2982	11871.11
ALD	FR0013258662	ALD	Euronext Paris	EUR	12.00	12.08	11.76	11.78	03/08/2022 17:35	CET	190792	2258068.88
ALEPH FINANCE	GB00BJ9M4V82	MLALE	Euronext Access Paris	EUR	2.90	2.90	2.90	2.90	26/01/2022 11:30	CET	3	8.70
ALPES (COMPAGNIE)	FR0000053324	CDA	Euronext Paris	EUR	17.34	17.78	17.28	17.50	03/08/2022 17:35	CET	60485	1060285.82
ALPHA MOS	FR0013421286	ALNEO	Euronext Growth Paris	EUR	1.87	1.948	1.87	1.876	03/08/2022 16:52	CET	3467	6640.16
ALSTOM	FR0010220475	ALO	Euronext Paris	EUR	23.03	23.50	22.76	23.36	03/08/2022 17:35	CET	752860	17569789.45
ALTAMIR	FR0000053837	LTA	Euronext Paris	EUR	25.195	25.25	25.195	25.25	03/08/2022 17:35	CET	7758	195851.76
ALTAREA	FR0000033219	ALTA	Euronext Paris	EUR	141.80	143.00	141.20	143.00	03/08/2022 17:35	CET	2654	377795.80
ALTAREIT	FR0000039216	AREIT	Euronext Paris	EUR	640.00	640.00	640.00	640.00	03/08/2022 09:00	CET	1	640.00
ALTEN	FR0000071946	ATE	Euronext Paris	EUR	129.60	132.50	128.80	131.70	03/08/2022 17:35	CET	18303	2395322.20
ALTHEORA	FR0000061244	ALORA	Euronext Growth Paris	EUR	1.60	1.60	1.60	1.60	03/08/2022 09:00	CET	1	1.60
ALTUR INVEST.	FR0010395681	ALTUR	Euronext Paris	EUR	6.84	6.90	6.84	6.90	03/08/2022 12:50	CET	328	2253.14
ALVEEN	FR0013253812	MLALV	Euronext Access Paris	EUR	0.44	0.44	0.44	0.44	02/08/2022 11:30	CET	5	2.20
AMA CORPORATION	GB00BNKGZC51	ALAMA	Euronext Growth Paris	EUR	0.742	0.778	0.72	0.72	03/08/2022 15:39	CET	20712	15433.47
AMATHEON AGRI	NL0010273694	MLAAH	Euronext Access Paris	EUR	0.0795	0.0795	0.0795	0.0795	03/08/2022 14:53	CET	29001	2305.5795
AMOEBA	FR0011051598	ALMIB	Euronext Growth Paris	EUR	0.559	0.56	0.544	0.56	03/08/2022 17:35	CET	13255	7286.547
