Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
26 Apr 2022
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	30.20	30.20	30.00	30.00	26/04/2022 17:07	CET	51	1532.00
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	4.76	4.76	4.70	4.72	26/04/2022 17:17	CET	8739	41217.93
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	9.88	9.88	9.88	9.88	26/04/2022 17:35	CET	507	5009.16
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.23	0.23	0.23	0.23	08/04/2022 14:47	CET	5000	1150.00
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/2019 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ALAST	Euronext Growth Paris	EUR	3.67	3.73	3.66	3.66	26/04/2022 17:16	CET	1411	5181.16
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	10.42	10.98	10.20	10.67	26/04/2022 17:35	CET	74553	780560.17
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.30	7.40	7.30	7.30	26/04/2022 17:35	CET	23130	170033.38
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	16.95	16.95	16.85	16.85	26/04/2022 17:08	CET	90	1522.00
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	1.97	2.005	1.956	1.964	26/04/2022 17:35	CET	47267	93282.967
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	21.05	21.10	20.00	20.80	26/04/2022 17:35	CET	19640	402694.85
ABL Diagnostics	FR0000063034	ABLD	Euronext Paris	EUR	24.40	24.40	24.40	24.40	25/04/2022 16:59	CET	50	1220.00
ABO GROUP	BE0974278104	ABO	Euronext Brussels, Paris	EUR	5.35	5.35	5.35	5.35	26/04/2022 11:46	CET	200	1070.00
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.48	0.48	0.48	0.48	26/04/2022 14:33	CET	52	24.96
ACCOR	FR0000120404	AC	Euronext Paris	EUR	30.70	30.73	29.93	30.07	26/04/2022 17:35	CET	619326	18730314.35
