Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
19 Feb 2021
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	18.70	18.95	17.30	18.75	18/02/21 17:35	CET	1398	25509.25
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	6.73	6.96	6.73	6.96	19/02/21 17:35	CET	26393	180298.22
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	10.47	10.698	10.45	10.46	19/02/21 17:19	CET	7276	76494.99
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.70	0.75	0.65	0.65	19/02/21 16:50	CET	70300	46361.50
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/19 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	4.67	4.77	4.67	4.70	19/02/21 17:35	CET	3489	16502.29
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	15.10	15.50	15.04	15.30	19/02/21 17:35	CET	161287	2464652.58
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.38	7.45	7.38	7.43	19/02/21 17:35	CET	8157	60481.59
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	11.85	12.00	11.60	11.80	19/02/21 17:22	CET	6291	74249.70
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	0.874	0.945	0.868	0.909	19/02/21 17:35	CET	191470	174720.999
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	31.90	32.25	31.75	31.90	19/02/21 17:35	CET	11295	361083.25
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.427	0.427	0.406	0.419	19/02/21 13:01	CET	16900	6994.026
ACCOR	FR0000120404	AC	Euronext Paris	EUR	31.03	31.54	30.96	31.46	19/02/21 17:36	CET	735818	23039646.87
ACCOR NV21	FR00140015P7	ACNV	Euronext Paris	EUR	-	-	-	-	-	CET	-	-
ACHETER-LOUER.FR	FR0010493510	ALALO	Euronext Growth Paris	EUR	0.0795	0.0897	0.0782	0.0816	19/02/21 17:35	CET	41564609	3514215.5215
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	3.30	3.30	3.20	3.25	19/02/21 17:35	CET	2277	7381.16
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	3.695	3.695	3.58	3.61	19/02/21 17:35	CET	42653	155186.17
ACTIPLAY (GROUPE)	FR0011038348	ALACT	Euronext Growth Paris	EUR	0.78	0.80	0.74	0.80	19/02/21 17:35	CET	26337	20233.572
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.42	1.42	1.42	1.42	19/02/21 11:30	CET	50	71.00
ADA	FR0000053076	ALADA	Euronext Growth Paris	EUR	8.80	8.95	8.80	8.95	19/02/21 12:31	CET	356	3150.70
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.10	0.10	0.10	0.10	15/02/21 17:06	CET	3871	387.10
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	2.79	2.82	2.71	2.79	19/02/21 16:05	CET	4053	11126.83
ADL PARTNER	FR0000062978	ALP	Euronext Paris	EUR	17.50	17.80	17.20	17.70	19/02/21 16:29	CET	4416	77664.45
ADOCIA	FR0011184241	ADOC	Euronext Paris	EUR	10.72	11.16	10.72	11.04	19/02/21 17:35	CET	13634	149048.58
ADOMOS	FR0013247244	ALADO	Euronext Growth Paris	EUR	0.439	0.447	0.42	0.431	19/02/21 17:35	CET	532342	227635.318
ADP	FR0010340141	ADP	Euronext Paris	EUR	95.25	97.10	94.90	95.70	19/02/21 17:35	CET	82927	7923790.95
ADTHINK	FR0010457531	ALADM	Euronext Growth Paris	EUR	1.68	1.725	1.665	1.725	19/02/21 16:56	CET	7730	13073.81
ADUX	FR0012821890	ADUX	Euronext Paris, Amsterdam	EUR	2.42	2.48	2.30	2.44	19/02/21 17:29	CET	6847	16321.81
ADVENIS	FR0004152874	ADV	Euronext Paris	EUR	2.08	2.08	2.02	2.06	19/02/21 16:26	CET	3290	6736.71
ADVICENNE	FR0013296746	ADVIC	Euronext Paris, Brussels	EUR	14.65	15.25	14.55	15.00	19/02/21 17:35	CET	130926	1947131.65
ADVINI	FR0000053043	ADVI	Euronext Paris	EUR	20.40	20.40	19.90	20.40	19/02/21 14:06	CET	392	7925.40
AERKOMM INC	US00774B2088	AKOM	Euronext Paris	EUR	5.20	5.20	5.20	5.20	19/02/21 09:00	CET	1	5.20
AG3I	FR0011908045	MLAGI	Euronext Access Paris	EUR	3.46	3.46	3.46	3.46	08/11/19 16:30	CET	2	6.92
AGP MALAGA SOCIMI	ES0105478004	MLAGP	Euronext Access Paris	EUR	2.95	2.95	2.95	2.95	23/11/20 11:52	CET	2000	5900.00
AGRIPOWER	FR0013452281	ALAGP	Euronext Growth Paris	EUR	9.89	10.10	9.89	10.10	19/02/21 17:35	CET	5964	59519.49
AGROGENERATION	FR0010641449	ALAGR	Euronext Growth Paris	EUR	0.183	0.1955	0.176	0.183	19/02/21 17:35	CET	1390173	257981.775
AIR FRANCE -KLM	FR0000031122	AF	Euronext Paris, Amsterdam	EUR	4.738	5.034	4.717	4.939	19/02/21 17:35	CET	5095390	24924673.746
AIR LIQUIDE	FR0000120073	AI	Euronext Paris	EUR	133.45	133.65	132.15	132.15	19/02/21 17:35	CET	782048	103553090.65
AIR MARINE	FR0013285103	MLAIM	Euronext Access Paris	EUR	2.20	2.20	2.20	2.20	19/02/21 11:30	CET	600	1320.00
AIRBUS	NL0000235190	AIR	Euronext Paris	EUR	91.11	92.58	89.81	91.77	19/02/21 17:35	CET	2259103	206352252.52
AKKA TECHNOLOGIES	FR0004180537	AKA	Euronext Paris, Brussels	EUR	25.25	25.25	24.60	25.00	19/02/21 17:35	CET	69907	1735186.65
AKWEL	FR0000053027	AKW	Euronext Paris	EUR	28.75	29.10	28.10	28.55	19/02/21 17:35	CET	22056	630464.90
ALBIOMA	FR0000060402	ABIO	Euronext Paris	EUR	44.10	44.70	43.70	44.40	19/02/21 17:35	CET	74967	3311743.20
ALCHIMIE	FR0014000JX7	ALCHI	Euronext Growth Paris	EUR	18.00	18.00	17.50	18.00	19/02/21 17:22	CET	3690	65365.85
ALD	FR0013258662	ALD	Euronext Paris	EUR	12.12	12.12	11.92	12.02	19/02/21 17:35	CET	61229	734356.74
ALEPH FINANCE	GB00BJ9M4V82	MLALE	Euronext Access Paris	EUR	2.20	2.20	2.20	2.20	05/02/21 17:13	CET	464139	1021105.80
ALES GROUPE	FR0000054652	ALPHY	Euronext Growth Paris	EUR	1.18	1.20	1.18	1.18	29/06/20 16:07	CET	1401	1671.18
ALPES (Cie) NV21	FR00140017V1	CDANV	Euronext Paris	EUR	-	-	-	-	-	CET	-	-
ALPES (COMPAGNIE)	FR0000053324	CDA	Euronext Paris	EUR	19.04	19.04	18.60	18.74	19/02/21 17:35	CET	12692	238052.32
ALPHA MOS	FR0013421286	ALM	Euronext Paris	EUR	3.30	3.30	3.02	3.22	19/02/21 17:04	CET	2499	7941.50
ALSTOM	FR0010220475	ALO	Euronext Paris	EUR	41.40	41.52	40.94	41.00	19/02/21 17:36	CET	1263447	51915036.43
ALTAMIR	FR0000053837	LTA	Euronext Paris	EUR	23.16	23.40	23.16	23.20	19/02/21 17:35	CET	884	20559.58
ALTAREA	FR0000033219	ALTA	Euronext Paris	EUR	137.20	139.00	137.20	138.00	19/02/21 17:35	CET	2159	297580.40
ALTAREIT	FR0000039216	AREIT	Euronext Paris	EUR	490.00	490.00	490.00	490.00	19/02/21 11:30	CET	1	490.00
ALTEN	FR0000071946	ATE	Euronext Paris	EUR	86.95	89.05	86.80	88.15	19/02/21 17:35	CET	31256	2759219.50
ALTUR INVEST.	FR0010395681	ALTUR	Euronext Paris	EUR	5.15	5.15	5.00	5.00	19/02/21 16:33	CET	1167	5868.20
ALVEEN	FR0013253812	MLALV	Euronext Access Paris	EUR	0.825	0.825	0.825	0.825	18/02/21 11:30	CET	56	46.21
AMATHEON AGRI	NL0010273694	MLAAH	Euronext Access Paris	EUR	0.119	0.12	0.119	0.12	19/02/21 16:55	CET	29017	3474.023
AMOEBA	FR0011051598	ALMIB	Euronext Growth Paris	EUR	2.52	2.55	2.39	2.42	19/02/21 17:35	CET	326663	796773.66
AMPLITUDE SURGICAL	FR0012789667	AMPLI	Euronext Paris	EUR	2.11	2.11	2.11	2.11	19/02/21 15:20	CET	530	1118.30
AMUNDI	FR0004125920	AMUN	Euronext Paris	EUR	65.80	65.80	64.85	65.60	19/02/21 17:35	CET	214658	14032827.60
ANTEVENIO	ES0109429037	ALANT	Euronext Growth Paris	EUR	4.46	4.54	4.46	4.54	19/02/21 13:56	CET	88	396.36
APERAM	LU0569974404	APAM	Euronext Amsterdam, Brussels, Paris	EUR	34.52	35.64	34.16	35.43	19/02/21 17:35	CET	187492	6585916.03
APTORUM GROUP CL A	KYG6096M1069	APM	Euronext Paris	EUR	2.70	2.70	2.70	2.70	15/01/21 13:35	CET	426	1150.20
AQUILA	FR0010340711	ALAQU	Euronext Growth Paris	EUR	7.80	7.80	7.80	7.80	19/02/21 11:31	CET	2000	15600.00
ARCELORMITTAL SA	LU1598757687	MT	Euronext Amsterdam, Paris	EUR	19.066	19.824	18.91	19.772	19/02/21 17:35	CET	6568404	127983584.086
ARCHOS	FR0000182479	ALJXR	Euronext Growth Paris	EUR	0.0345	0.0395	0.0306	0.0309	19/02/21 17:35	CET	156820703	5360894.5891
ARCURE	FR0013398997	ALCUR	Euronext Growth Paris	EUR	3.94	4.00	3.90	4.00	19/02/21 17:28	CET	8994	35683.00
ARDOIN ST AMAND A	FR0005057635	MLARD	Euronext Access Paris	EUR	135.00	135.00	135.00	135.00	18/02/21 16:39	CET	142	19170.00
ARDOIN ST AMAND B	FR0004070795	ARDO	Euronext Access Paris	EUR	72.00	72.00	72.00	72.00	03/08/20 16:30	CET	2	144.00
ARGAN	FR0010481960	ARG	Euronext Paris	EUR	86.60	87.20	85.40	85.60	19/02/21 17:35	CET	4331	374985.40
ARKEMA	FR0010313833	AKE	Euronext Paris	EUR	90.42	90.50	89.54	90.50	19/02/21 17:35	CET	150159	13541832.00
AROCA DEL PINAR	ES0105486007	MLARO	Euronext Access Paris	EUR	14.60	14.60	14.60	14.60	16/08/20 00:00	CET	-	-
ARTEA	FR0012185536	ARTE	Euronext Paris	EUR	12.20	13.50	12.20	13.50	19/02/21 14:43	CET	1560	20372.20
ARTEFACT	FR0000079683	ALATF	Euronext Growth Paris	EUR	3.73	3.92	3.71	3.87	19/02/21 17:36	CET	153347	583193.99
ARTMARKET COM	FR0000074783	PRC	Euronext Paris	EUR	6.46	6.46	6.38	6.44	19/02/21 17:35	CET	4762	30561.18
ARTOIS NOM.	FR0000076952	ARTO	Euronext Paris	EUR	4560.00	4560.00	4540.00	4540.00	16/02/21 16:30	CET	2	9100.00
ASHLER ET MANSON	FR0012968485	MLAEM	Euronext Access Paris	EUR	2.10	2.10	2.10	2.10	19/02/21 16:30	CET	756	1587.60
ASIT	BE0974289218	ASIT	Euronext Brussels, Paris	EUR	0.33	0.346	0.321	0.3405	19/02/21 17:35	CET	101827	34162.904
ASSYSTEM	FR0000074148	ASY	Euronext Paris	EUR	27.20	27.20	26.40	26.45	19/02/21 17:35	CET	1082	28840.00
ATARI	FR0010478248	ATA	Euronext Paris	EUR	0.366	0.3675	0.3605	0.3605	19/02/21 17:35	CET	1065597	386272.7225
ATEME	FR0011992700	ATEME	Euronext Paris	EUR	18.16	18.16	17.70	17.80	19/02/21 17:35	CET	15406	275919.34
ATOS	FR0000051732	ATO	Euronext Paris	EUR	62.52	64.22	62.36	62.96	19/02/21 17:37	CET	1053992	66763411.14
AUBAY	FR0000063737	AUB	Euronext Paris	EUR	39.50	40.00	39.25	39.25	19/02/21 17:35	CET	15669	623741.60
AUDIENCE LABS	FR0011896463	MLAUD	Euronext Access Paris	EUR	5.75	5.75	5.75	5.75	19/02/21 11:30	CET	5	28.75
AUDIOVALLEY	BE0974334667	ALAVY	Euronext Growth Paris, Brussels	EUR	3.46	3.50	3.43	3.50	19/02/21 16:29	CET	1578	5483.59
AUGROS COSMETICS	FR0000061780	AUGR	Euronext Paris	EUR	4.90	4.90	4.90	4.90	16/02/21 16:30	CET	40	196.00
AUPLATA MINING GR	FR0013410370	ALAMG	Euronext Growth Paris	EUR	0.205	0.2075	0.2025	0.207	19/02/21 17:35	CET	490414	100699.686
AUREA	FR0000039232	AURE	Euronext Paris	EUR	6.50	6.78	6.40	6.70	19/02/21 17:26	CET	16465	108349.48
AURES TECHNOLOGIES	FR0013183589	AURS	Euronext Paris	EUR	27.20	27.20	26.50	26.80	19/02/21 17:29	CET	2091	56093.70
AVENIR TELECOM	FR0013529815	AVT	Euronext Paris	EUR	0.4435	0.465	0.4401	0.455	19/02/21 17:35	CET	310168	139512.5245
AXA	FR0000120628	CS	Euronext Paris	EUR	19.488	19.938	19.486	19.856	19/02/21 17:36	CET	8076645	160013138.296
AXA NV21	FR00140011Y8	CSNV	Euronext Paris	EUR	17.98	17.98	17.90	17.90	19/02/21 16:30	CET	261	4679.50
AXWAY SOFTWARE	FR0011040500	AXW	Euronext Paris	EUR	26.80	27.90	26.70	27.60	19/02/21 17:38	CET	6475	177657.50
AZ LEASING	IT0004812258	MLAZL	Euronext Access Paris	EUR	0.57	0.57	0.57	0.57	10/11/20 16:30	CET	303	172.71
AZOREAN TECH	PTAZR0AM0006	MLAAT	Euronext Access Paris	EUR	0.75	0.79	0.75	0.79	19/02/21 16:30	CET	2755	2159.13
BACCARAT	FR0000064123	BCRA	Euronext Paris	EUR	135.00	135.00	135.00	135.00	15/12/20 11:30	CET	21	2835.00
BAIKOWSKI	FR0013384369	ALBKK	Euronext Growth Paris	EUR	11.80	11.80	11.60	11.80	19/02/21 17:23	CET	212	2468.60
BAINS MER MONACO	MC0000031187	BAIN	Euronext Paris	EUR	63.40	63.40	62.80	63.00	19/02/21 15:10	CET	1126	70921.00
BALYO	FR0013258399	BALYO	Euronext Paris	EUR	2.20	2.42	2.13	2.40	19/02/21 17:35	CET	434569	990084.92
BARBARA BUI	FR0000062788	BUI	Euronext Paris	EUR	3.40	3.40	3.40	3.40	19/02/21 13:20	CET	660	2244.00
BARINGS CORE SPAIN	ES0105362000	MLBAR	Euronext Access Paris	EUR	-	-	-	-	-	CET	-	-
BASSAC	FR0004023208	BASS	Euronext Paris	EUR	48.60	49.20	48.50	48.90	19/02/21 17:27	CET	629	30741.00
BASTIDE LE CONFORT	FR0000035370	BLC	Euronext Paris	EUR	54.10	54.80	54.00	54.50	19/02/21 17:35	CET	6108	332068.90
BATLA MINERALS	FR0010436170	MLBAT	Euronext Access Paris	EUR	0.61	0.65	0.61	0.65	19/02/21 16:30	CET	1156	735.40
BD MULTI MEDIA	FR0000035305	ALBDM	Euronext Growth Paris	EUR	1.76	1.76	1.75	1.75	19/02/21 17:05	CET	11811	20754.13
BEACONSMIND	CH0451123589	MLBMD	Euronext Access Paris	EUR	38.10	38.10	38.10	38.10	19/02/21 11:30	CET	168	6400.80
BEL	FR0000121857	FBEL	Euronext Paris	EUR	350.00	350.00	350.00	350.00	19/02/21 16:30	CET	85	29750.00
BENETEAU	FR0000035164	BEN	Euronext Paris	EUR	11.51	11.88	11.50	11.70	19/02/21 17:35	CET	53635	628577.54
BERNARD LOISEAU	FR0000066961	ALDBL	Euronext Growth Paris	EUR	2.62	2.62	2.52	2.52	19/02/21 16:31	CET	1227	3093.04
BIC	FR0000120966	BB	Euronext Paris	EUR	45.30	46.58	44.56	46.40	19/02/21 17:35	CET	127710	5853376.78
BIGBEN INTERACTIVE	FR0000074072	BIG	Euronext Paris	EUR	20.70	21.00	20.60	20.60	19/02/21 17:35	CET	23262	482288.35
BILENDI	FR0004174233	ALBLD	Euronext Growth Paris	EUR	10.65	11.55	10.65	11.55	19/02/21 17:35	CET	26560	294448.40
BIO-UV GROUP	FR0013345493	ALTUV	Euronext Growth Paris	EUR	6.22	6.30	6.10	6.24	19/02/21 17:35	CET	50216	313053.50
BIOCORP	FR0012788065	ALCOR	Euronext Growth Paris	EUR	29.70	29.70	29.00	29.60	19/02/21 17:35	CET	1206	35487.10
BIOMERIEUX	FR0013280286	BIM	Euronext Paris	EUR	116.70	117.50	113.30	113.70	19/02/21 17:37	CET	163704	18820547.30
BIOPHYTIS	FR0012816825	ALBPS	Euronext Growth Paris	EUR	1.23	1.364	1.172	1.352	19/02/21 17:38	CET	7388738	9315651.864
BIOPHYTIS BSA	FR0013507290	BPSBS	Euronext Growth Paris	EUR	0.92	1.18	0.86	1.18	19/02/21 17:35	CET	11525	11606.33
BIOSYNEX	FR0011005933	ALBIO	Euronext Growth Paris	EUR	17.60	18.10	17.50	17.60	19/02/21 17:35	CET	50285	897291.00
BIOSYNEX BSAR	FR0013517380	BIOBS	Euronext Growth Paris	EUR	0.4101	0.4379	0.4101	0.412	19/02/21 17:15	CET	2778	1195.8023
BLEECKER	FR0000062150	BLEE	Euronext Paris	EUR	154.00	154.00	154.00	154.00	19/02/21 16:30	CET	6	924.00
BLUE SHARK POWER	FR0013340973	MLBSP	Euronext Access Paris	EUR	6.00	6.00	6.00	6.00	18/02/21 11:30	CET	10	60.00
BLUELINEA	FR0011041011	ALBLU	Euronext Growth Paris	EUR	4.89	4.92	4.80	4.85	19/02/21 17:21	CET	2395	11599.76
BLUELINEA BSA J	FR0013480969	BLUBS	Euronext Growth Paris	EUR	0.061	0.10	0.061	0.10	18/02/21 16:35	CET	135	8.63
BLUELINEA BSA Y	FR0013480985	BLUBT	Euronext Growth Paris	EUR	1.50	1.50	1.50	1.50	14/01/21 11:01	CET	187	280.50
BNP PARIBAS ACT.A	FR0000131104	BNP	Euronext Paris	EUR	47.10	48.44	46.985	48.325	19/02/21 17:35	CET	4444116	213297145.57
BODY ONE	FR0010106039	MLONE	Euronext Access Paris	EUR	0.178	0.178	0.178	0.178	18/02/21 12:19	CET	342	60.88
BOIRON	FR0000061129	BOI	Euronext Paris	EUR	35.15	35.40	34.95	35.40	19/02/21 17:35	CET	3008	105780.95
BOLLORE	FR0000039299	BOL	Euronext Paris	EUR	4.112	4.114	4.048	4.084	19/02/21 17:35	CET	1084286	4423616.198
BONDUELLE	FR0000063935	BON	Euronext Paris	EUR	19.48	19.64	19.22	19.58	19/02/21 17:35	CET	18266	355092.82
BONE THERAPEUTICS	BE0974280126	BOTHE	Euronext Brussels, Paris	EUR	2.82	2.94	2.79	2.94	19/02/21 17:27	CET	30097	86401.09
BOOSTHEAT	FR0011814938	BOOST	Euronext Paris	EUR	3.13	3.22	3.10	3.17	19/02/21 17:35	CET	47259	149017.57
BOURRELIER GROUP	FR0000054421	ALBOU	Euronext Growth Paris	EUR	39.00	39.00	39.00	39.00	19/03/20 11:30	CET	51	1989.00
BOURSE DIRECT	FR0000074254	BSD	Euronext Paris	EUR	2.90	2.90	2.84	2.90	19/02/21 17:35	CET	7947	22981.60
BOUYGUES	FR0000120503	EN	Euronext Paris	EUR	34.01	34.02	33.39	33.39	19/02/21 17:39	CET	891569	29865694.03
BOUYGUES NV21	FR0014000WV4	ENNV	Euronext Paris	EUR	-	-	-	-	-	CET	-	-
BUREAU VERITAS	FR0006174348	BVI	Euronext Paris	EUR	22.16	22.36	22.05	22.10	19/02/21 17:35	CET	451799	10004508.27
BURELLE	FR0000061137	BUR	Euronext Paris	EUR	910.00	940.00	908.00	934.00	19/02/21 17:35	CET	423	389318.00
CA TOULOUSE 31 CCI	FR0000045544	CAT31	Euronext Paris	EUR	91.00	91.00	91.00	91.00	19/02/21 09:00	CET	115	10465.00
CABASSE GROUP	FR0013530102	ALCG	Euronext Growth Paris	EUR	5.228	5.70	5.228	5.50	19/02/21 17:35	CET	38813	214665.432
CAFOM	FR0010151589	CAFO	Euronext Paris	EUR	9.20	9.25	9.20	9.20	19/02/21 17:18	CET	2151	19840.35
CAIRE	FR0010781377	MLAAE	Euronext Access Paris	EUR	12.30	12.30	12.30	12.30	19/02/21 11:33	CET	186	2287.80
CAMBODGE NOM.	FR0000079659	CBDG	Euronext Paris	EUR	5750.00	5750.00	5750.00	5750.00	18/02/21 11:32	CET	9	51750.00
CAPELLI	FR0012969095	CAPLI	Euronext Paris	EUR	31.70	32.00	31.00	31.80	19/02/21 17:35	CET	1275	40310.90
CAPGEMINI	FR0000125338	CAP	Euronext Paris	EUR	138.85	140.90	138.35	140.05	19/02/21 17:39	CET	383563	53707517.10
CARBIOS	FR0011648716	ALCRB	Euronext Growth Paris	EUR	55.10	59.00	55.10	56.20	19/02/21 17:35	CET	54939	3113028.80
CARMAT	FR0010907956	ALCAR	Euronext Growth Paris	EUR	33.55	34.35	33.30	33.40	19/02/21 17:35	CET	26108	879585.90
CARMILA	FR0010828137	CARM	Euronext Paris	EUR	11.86	11.86	11.44	11.44	19/02/21 17:35	CET	94940	1106630.08
CARPINIENNE PART.	FR0000064156	CARP	Euronext Paris	EUR	34.00	34.00	34.00	34.00	25/01/21 16:30	CET	3	102.00
CARREFOUR	FR0000120172	CA	Euronext Paris	EUR	14.695	15.145	14.575	15.05	19/02/21 17:38	CET	5072575	76003342.075
CASINO GUICHARD	FR0000125585	CO	Euronext Paris	EUR	27.49	27.90	27.05	27.68	19/02/21 17:35	CET	169097	4666476.08
CAST	FR0000072894	CAS	Euronext Paris	EUR	4.10	4.15	4.10	4.15	19/02/21 17:29	CET	6008	24891.84
CATANA GROUP	FR0010193052	CATG	Euronext Paris	EUR	3.25	3.38	3.25	3.335	19/02/21 17:35	CET	37478	124619.10
CATERING INTL SCES	FR0000064446	CTRG	Euronext Paris	EUR	11.35	11.40	11.25	11.40	19/02/21 16:50	CET	1435	16291.30
CATERPILLAR INC	US1491231015	CATR	Euronext Paris	EUR	173.00	173.00	166.50	168.00	16/02/21 16:42	CET	12	2006.00
CBO TERRITORIA	FR0010193979	CBOT	Euronext Paris	EUR	3.67	3.67	3.63	3.66	19/02/21 17:35	CET	6802	24839.65
CECURITY.COM	FR0010717579	MLCEC	Euronext Access Paris	EUR	0.68	0.68	0.68	0.68	19/02/21 12:12	CET	1207	820.76
CEGEDIM	FR0000053506	CGM	Euronext Paris	EUR	23.60	23.80	23.20	23.20	19/02/21 17:35	CET	80919	1907559.20
CEGEREAL	FR0010309096	CGR	Euronext Paris	EUR	31.80	32.00	31.80	32.00	19/02/21 17:09	CET	210	6719.80
CELLECTIS	FR0010425595	ALCLS	Euronext Growth Paris	EUR	20.00	20.75	19.78	20.70	19/02/21 17:35	CET	99744	2015500.00
CELYAD ONCOLOGY	BE0974260896	CYAD	Euronext Brussels, Paris	EUR	6.75	6.75	6.56	6.69	19/02/21 17:35	CET	27230	180370.66
CERINNOV GROUP	FR0013178712	ALPCV	Euronext Growth Paris	EUR	1.585	1.63	1.585	1.61	19/02/21 17:13	CET	6080	9795.755
CESAR	FR0013297165	ALCES	Euronext Growth Paris	EUR	0.15	0.15	0.135	0.135	19/02/21 16:30	CET	4500	622.50
CESYNT A SHARES	IT0005402034	MLCSA	Euronext Access Paris	EUR	1.80	1.80	1.80	1.80	19/11/20 00:00	CET	-	-
CESYNT B SHARES	IT0005398877	MLCSB	Euronext Access Paris	EUR	1.80	1.80	1.80	1.80	15/12/20 11:30	CET	100	180.00
CFI	FR0000037475	CFI	Euronext Paris	EUR	1.09	1.09	1.09	1.09	09/02/21 16:30	CET	3	3.27
CFM INDOSUEZWEALTH	MC0010000826	MLCFM	Euronext Access Paris	EUR	900.00	900.00	900.00	900.00	11/02/21 14:48	CET	11	9900.00
CGG	FR0013181864	CGG	Euronext Paris	EUR	0.9042	0.927	0.878	0.9162	19/02/21 17:38	CET	8222416	7431360.909
CGG BSA 1	FR0013309614	CGGBS	Euronext Paris	EUR	0.0508	0.051	0.0508	0.051	19/02/21 17:00	CET	3424	174.359
CGG BSA 2	FR0013309622	CGGBT	Euronext Paris	EUR	0.0208	0.0208	0.02	0.02	19/02/21 15:24	CET	28664	593.77
CH.FER DEPARTEMENT	FR0000037871	MLCFD	Euronext Access Paris	EUR	650.00	650.00	650.00	650.00	18/02/21 11:31	CET	9	5850.00
CH.FER VAR GARD N.	FR0000051567	MLCVG	Euronext Access Paris	EUR	4380.00	4380.00	4380.00	4380.00	15/02/21 11:45	CET	31	135780.00
CHARGEURS	FR0000130692	CRI	Euronext Paris	EUR	21.60	22.95	21.40	22.85	19/02/21 17:35	CET	237503	5318918.80
CHAUSSERIA	FR0000060907	CHSR	Euronext Paris	EUR	3.00	3.00	3.00	3.00	12/02/21 16:31	CET	504	1512.00
CHEOPS TECHNOLOGY	FR0010447086	MLCHE	Euronext Access Paris	EUR	44.80	44.80	44.80	44.80	11/02/21 11:30	CET	25	1120.00
CHRISTIAN DIOR	FR0000130403	CDI	Euronext Paris	EUR	460.40	465.60	460.40	464.20	19/02/21 17:35	CET	5322	2467894.80
CIBOX BS	FR00140003K4	CIBBS	Euronext Growth Paris	EUR	0.0076	0.0076	0.0076	0.0076	19/02/21 09:08	CET	41757	317.3532
CIBOX INTER A CTIV	FR0000054322	CIB	Euronext Paris	EUR	0.25	0.26	0.239	0.241	19/02/21 17:35	CET	1355211	333184.681
CIE DU MONT BLANC	FR0000060428	MLCMB	Euronext Access Paris	EUR	123.00	124.00	123.00	124.00	19/02/21 16:30	CET	19	2339.00
CIOA	FR0012384907	MLCIO	Euronext Access Paris	EUR	1.80	1.80	1.80	1.80	18/02/21 16:49	CET	5524	9943.20
CLARANOVA	FR0013426004	CLA	Euronext Paris	EUR	6.80	6.89	6.685	6.76	19/02/21 17:35	CET	204107	1384077.33
CLASQUIN	FR0004152882	ALCLA	Euronext Growth Paris	EUR	41.10	41.60	41.10	41.50	19/02/21 17:02	CET	291	12037.50
CNIM GROUP	FR0000053399	COM	Euronext Paris	EUR	14.70	15.00	14.55	15.00	19/02/21 16:27	CET	752	11106.25
CNOVA	NL0010949392	CNV	Euronext Paris	EUR	8.50	8.65	8.25	8.40	19/02/21 17:35	CET	15596	131273.10
CNP ASSURANCES	FR0000120222	CNP	Euronext Paris	EUR	14.05	14.29	13.94	14.20	19/02/21 17:35	CET	1148386	16303178.07
COFACE	FR0010667147	COFA	Euronext Paris	EUR	8.75	8.99	8.68	8.93	19/02/21 17:35	CET	402185	3553750.95
COFIDUR	FR0013257409	ALCOF	Euronext Growth Paris	EUR	294.00	294.00	294.00	294.00	19/02/21 12:21	CET	1	294.00
COGELEC	FR0013335742	ALLEC	Euronext Growth Paris	EUR	7.16	7.26	7.16	7.24	19/02/21 17:35	CET	466	3361.48
COGRA	FR0011071570	ALCOG	Euronext Growth Paris	EUR	7.80	7.80	7.46	7.66	19/02/21 17:29	CET	1529	11733.16
COHERIS	FR0004031763	COH	Euronext Paris	EUR	1.95	1.955	1.95	1.955	19/02/21 14:15	CET	1050	2050.00
