Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
03 Mar 2022
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	21.00	22.30	21.00	22.10	03/03/2022 11:04	CET	1023	22200.20
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	3.86	3.895	3.505	3.62	03/03/2022 17:35	CET	23173	85436.08
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	9.77	9.771	9.77	9.771	03/03/2022 13:25	CET	10309	100729.234
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.194	0.194	0.194	0.194	01/02/2022 13:54	CET	9253	1795.08
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/2019 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	4.71	4.71	4.70	4.70	03/03/2022 17:28	CET	351	1649.71
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	9.73	9.88	9.20	9.25	03/03/2022 17:35	CET	49619	469888.055
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.03	7.18	7.03	7.16	03/03/2022 17:35	CET	42236	300175.28
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	16.20	16.25	15.55	15.65	03/03/2022 17:27	CET	1933	31071.50
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	1.84	1.976	1.80	1.822	03/03/2022 17:35	CET	161052	301296.94
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	20.75	20.90	19.70	19.70	03/03/2022 17:35	CET	10040	203162.59
ABO GROUP	BE0974278104	ABO	Euronext Brussels, Paris	EUR	5.05	5.05	5.00	5.05	03/03/2022 17:25	CET	55	277.50
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.481	0.49	0.464	0.49	03/03/2022 16:35	CET	9188	4420.459
