Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
30 Aug 2022
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	27.40	27.40	25.90	25.90	24/08/2022 12:52	CET	223	6061.90
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	3.08	3.16	3.03	3.16	30/08/2022 17:35	CET	4853	15095.27
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/2019 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ALAST	Euronext Growth Paris	EUR	3.16	3.16	3.08	3.08	30/08/2022 16:02	CET	45	141.88
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	8.95	9.095	8.86	9.025	30/08/2022 17:35	CET	42130	379640.01
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.06	7.10	7.01	7.06	30/08/2022 17:35	CET	15128	106655.41
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	17.65	17.65	17.50	17.50	30/08/2022 17:35	CET	8318	145565.65
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	1.906	1.942	1.89	1.898	30/08/2022 17:35	CET	42356	80841.786
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	8.20	8.40	7.98	8.10	30/08/2022 17:35	CET	40993	334606.98
ABL Diagnostics	FR001400AHX6	ABLD	Euronext Paris	EUR	14.452	14.452	14.452	14.452	05/08/2022 11:30	CET	1000	14452.00
ABO GROUP	BE0974278104	ABO	Euronext Brussels, Paris	EUR	5.10	5.10	5.10	5.10	30/08/2022 09:21	CET	137	698.70
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.42	0.42	0.418	0.418	30/08/2022 17:27	CET	10917	4583.54
ACCOR	FR0000120404	AC	Euronext Paris	EUR	23.64	24.09	23.54	23.80	30/08/2022 17:35	CET	624994	14910221.13
ACCOR AC SHARES	FR0014003PZ3	AAC	Euronext Paris	EUR	9.60	9.60	9.60	9.60	18/08/2022 17:19	CET	50000	480000.00
ACCOR AC WARRANTS	FR0014003QK3	AACW	Euronext Paris	EUR	0.09	0.09	0.09	0.09	10/08/2022 14:16	CET	1500	135.00
ACHETER-LOUER.FR	FR00140072P8	ALALO	Euronext Growth Paris	EUR	0.0005	0.0006	0.0005	0.0005	30/08/2022 17:35	CET	111124559	56506.8639
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	1.59	1.59	1.565	1.565	30/08/2022 17:10	CET	292	457.28
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	4.44	4.495	4.41	4.495	30/08/2022 17:29	CET	3969	17609.305
ACTICOR BIOTECH	FR0014005OJ5	ALACT	Euronext Growth Paris	EUR	5.70	5.70	5.68	5.68	30/08/2022 14:01	CET	80	454.42
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.05	1.05	1.05	1.05	25/08/2022 16:30	CET	265	278.25
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.076	0.076	0.0755	0.0755	25/08/2022 16:30	CET	10600	800.60
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	2.37	2.37	2.33	2.36	30/08/2022 17:05	CET	512	1199.35
ADOCIA	FR0011184241	ADOC	Euronext Paris	EUR	5.35	5.36	5.15	5.20	30/08/2022 17:35	CET	27079	141927.64
ADOMOS	FR0013247244	ALADO	Euronext Growth Paris	EUR	0.0108	0.0109	0.0103	0.0106	30/08/2022 17:35	CET	1252994	13241.7416
ADP	FR0010340141	ADP	Euronext Paris	EUR	136.30	137.30	134.00	134.85	30/08/2022 17:35	CET	56951	7696390.25
ADUX	FR0012821890	ADUX	Euronext Paris, Amsterdam	EUR	1.835	1.845	1.78	1.78	30/08/2022 11:25	CET	2412	4376.655
ADVICENNE	FR0013296746	ALDVI	Euronext Growth Paris	EUR	5.61	5.70	5.52	5.52	30/08/2022 17:35	CET	4937	27587.88
ADVINI	FR0000053043	ADVI	Euronext Paris	EUR	23.20	23.40	23.00	23.00	30/08/2022 16:19	CET	153	3540.00
AELIS FARMA	FR0014007ZB4	AELIS	Euronext Paris	EUR	10.38	10.38	10.38	10.38	30/08/2022 17:29	CET	10	103.80
AERKOMM INC	US00774B2088	AKOM	Euronext Paris	EUR	6.45	6.45	6.45	6.45	09/08/2022 09:48	CET	4	25.80
AFFLUENT MEDICAL	FR0013333077	AFME	Euronext Paris	EUR	2.905	3.025	2.82	2.82	30/08/2022 17:35	CET	4474	12984.28
AFYREN	FR0014005AC9	ALAFY	Euronext Growth Paris	EUR	7.90	7.93	7.64	7.71	30/08/2022 17:35	CET	5601	43877.23
AG3I	FR0011908045	MLAGI	Euronext Access Paris	EUR	0.31	0.31	0.31	0.31	27/12/2021 11:30	CET	74	22.94
AGENCE AUTO	FR0014005WE9	MLAA	Euronext Access Paris	EUR	2.70	2.70	2.70	2.70	26/08/2022 16:58	CET	249	672.30
AGP MALAGA SOCIMI	ES0105478004	MLAGP	Euronext Access Paris	EUR	2.95	2.95	2.95	2.95	23/11/2020 11:52	CET	2000	5900.00
AGRIPOWER	FR0013452281	ALAGP	Euronext Growth Paris	EUR	8.05	8.15	8.05	8.15	30/08/2022 16:16	CET	363	2958.35
AGROGENERATION	FR0010641449	ALAGR	Euronext Growth Paris	EUR	0.109	0.1096	0.1026	0.1042	30/08/2022 17:07	CET	151355	16026.397
AIR FRANCE -KLM	FR0000031122	AF	Euronext Paris, Amsterdam	EUR	1.44	1.4635	1.4335	1.4455	30/08/2022 17:35	CET	4963477	7184297.969
AIR LIQUIDE	FR0000120073	AI	Euronext Paris	EUR	128.64	130.64	127.04	127.60	30/08/2022 17:35	CET	579429	74415244.28
AIR MARINE	FR0013285103	MLAIM	Euronext Access Paris	EUR	1.07	1.07	1.07	1.07	23/08/2022 11:30	CET	300	321.00
AIRBUS	NL0000235190	AIR	Euronext Paris	EUR	100.54	101.96	100.20	100.62	30/08/2022 17:35	CET	856660	86515892.14
AIRWELL	FR0014003V77	MLAIR	Euronext Access Paris	EUR	3.50	3.60	3.50	3.60	29/08/2022 16:30	CET	407	1425.20
AKWEL	FR0000053027	AKW	Euronext Paris	EUR	18.10	18.50	18.10	18.40	30/08/2022 17:35	CET	1035	19045.78
ALAN ALLMAN	FR0000062465	AAA	Euronext Paris	EUR	11.00	11.70	10.80	11.15	30/08/2022 17:35	CET	2405	26760.95
ALBIOMA	FR0000060402	ABIO	Euronext Paris	EUR	50.05	50.10	50.00	50.10	30/08/2022 17:35	CET	14957	749059.10
ALBIOMA BSAAR 2018	FR0013368438	ABIBS	Euronext Growth Paris	EUR	26.29	26.29	26.29	26.29	10/05/2022 14:58	CET	250	6572.50
ALCHIMIE	FR0014000JX7	ALCHI	Euronext Growth Paris	EUR	3.81	3.81	3.60	3.65	30/08/2022 17:35	CET	1763	6486.38
ALD	FR0013258662	ALD	Euronext Paris	EUR	11.30	11.48	11.18	11.20	30/08/2022 17:35	CET	86215	969943.04
ALEPH FINANCE	GB00BJ9M4V82	MLALE	Euronext Access Paris	EUR	2.90	2.90	2.90	2.90	26/01/2022 11:30	CET	3	8.70
ALPES (COMPAGNIE)	FR0000053324	CDA	Euronext Paris	EUR	15.90	16.18	15.64	15.64	30/08/2022 17:35	CET	28953	458624.64
ALPHA MOS	FR0013421286	ALNEO	Euronext Growth Paris	EUR	1.942	1.942	1.81	1.84	30/08/2022 16:58	CET	8796	16091.36
ALSTOM	FR0010220475	ALO	Euronext Paris	EUR	20.65	21.63	20.65	20.97	30/08/2022 17:38	CET	1673451	35333491.72
ALTAMIR	FR0000053837	LTA	Euronext Paris	EUR	24.695	24.70	24.395	24.70	30/08/2022 17:35	CET	6274	153149.48
