Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
10 Mar 2021
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	19.50	19.50	19.20	19.20	10/03/21 16:48	CET	499	9719.40
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	5.58	5.67	5.53	5.56	10/03/21 17:35	CET	31150	173714.95
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	10.06	10.094	10.00	10.00	10/03/21 17:35	CET	133153	1338940.374
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.55	0.55	0.55	0.55	10/03/21 15:23	CET	1000	550.00
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/19 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	4.76	5.04	4.76	4.94	10/03/21 17:35	CET	19792	97197.76
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	15.70	16.14	15.66	15.80	10/03/21 17:35	CET	97847	1551568.78
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	8.05	8.10	7.96	8.04	10/03/21 17:35	CET	53172	427754.09
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	12.00	12.00	11.85	12.00	10/03/21 17:35	CET	2372	28333.95
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	0.98	1.02	0.95	0.974	10/03/21 17:35	CET	248162	243551.485
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	19.70	21.10	19.70	21.10	10/03/21 17:39	CET	92623	1907084.82
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.412	0.418	0.411	0.418	10/03/21 16:35	CET	9963	4143.281
ACCOR	FR0000120404	AC	Euronext Paris	EUR	34.88	34.97	34.32	34.58	10/03/21 17:35	CET	842049	29126357.62
ACCOR NV21	FR00140015P7	ACNV	Euronext Paris	EUR	-	-	-	-	-	CET	-	-
ACHETER-LOUER.FR	FR0010493510	ALALO	Euronext Growth Paris	EUR	0.0625	0.0693	0.061	0.0655	10/03/21 17:35	CET	20117918	1316285.3484
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	3.20	3.41	3.19	3.28	10/03/21 16:46	CET	3377	11126.06
