Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
18 Jan 2021
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	18.85	18.85	18.60	18.85	18/01/21 16:19	CET	477	8935.40
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	5.10	5.45	5.10	5.27	18/01/21 17:35	CET	129622	691164.60
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	10.45	10.45	10.354	10.40	18/01/21 17:35	CET	16578	172820.13
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.2783	0.2783	0.278	0.278	23/12/20 13:20	CET	40000	11124.10
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/19 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	4.21	4.27	4.12	4.20	18/01/21 17:35	CET	10897	45753.24
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	16.44	16.82	16.12	16.82	18/01/21 17:35	CET	251683	4152624.22
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.30	7.53	7.30	7.46	18/01/21 17:35	CET	51960	385307.47
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	11.95	12.00	11.70	12.00	18/01/21 17:35	CET	3785	44937.80
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	0.952	0.959	0.93	0.932	18/01/21 17:35	CET	131289	123801.387
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	32.50	34.35	32.35	33.80	18/01/21 17:35	CET	41504	1379162.85
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.414	0.426	0.414	0.418	18/01/21 16:11	CET	13245	5542.326
ACCOR	FR0000120404	AC	Euronext Paris	EUR	29.90	30.05	29.56	29.81	18/01/21 17:37	CET	397989	11854043.36
ACCOR NV21	FR00140015P7	ACNV	Euronext Paris	EUR	-	-	-	-	-	CET	-	-
ACHETER-LOUER.FR	FR0010493510	ALALO	Euronext Growth Paris	EUR	0.0509	0.0607	0.0495	0.059	18/01/21 17:35	CET	80184579	4538631.1105
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	3.65	4.07	3.57	3.65	18/01/21 17:35	CET	90279	344634.58
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	3.05	3.14	3.02	3.09	18/01/21 17:35	CET	13823	42527.64
ACTIPLAY (GROUPE)	FR0011038348	ALACT	Euronext Growth Paris	EUR	0.82	0.83	0.782	0.82	18/01/21 17:24	CET	70632	56864.204
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.62	1.62	1.62	1.62	18/01/21 11:30	CET	200	324.00
ADA	FR0000053076	ALADA	Euronext Growth Paris	EUR	8.35	8.35	8.35	8.35	18/01/21 11:49	CET	101	843.35
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.10	0.10	0.10	0.10	18/01/21 11:30	CET	3	0.30
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	2.73	2.99	2.69	2.95	18/01/21 17:29	CET	24543	69877.59
ADL PARTNER	FR0000062978	ALP	Euronext Paris	EUR	14.80	14.85	14.70	14.85	18/01/21 17:22	CET	1297	19190.55
ADOCIA	FR0011184241	ADOC	Euronext Paris	EUR	9.94	9.99	9.80	9.82	18/01/21 17:35	CET	13207	130391.56
ADOMOS	FR0013247244	ALADO	Euronext Growth Paris	EUR	0.403	0.46	0.398	0.456	18/01/21 17:37	CET	1374601	599049.131
ADP	FR0010340141	ADP	Euronext Paris	EUR	96.30	97.00	94.70	95.60	18/01/21 17:35	CET	64167	6127885.25
ADTHINK	FR0010457531	ALADM	Euronext Growth Paris	EUR	1.35	1.415	1.34	1.395	18/01/21 16:33	CET	17471	24074.84
ADUX	FR0012821890	ADUX	Euronext Paris, Amsterdam	EUR	1.64	1.645	1.61	1.625	18/01/21 17:29	CET	1589	2606.84
ADVENIS	FR0004152874	ADV	Euronext Paris	EUR	2.06	2.06	2.00	2.00	18/01/21 17:18	CET	601	1238.00
ADVICENNE	FR0013296746	ADVIC	Euronext Paris, Brussels	EUR	10.60	10.70	10.35	10.55	18/01/21 17:35	CET	20732	217741.35
ADVINI	FR0000053043	ADVI	Euronext Paris	EUR	20.60	22.60	20.60	22.00	18/01/21 16:17	CET	1265	27645.00
AERKOMM INC	US00774B2088	AKOM	Euronext Paris	EUR	6.00	6.00	6.00	6.00	18/01/21 17:38	CET	2	12.00
