Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
20 Apr 2022
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	30.00	30.00	30.00	30.00	20/04/2022 11:39	CET	336	10080.00
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	4.49	4.64	4.49	4.56	20/04/2022 17:35	CET	10708	49011.225
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	10.00	10.00	9.90	9.92	20/04/2022 15:36	CET	191	1909.10
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.23	0.23	0.23	0.23	08/04/2022 14:47	CET	5000	1150.00
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/2019 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ALAST	Euronext Growth Paris	EUR	3.93	3.93	3.82	3.90	20/04/2022 17:35	CET	885	3410.71
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	10.60	10.71	10.44	10.71	20/04/2022 17:35	CET	31497	334366.53
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.60	7.63	7.47	7.47	20/04/2022 17:35	CET	27692	208626.67
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	16.80	16.90	16.75	16.75	20/04/2022 16:53	CET	196	3306.30
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	2.03	2.08	2.03	2.05	20/04/2022 17:35	CET	37832	77734.65
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	21.50	21.50	20.75	20.80	20/04/2022 17:35	CET	9446	199310.20
ABO GROUP	BE0974278104	ABO	Euronext Brussels, Paris	EUR	5.20	5.30	5.20	5.30	20/04/2022 17:14	CET	350	1840.00
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.49	0.499	0.484	0.498	20/04/2022 16:46	CET	10003	4894.858
ACCOR	FR0000120404	AC	Euronext Paris	EUR	29.85	30.99	29.75	30.42	20/04/2022 17:38	CET	1032678	31431006.33
ACCOR AC SHARES	FR0014003PZ3	AAC	Euronext Paris	EUR	9.88	9.88	9.88	9.88	31/03/2022 14:23	CET	150	1482.00
ACCOR AC WARRANTS	FR0014003QK3	AACW	Euronext Paris	EUR	0.14	0.14	0.14	0.14	01/04/2022 16:16	CET	1200	168.00
ACHETER-LOUER.FR	FR00140072P8	ALALO	Euronext Growth Paris	EUR	0.002	0.002	0.0018	0.0019	20/04/2022 17:24	CET	4701470	8902.1421
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	1.545	1.55	1.545	1.55	20/04/2022 10:40	CET	176	272.795
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	3.76	3.81	3.73	3.81	20/04/2022 15:52	CET	959	3620.74
ACTICOR BIOTECH	FR0014005OJ5	ALACT	Euronext Growth Paris	EUR	7.88	7.88	7.32	7.64	20/04/2022 17:35	CET	10330	78970.70
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.18	1.18	1.18	1.18	20/04/2022 11:30	CET	527	621.86
ADA	FR0000053076	ALADA	Euronext Growth Paris	EUR	12.40	12.40	11.50	11.90	20/04/2022 14:52	CET	1847	21870.60
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.085	0.085	0.085	0.085	19/04/2022 16:30	CET	4725	401.63
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	2.74	2.74	2.68	2.72	20/04/2022 17:27	CET	2572	6948.97
ADOCIA	FR0011184241	ADOC	Euronext Paris	EUR	4.61	4.65	4.53	4.65	20/04/2022 17:35	CET	17836	82134.01
ADOMOS	FR0013247244	ALADO	Euronext Growth Paris	EUR	0.0306	0.035	0.0299	0.0334	20/04/2022 17:37	CET	2320320	76790.8566
ADP	FR0010340141	ADP	Euronext Paris	EUR	144.50	147.80	144.50	146.75	20/04/2022 17:35	CET	47705	6996347.45
ADUX	FR0012821890	ADUX	Euronext Paris, Amsterdam	EUR	1.845	1.96	1.845	1.90	20/04/2022 17:08	CET	12924	24473.76
ADVENIS	FR0004152874	ALADV	Euronext Growth Paris	EUR	2.80	2.80	2.78	2.78	19/04/2022 16:00	CET	6286	17481.08
ADVICENNE	FR0013296746	ALDVI	Euronext Growth Paris	EUR	5.56	5.56	5.34	5.50	20/04/2022 17:35	CET	13871	75517.82
ADVINI	FR0000053043	ADVI	Euronext Paris	EUR	18.60	18.60	18.60	18.60	20/04/2022 17:05	CET	200	3720.00
AELIS FARMA	FR0014007ZB4	AELIS	Euronext Paris	EUR	13.40	13.50	13.40	13.50	20/04/2022 17:35	CET	1565	21118.40
AERKOMM INC	US00774B2088	AKOM	Euronext Paris	EUR	8.00	8.00	8.00	8.00	20/04/2022 10:43	CET	1	8.00
AFFLUENT MEDICAL	FR0013333077	AFME	Euronext Paris	EUR	4.21	4.22	4.20	4.22	20/04/2022 14:51	CET	620	2606.20
AFYREN	FR0014005AC9	ALAFY	Euronext Growth Paris	EUR	7.86	8.10	7.86	8.10	20/04/2022 17:35	CET	4601	37000.63
AG3I	FR0011908045	MLAGI	Euronext Access Paris	EUR	0.31	0.31	0.31	0.31	27/12/2021 11:30	CET	74	22.94
AGENCE AUTO	FR0014005WE9	MLAA	Euronext Access Paris	EUR	3.10	3.10	3.10	3.10	19/04/2022 11:30	CET	84	260.40
AGP MALAGA SOCIMI	ES0105478004	MLAGP	Euronext Access Paris	EUR	2.95	2.95	2.95	2.95	23/11/2020 11:52	CET	2000	5900.00
AGRIPOWER	FR0013452281	ALAGP	Euronext Growth Paris	EUR	9.15	9.28	9.00	9.00	20/04/2022 17:27	CET	11395	104282.82
AGROGENERATION	FR0010641449	ALAGR	Euronext Growth Paris	EUR	0.116	0.1182	0.112	0.1156	20/04/2022 17:26	CET	476413	54413.8122
AIR FRANCE -KLM	FR0000031122	AF	Euronext Paris, Amsterdam	EUR	4.10	4.166	4.10	4.101	20/04/2022 17:35	CET	1820765	7505779.455
AIR LIQUIDE	FR0000120073	AI	Euronext Paris	EUR	161.36	161.92	160.10	161.78	20/04/2022 17:35	CET	688492	111024753.36
AIR MARINE	FR0013285103	MLAIM	Euronext Access Paris	EUR	1.95	1.95	1.95	1.95	12/04/2022 16:30	CET	29	56.55
AIRBUS	NL0000235190	AIR	Euronext Paris	EUR	104.88	106.68	104.34	105.82	20/04/2022 17:35	CET	1114419	117787851.26
AIRTIME	IT0005450819	ALAIR	Euronext Growth Paris	EUR	40.40	41.80	40.00	41.80	19/04/2022 15:18	CET	431	17303.80
AIRWELL	FR0014003V77	MLAIR	Euronext Access Paris	EUR	3.70	3.70	3.70	3.70	19/04/2022 11:30	CET	143	529.10
AKKA TECHNOLOGIES	FR0004180537	AKA	Euronext Paris, Brussels	EUR	48.95	49.10	48.95	48.95	20/04/2022 17:35	CET	15215	745848.05
AKWEL	FR0000053027	AKW	Euronext Paris	EUR	17.30	17.64	17.10	17.64	20/04/2022 17:35	CET	6994	121645.90
ALAN ALLMAN	FR0000062465	AAA	Euronext Paris	EUR	15.20	15.30	14.90	15.30	20/04/2022 17:11	CET	389	5890.30
ALBIOMA	FR0000060402	ABIO	Euronext Paris	EUR	43.10	43.98	42.62	43.40	20/04/2022 17:35	CET	66288	2877129.68
ALBIOMA BSAAR 2018	FR0013368438	ABIBS	Euronext Growth Paris	EUR	23.90	23.90	23.90	23.90	05/04/2022 10:38	CET	96	2294.40
ALCHIMIE	FR0014000JX7	ALCHI	Euronext Growth Paris	EUR	3.90	3.90	3.63	3.81	20/04/2022 17:35	CET	7882	29643.03
ALD	FR0013258662	ALD	Euronext Paris	EUR	12.62	12.90	12.60	12.86	20/04/2022 17:35	CET	93628	1198633.36
ALEPH FINANCE	GB00BJ9M4V82	MLALE	Euronext Access Paris	EUR	2.90	2.90	2.90	2.90	26/01/2022 11:30	CET	3	8.70
ALPES (COMPAGNIE)	FR0000053324	CDA	Euronext Paris	EUR	13.22	13.80	13.22	13.76	20/04/2022 17:35	CET	16580	225985.86
ALPHA MOS	FR0013421286	ALNEO	Euronext Growth Paris	EUR	2.685	2.95	2.685	2.92	20/04/2022 17:35	CET	8962	25876.54
ALSTOM	FR0010220475	ALO	Euronext Paris	EUR	21.64	21.76	21.28	21.31	20/04/2022 17:35	CET	1526772	32742409.44
ALTAMIR	FR0000053837	LTA	Euronext Paris	EUR	26.25	26.60	26.11	26.60	20/04/2022 17:35	CET	7584	199230.825
ALTAREA	FR0000033219	ALTA	Euronext Paris	EUR	148.00	150.20	147.60	150.00	20/04/2022 17:35	CET	3193	476855.60
ALTAREIT	FR0000039216	AREIT	Euronext Paris	EUR	650.00	650.00	650.00	650.00	20/04/2022 09:00	CET	1	650.00
ALTEN	FR0000071946	ATE	Euronext Paris	EUR	126.20	128.20	124.60	128.00	20/04/2022 17:35	CET	46114	5837646.30
ALTHEORA	FR0000061244	ALORA	Euronext Growth Paris	EUR	1.76	1.76	1.76	1.76	20/04/2022 16:54	CET	114	200.64
ALTUR INVEST.	FR0010395681	ALTUR	Euronext Paris	EUR	7.22	7.26	7.14	7.14	20/04/2022 16:00	CET	2591	18704.80
ALVEEN	FR0013253812	MLALV	Euronext Access Paris	EUR	0.50	0.50	0.50	0.50	24/03/2022 16:30	CET	11	5.50
AMA CORPORATION	GB00BNKGZC51	ALAMA	Euronext Growth Paris	EUR	1.50	1.525	1.50	1.52	20/04/2022 17:17	CET	2361	3590.89
AMATHEON AGRI	NL0010273694	MLAAH	Euronext Access Paris	EUR	0.075	0.075	0.075	0.075	20/04/2022 11:30	CET	1	0.075
AMOEBA	FR0011051598	ALMIB	Euronext Growth Paris	EUR	0.71	0.719	0.691	0.702	20/04/2022 17:29	CET	43900	30789.943
AMPLITUDE SURGICAL	FR0012789667	AMPLI	Euronext Paris	EUR	2.74	2.80	2.74	2.80	20/04/2022 17:35	CET	20001	56002.74
AMUNDI	FR0004125920	AMUN	Euronext Paris	EUR	60.90	61.70	60.40	61.65	20/04/2022 17:35	CET	145385	8925068.90
ANTIN INFRA PARTN	FR0014005AL0	ANTIN	Euronext Paris	EUR	26.80	27.36	26.78	26.80	20/04/2022 17:35	CET	33258	898107.78
APERAM	LU0569974404	APAM	Euronext Amsterdam, Brussels, Paris	EUR	37.50	38.48	37.37	38.13	20/04/2022 17:38	CET	244338	9283205.28
APTORUM GROUP CL A	KYG6096M1069	APM	Euronext Paris	EUR	2.70	2.70	2.70	2.70	15/01/2021 13:35	CET	426	1150.20
AQUILA	FR0010340711	ALAQU	Euronext Growth Paris	EUR	5.95	6.15	5.95	6.15	20/04/2022 16:30	CET	200	1200.00
ARAMIS GROUP	FR0014003U94	ARAMI	Euronext Paris	EUR	6.29	6.39	6.10	6.265	20/04/2022 17:35	CET	179415	1120291.16
ARCELORMITTAL SA	LU1598757687	MT	Euronext Amsterdam, Paris	EUR	30.375	30.95	29.865	29.865	20/04/2022 17:35	CET	4005040	121475534.025
ARCHOS	FR0014007XT1	ALJXR	Euronext Growth Paris	EUR	1.30	1.32	1.28	1.28	20/04/2022 17:03	CET	20191	26180.4284
ARCURE	FR0013398997	ALCUR	Euronext Growth Paris	EUR	3.56	4.06	3.55	3.90	20/04/2022 17:35	CET	13009	49638.61
ARDOIN ST AMAND A	FR0005057635	MLARD	Euronext Access Paris	EUR	163.00	163.00	163.00	163.00	09/03/2022 11:39	CET	35	5705.00
ARDOIN ST AMAND B	FR0004070795	ARDO	Euronext Access Paris	EUR	72.00	72.00	72.00	72.00	03/08/2020 16:30	CET	2	144.00
ARGAN	FR0010481960	ARG	Euronext Paris	EUR	117.00	119.00	116.60	117.00	20/04/2022 17:36	CET	5014	589659.60
ARIMELIA ITG	ES0105601001	MLARI	Euronext Access Paris	EUR	2.97	2.97	2.97	2.97	17/09/2021 00:00	CET	-	-
ARKEMA	FR0010313833	AKE	Euronext Paris	EUR	109.90	111.95	109.15	111.40	20/04/2022 17:35	CET	119464	13260428.50
AROCA DEL PINAR	ES0105486007	MLARO	Euronext Access Paris	EUR	-	-	-	-	-	CET	-	-
ARTEA	FR0012185536	ARTE	Euronext Paris	EUR	19.20	19.20	19.10	19.10	20/04/2022 09:41	CET	11	210.20
ARTMARKET COM	FR0000074783	PRC	Euronext Paris	EUR	9.06	9.06	8.33	8.55	20/04/2022 17:35	CET	29532	256148.60
ARTOIS NOM.	FR0000076952	ARTO	Euronext Paris	EUR	4980.00	4980.00	4980.00	4980.00	20/04/2022 16:30	CET	2	9960.00
ASHLER ET MANSON	FR0012968485	MLAEM	Euronext Access Paris	EUR	2.40	2.40	2.40	2.40	12/04/2022 11:30	CET	20	48.00
ASSYSTEM	FR0000074148	ASY	Euronext Paris	EUR	42.00	42.40	42.00	42.00	20/04/2022 17:35	CET	823	34692.10
ATARI	FR0010478248	ATA	Euronext Paris	EUR	0.1824	0.1824	0.178	0.1791	20/04/2022 17:35	CET	830206	149350.7696
ATEME	FR0011992700	ATEME	Euronext Paris	EUR	12.60	12.60	12.34	12.34	20/04/2022 17:35	CET	3391	42334.36
ATOS	FR0000051732	ATO	Euronext Paris	EUR	23.00	23.39	22.54	22.55	20/04/2022 17:35	CET	685200	15625492.54
AUBAY	FR0000063737	AUB	Euronext Paris	EUR	54.00	54.20	52.90	54.00	20/04/2022 17:35	CET	7987	429655.60
AUDACIA	FR00140059B5	ALAUD	Euronext Growth Paris	EUR	6.54	6.56	6.38	6.38	20/04/2022 16:08	CET	2764	17947.80
AUDIENCE LABS	FR0011896463	MLAUD	Euronext Access Paris	EUR	4.94	4.94	4.94	4.94	21/03/2022 11:30	CET	5	24.70
AUDIOVALLEY	BE0974334667	ALAVY	Euronext Growth Paris, Brussels	EUR	2.20	2.27	2.18	2.27	20/04/2022 17:35	CET	3587	7931.13
AUGROS COSMETICS	FR0000061780	AUGR	Euronext Paris	EUR	3.80	3.80	3.80	3.80	11/04/2022 11:43	CET	60	228.00
AUPLATA MINING GR	FR0013410370	ALAMG	Euronext Growth Paris	EUR	0.0446	0.0462	0.0362	0.0416	20/04/2022 17:35	CET	121243811	4940020.9695
AUREA	FR0000039232	AURE	Euronext Paris	EUR	10.00	10.60	9.98	10.55	20/04/2022 17:29	CET	4341	44792.81
AURES TECHNOLOGIES	FR0013183589	AURS	Euronext Paris	EUR	21.50	21.50	21.40	21.40	20/04/2022 16:05	CET	65	1394.60
AVENIR TELECOM	FR0013529815	AVT	Euronext Paris	EUR	0.0095	0.0101	0.0093	0.0098	20/04/2022 17:35	CET	18180966	176403.119
AXA	FR0000120628	CS	Euronext Paris	EUR	26.67	27.155	26.465	27.155	20/04/2022 17:35	CET	5665294	153329459.115
AXA NV22	FR00140074K5	CSNV	Euronext Paris	EUR	25.30	25.40	25.30	25.40	20/04/2022 16:38	CET	40830	1034499.00
AXWAY SOFTWARE	FR0011040500	AXW	Euronext Paris	EUR	16.75	16.85	16.75	16.75	20/04/2022 17:35	CET	16130	270969.95
AZ LEASING	IT0004812258	MLAZL	Euronext Access Paris	EUR	0.57	0.57	0.57	0.57	10/11/2020 16:30	CET	303	172.71
AZOREAN TECH	PTAZR0AM0006	MLAAT	Euronext Access Paris	EUR	0.17	0.17	0.17	0.17	20/04/2022 11:30	CET	5	0.85
BAIKOWSKI	FR0013384369	ALBKK	Euronext Growth Paris	EUR	21.60	22.40	20.70	21.90	20/04/2022 15:20	CET	1523	32726.20
BAINS MER MONACO	MC0000031187	BAIN	Euronext Paris	EUR	66.20	70.00	66.00	66.00	20/04/2022 16:23	CET	2386	163008.40
BALYO	FR0013258399	BALYO	Euronext Paris	EUR	1.11	1.11	1.088	1.10	20/04/2022 17:35	CET	14018	15481.782
BARBARA BUI	FR0000062788	BUI	Euronext Paris	EUR	8.95	8.95	8.95	8.95	14/04/2022 16:30	CET	5	44.75
BARINGS CORE SPAIN	ES0105362000	MLBAR	Euronext Access Paris	EUR	-	-	-	-	-	CET	-	-
