Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
03 Jan 2022
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	22.00	22.00	22.00	22.00	03/01/22 10:37	CET	274	6028.00
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	4.76	5.19	4.76	5.01	03/01/22 17:28	CET	40637	204375.935
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	9.88	9.88	9.80	9.80	03/01/22 14:13	CET	859	8424.30
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.18	0.18	0.18	0.18	16/12/21 17:04	CET	58571	10542.78
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/19 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	4.67	4.74	4.67	4.74	03/01/22 17:35	CET	3313	15650.29
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	12.19	12.66	12.12	12.28	03/01/22 17:35	CET	76078	943180.20
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.25	7.25	7.16	7.24	03/01/22 17:35	CET	18738	135137.26
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	17.60	17.60	16.75	17.15	03/01/22 17:36	CET	5343	91229.95
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	2.46	2.575	2.455	2.505	03/01/22 17:35	CET	186461	468682.745
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	28.80	29.00	28.40	28.50	03/01/22 17:35	CET	9194	263719.25
ABO GROUP	BE0974278104	ABO	Euronext Brussels, Paris	EUR	4.96	4.96	4.80	4.92	03/01/22 17:06	CET	1656	8011.56
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.50	0.50	0.50	0.50	03/01/22 14:39	CET	1850	925.00
ACCOR	FR0000120404	AC	Euronext Paris	EUR	28.49	29.48	28.49	29.28	03/01/22 17:35	CET	524091	15347080.20
ACCOR AC SHARES	FR0014003PZ3	AAC	Euronext Paris	EUR	9.601	9.839	9.601	9.836	03/01/22 13:10	CET	46	448.979
ACCOR AC WARRANTS	FR0014003QK3	AACW	Euronext Paris	EUR	0.40	0.40	0.40	0.40	25/11/21 10:02	CET	4238	1695.20
ACHETER-LOUER.FR	FR0010493510	ALALO	Euronext Growth Paris	EUR	0.0015	0.0015	0.0013	0.0015	03/01/22 17:35	CET	105489076	150924.6053
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	1.80	1.82	1.80	1.81	03/01/22 16:36	CET	1407	2554.03
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	3.65	3.69	3.65	3.69	03/01/22 17:35	CET	5450	20040.42
ACTICOR BIOTECH	FR0014005OJ5	ALACT	Euronext Growth Paris	EUR	4.58	4.68	4.58	4.67	03/01/22 17:03	CET	2584	11971.6665
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.16	1.16	1.16	1.16	03/01/22 16:30	CET	10	11.60
ADA	FR0000053076	ALADA	Euronext Growth Paris	EUR	10.60	10.60	10.60	10.60	03/01/22 15:04	CET	71	752.60
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.0865	0.0865	0.0865	0.0865	28/12/21 11:30	CET	2000	173.00
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	2.64	3.97	2.64	3.19	03/01/22 17:35	CET	240438	798780.69
ADOCIA	FR0011184241	ADOC	Euronext Paris	EUR	8.10	8.39	8.10	8.26	03/01/22 17:36	CET	19966	164229.20
ADOMOS	FR0013247244	ALADO	Euronext Growth Paris	EUR	0.089	0.1226	0.0828	0.108	03/01/22 17:35	CET	2545524	264166.8362
ADP	FR0010340141	ADP	Euronext Paris	EUR	114.35	118.15	113.60	117.85	03/01/22 17:35	CET	73386	8594942.35
ADTHINK	FR0010457531	ALADM	Euronext Growth Paris	EUR	1.52	1.62	1.52	1.61	03/01/22 17:35	CET	97563	153014.135
ADUX	FR0012821890	ADUX	Euronext Paris, Amsterdam	EUR	2.06	2.06	2.01	2.05	03/01/22 17:29	CET	2878	5867.20
ADVENIS	FR0004152874	ALADV	Euronext Growth Paris	EUR	2.81	2.98	2.81	2.96	03/01/22 15:28	CET	967	2876.11
ADVICENNE	FR0013296746	ADVIC	Euronext Paris, Brussels	EUR	9.50	9.64	9.12	9.23	03/01/22 17:35	CET	92473	866960.63
ADVINI	FR0000053043	ADVI	Euronext Paris	EUR	19.20	19.40	19.20	19.40	03/01/22 09:24	CET	51	989.20
AERKOMM INC	US00774B2088	AKOM	Euronext Paris	EUR	8.70	8.70	8.00	8.00	03/01/22 16:02	CET	361	2973.35
AFFLUENT MEDICAL	FR0013333077	AFME	Euronext Paris	EUR	5.70	5.70	5.65	5.68	03/01/22 17:18	CET	1154	6554.90
AFYREN	FR0014005AC9	ALAFY	Euronext Growth Paris	EUR	8.75	8.95	8.64	8.64	03/01/22 17:35	CET	13157	115685.18
AG3I	FR0011908045	MLAGI	Euronext Access Paris	EUR	0.31	0.31	0.31	0.31	27/12/21 11:30	CET	74	22.94
AGENCE AUTO	FR0014005WE9	MLAA	Euronext Access Paris	EUR	5.489	5.489	5.489	5.489	03/01/22 11:30	CET	100	548.90
AGP MALAGA SOCIMI	ES0105478004	MLAGP	Euronext Access Paris	EUR	2.95	2.95	2.95	2.95	23/11/20 11:52	CET	2000	5900.00
AGRIPOWER	FR0013452281	ALAGP	Euronext Growth Paris	EUR	7.78	7.82	7.54	7.60	03/01/22 17:35	CET	3288	25267.40
AGROGENERATION	FR0010641449	ALAGR	Euronext Growth Paris	EUR	0.24	0.257	0.235	0.243	03/01/22 17:35	CET	1278649	314469.292
AIR FRANCE -KLM	FR0000031122	AF	Euronext Paris, Amsterdam	EUR	3.92	4.093	3.903	4.06	03/01/22 17:35	CET	6985373	28274343.528
