Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
15 Jun 2022
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	30.00	30.00	30.00	30.00	15/06/2022 17:20	CET	8780	263400.00
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	4.00	4.02	3.755	3.945	15/06/2022 17:27	CET	11330	43758.05
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	9.88	9.96	9.86	9.96	15/06/2022 17:35	CET	15820	157438.16
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.23	0.23	0.23	0.23	08/04/2022 14:47	CET	5000	1150.00
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/2019 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ALAST	Euronext Growth Paris	EUR	3.55	3.55	3.55	3.55	15/06/2022 12:40	CET	17	60.35
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	9.30	9.57	9.175	9.175	15/06/2022 17:35	CET	28500	264496.79
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.15	7.19	7.05	7.05	15/06/2022 17:35	CET	20382	145021.57
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	19.15	19.20	19.05	19.15	15/06/2022 17:02	CET	1299	24822.50
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	1.61	1.62	1.564	1.58	15/06/2022 17:20	CET	20403	32370.148
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	12.00	12.32	10.90	11.12	15/06/2022 17:35	CET	48964	557340.12
ABL Diagnostics	FR001400AHX6	ABLD	Euronext Paris	EUR	4.50	4.50	4.50	4.50	15/06/2022 16:30	CET	20	90.00
ABO GROUP	BE0974278104	ABO	Euronext Brussels, Paris	EUR	5.20	5.20	5.20	5.20	15/06/2022 11:47	CET	100	520.00
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.455	0.462	0.45	0.462	15/06/2022 17:35	CET	21593	9868.477
ACCOR	FR0000120404	AC	Euronext Paris	EUR	27.66	28.47	27.33	28.40	15/06/2022 17:35	CET	758141	21418620.29
ACCOR AC SHARES	FR0014003PZ3	AAC	Euronext Paris	EUR	9.55	9.90	9.55	9.90	06/06/2022 17:29	CET	1300	12675.50
ACCOR AC WARRANTS	FR0014003QK3	AACW	Euronext Paris	EUR	0.14	0.14	0.14	0.14	01/04/2022 16:16	CET	1200	168.00
ACHETER-LOUER.FR	FR00140072P8	ALALO	Euronext Growth Paris	EUR	0.0007	0.0007	0.0006	0.0006	15/06/2022 17:29	CET	53683458	35968.6382
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	2.05	2.05	1.995	1.995	15/06/2022 14:58	CET	1272	2583.33
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	3.65	3.68	3.63	3.68	15/06/2022 15:52	CET	2544	9300.875
ACTICOR BIOTECH	FR0014005OJ5	ALACT	Euronext Growth Paris	EUR	6.72	6.80	6.70	6.78	15/06/2022 16:46	CET	987	6646.66
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.14	1.14	1.14	1.14	15/06/2022 11:30	CET	250	285.00
ADA	FR0000053076	ALADA	Euronext Growth Paris	EUR	17.90	17.90	17.90	17.90	15/06/2022 12:09	CET	15	268.50
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.083	0.083	0.083	0.083	02/06/2022 17:28	CET	2042	169.49
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	2.49	2.50	2.45	2.49	15/06/2022 16:34	CET	1350	3352.12
ADOCIA	FR0011184241	ADOC	Euronext Paris	EUR	4.30	4.325	4.155	4.165	15/06/2022 17:35	CET	22974	97693.745
ADOMOS	FR0013247244	ALADO	Euronext Growth Paris	EUR	0.0242	0.025	0.0226	0.0242	15/06/2022 17:35	CET	552596	13255.8453
ADP	FR0010340141	ADP	Euronext Paris	EUR	123.30	126.05	122.60	125.40	15/06/2022 17:36	CET	89669	11225743.85
ADUX	FR0012821890	ADUX	Euronext Paris, Amsterdam	EUR	1.945	1.945	1.81	1.895	15/06/2022 16:56	CET	1659	3106.395
ADVENIS	FR0004152874	ALADV	Euronext Growth Paris	EUR	2.80	2.80	2.80	2.80	08/06/2022 15:13	CET	22329	62521.20
ADVICENNE	FR0013296746	ALDVI	Euronext Growth Paris	EUR	5.56	5.67	5.48	5.62	15/06/2022 17:29	CET	7203	40105.38
ADVINI	FR0000053043	ADVI	Euronext Paris	EUR	19.60	19.60	19.60	19.60	14/06/2022 12:00	CET	127	2489.20
AELIS FARMA	FR0014007ZB4	AELIS	Euronext Paris	EUR	11.50	11.74	11.50	11.74	15/06/2022 12:17	CET	150	1743.42
AERKOMM INC	US00774B2088	AKOM	Euronext Paris	EUR	8.40	8.40	8.40	8.40	30/05/2022 09:43	CET	4	33.60
