Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
01 Apr 2022
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	29.80	29.80	29.80	29.80	01/04/2022 17:35	CET	245	7301.00
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	4.30	4.355	4.22	4.25	01/04/2022 17:20	CET	3296	14048.015
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	10.10	10.10	9.84	9.92	01/04/2022 17:35	CET	4305	42827.19
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.13	0.15	0.13	0.15	01/04/2022 13:31	CET	46086	6004.16
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/2019 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ALAST	Euronext Growth Paris	EUR	4.15	4.15	4.02	4.04	01/04/2022 17:29	CET	1687	6905.04
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	10.32	11.19	10.22	11.06	01/04/2022 17:35	CET	139192	1493960.85
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.45	7.50	7.42	7.42	01/04/2022 17:35	CET	23887	178234.52
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	16.80	16.80	16.15	16.35	01/04/2022 16:57	CET	1443	23618.30
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	2.29	2.29	2.175	2.235	01/04/2022 17:35	CET	168336	372759.08
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	24.80	24.80	24.15	24.15	01/04/2022 17:35	CET	9444	230547.95
ABO GROUP	BE0974278104	ABO	Euronext Brussels, Paris	EUR	5.75	5.75	5.60	5.60	31/03/2022 15:57	CET	71	406.15
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.496	0.51	0.491	0.508	01/04/2022 17:27	CET	8400	4232.195
ACCOR	FR0000120404	AC	Euronext Paris	EUR	29.28	29.54	28.92	28.99	01/04/2022 17:35	CET	542128	15775797.03
ACCOR AC SHARES	FR0014003PZ3	AAC	Euronext Paris	EUR	9.88	9.88	9.88	9.88	31/03/2022 14:23	CET	150	1482.00
ACCOR AC WARRANTS	FR0014003QK3	AACW	Euronext Paris	EUR	0.14	0.14	0.14	0.14	01/04/2022 16:16	CET	1200	168.00
ACHETER-LOUER.FR	FR00140072P8	ALALO	Euronext Growth Paris	EUR	0.0045	0.0046	0.0041	0.0042	01/04/2022 17:35	CET	6010497	25560.1803
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	1.65	1.70	1.635	1.70	01/04/2022 17:28	CET	1794	2992.425
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	4.13	4.13	3.97	4.00	01/04/2022 17:14	CET	9610	38694.27
ACTICOR BIOTECH	FR0014005OJ5	ALACT	Euronext Growth Paris	EUR	6.50	6.58	6.40	6.58	01/04/2022 14:50	CET	1942	12582.44
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.24	1.24	1.24	1.24	01/04/2022 16:30	CET	5	6.20
ADA	FR0000053076	ALADA	Euronext Growth Paris	EUR	11.00	11.00	10.60	10.60	01/04/2022 17:29	CET	450	4854.60
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.09	0.09	0.09	0.09	31/03/2022 16:53	CET	2533	227.97
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	2.55	2.56	2.52	2.52	01/04/2022 17:35	CET	1710	4323.19
ADOCIA	FR0011184241	ADOC	Euronext Paris	EUR	5.44	5.50	5.34	5.34	01/04/2022 17:35	CET	10772	58366.24
ADOMOS	FR0013247244	ALADO	Euronext Growth Paris	EUR	0.0322	0.034	0.0298	0.0325	01/04/2022 17:27	CET	1899856	60491.8356
ADP	FR0010340141	ADP	Euronext Paris	EUR	136.00	137.05	133.55	134.40	01/04/2022 17:35	CET	90641	12241792.20
ADUX	FR0012821890	ADUX	Euronext Paris, Amsterdam	EUR	2.14	2.16	2.14	2.16	01/04/2022 15:44	CET	234	505.42
ADVENIS	FR0004152874	ALADV	Euronext Growth Paris	EUR	2.70	2.70	2.70	2.70	01/04/2022 17:36	CET	180	486.00
ADVICENNE	FR0013296746	ALDVI	Euronext Growth Paris	EUR	6.38	6.45	6.15	6.22	01/04/2022 17:35	CET	18250	113890.60
ADVINI	FR0000053043	ADVI	Euronext Paris	EUR	18.60	19.30	18.10	19.30	01/04/2022 15:01	CET	1097	20779.20
AELIS FARMA	FR0014007ZB4	AELIS	Euronext Paris	EUR	13.70	13.80	13.70	13.80	01/04/2022 17:29	CET	494	6811.20
AERKOMM INC	US00774B2088	AKOM	Euronext Paris	EUR	7.90	7.90	7.90	7.90	01/04/2022 09:05	CET	15	118.50
AFFLUENT MEDICAL	FR0013333077	AFME	Euronext Paris	EUR	4.085	4.115	4.065	4.11	01/04/2022 15:40	CET	786	3215.73
AFYREN	FR0014005AC9	ALAFY	Euronext Growth Paris	EUR	7.90	8.18	7.90	8.10	01/04/2022 17:35	CET	3462	27832.38
AG3I	FR0011908045	MLAGI	Euronext Access Paris	EUR	0.31	0.31	0.31	0.31	27/12/2021 11:30	CET	74	22.94
AGENCE AUTO	FR0014005WE9	MLAA	Euronext Access Paris	EUR	3.10	3.10	3.10	3.10	01/04/2022 16:30	CET	83	257.30
AGP MALAGA SOCIMI	ES0105478004	MLAGP	Euronext Access Paris	EUR	2.95	2.95	2.95	2.95	23/11/2020 11:52	CET	2000	5900.00
AGRIPOWER	FR0013452281	ALAGP	Euronext Growth Paris	EUR	9.20	9.30	9.20	9.29	01/04/2022 17:35	CET	5402	50006.72
AGROGENERATION	FR0010641449	ALAGR	Euronext Growth Paris	EUR	0.1206	0.1242	0.1162	0.12	01/04/2022 17:35	CET	579733	68978.6058
AIR FRANCE -KLM	FR0000031122	AF	Euronext Paris, Amsterdam	EUR	4.076	4.174	4.074	4.099	01/04/2022 17:35	CET	1411302	5801908.948
AIR LIQUIDE	FR0000120073	AI	Euronext Paris	EUR	159.36	159.94	158.22	159.40	01/04/2022 17:35	CET	437874	69764313.44
AIR MARINE	FR0013285103	MLAIM	Euronext Access Paris	EUR	1.79	1.79	1.79	1.79	28/03/2022 11:30	CET	4	7.16
AIRBUS	NL0000235190	AIR	Euronext Paris	EUR	110.08	111.74	109.74	111.02	01/04/2022 17:35	CET	1099406	121934432.86
AIRTIME	IT0005450819	ALAIR	Euronext Growth Paris	EUR	67.27	67.27	67.27	67.27	21/03/2022 09:20	CET	15	1009.05
AIRWELL	FR0014003V77	MLAIR	Euronext Access Paris	EUR	3.60	3.68	3.60	3.68	01/04/2022 16:30	CET	2362	8612.16
