Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
04 Jan 2021
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	18.95	19.05	18.85	19.05	04/01/21 14:08	CET	3008	57119.00
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	5.22	5.74	5.21	5.37	04/01/21 17:36	CET	217653	1195052.93
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	10.998	11.00	10.80	10.85	04/01/21 17:35	CET	14974	163440.428
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.2783	0.2783	0.278	0.278	23/12/20 13:20	CET	40000	11124.10
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/19 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	4.02	4.08	3.82	4.00	04/01/21 17:35	CET	16807	66253.39
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	19.92	20.10	18.50	18.80	04/01/21 17:35	CET	476118	9106254.40
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.28	7.30	7.14	7.15	04/01/21 17:35	CET	41350	298556.51
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	12.30	12.35	12.00	12.35	04/01/21 17:35	CET	4118	50095.10
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	0.99	1.018	0.964	0.966	04/01/21 17:35	CET	178584	176752.184
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	35.30	36.85	35.00	35.90	04/01/21 17:36	CET	131939	4745389.70
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.428	0.428	0.421	0.421	04/01/21 15:47	CET	44	18.706
ACCOR	FR0000120404	AC	Euronext Paris	EUR	30.06	30.66	29.01	29.01	04/01/21 17:35	CET	729748	21655334.59
ACCOR NV21	FR00140015P7	ACNV	Euronext Paris	EUR	-	-	-	-	-	CET	-	-
ACHETER-LOUER.FR	FR0010493510	ALALO	Euronext Growth Paris	EUR	0.0504	0.0537	0.0504	0.0504	04/01/21 17:35	CET	12802369	664496.0786
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	2.86	3.14	2.68	2.86	04/01/21 17:29	CET	96649	284266.13
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	2.72	3.06	2.72	2.875	04/01/21 17:35	CET	176939	513096.49
ACTIPLAY (GROUPE)	FR0011038348	ALACT	Euronext Growth Paris	EUR	0.818	0.914	0.784	0.86	04/01/21 17:35	CET	308772	270213.644
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.23	1.23	1.23	1.23	31/12/20 11:30	CET	192	236.16
ADA	FR0000053076	ALADA	Euronext Growth Paris	EUR	8.50	8.70	8.50	8.60	04/01/21 17:05	CET	196	1696.25
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.10	0.10	0.10	0.10	30/12/20 16:30	CET	2500	250.00
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	2.98	3.21	2.95	3.13	04/01/21 17:27	CET	55523	172302.60
ADL PARTNER	FR0000062978	ALP	Euronext Paris	EUR	14.85	14.85	14.50	14.70	04/01/21 16:42	CET	2294	33937.30
ADOCIA	FR0011184241	ADOC	Euronext Paris	EUR	8.34	8.53	8.29	8.49	04/01/21 17:35	CET	18963	159348.07
ADOMOS	FR0013247244	ALADO	Euronext Growth Paris	EUR	0.391	0.408	0.371	0.373	04/01/21 17:35	CET	364077	141573.387
ADP	FR0010340141	ADP	Euronext Paris	EUR	107.40	107.70	99.55	99.55	04/01/21 17:35	CET	123881	12607723.95
ADTHINK	FR0010457531	ALADM	Euronext Growth Paris	EUR	1.36	1.54	1.36	1.50	04/01/21 17:35	CET	100431	147754.695
ADUX	FR0012821890	ADUX	Euronext Paris, Amsterdam	EUR	1.82	1.86	1.66	1.76	04/01/21 17:35	CET	26376	47073.445
