Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
24 Jul 2020
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	16.8	17	16.8	16.8	24/07/20 17:35	CET	85240	1342716
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	3.50	3.53	3.42	3.48	24/07/20 17:35	CET	51482	179485.00
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/19 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	2.55	2.57	2.51	2.52	24/07/20 13:14	CET	4613	11713.34
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	8.52	8.92	8.52	8.73	24/07/20 17:36	CET	117995	1030926.34
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.15	7.17	6.96	7.02	24/07/20 17:35	CET	50786	358397.32
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	6.60	6.80	6.58	6.58	24/07/20 17:35	CET	3289	21797.68
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	0.85	0.86	0.784	0.784	24/07/20 17:29	CET	362440	294390.285
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	22.35	22.35	21.85	21.90	24/07/20 17:35	CET	14558	320874.65
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.414	0.414	0.414	0.414	24/07/20 17:35	CET	3081	1275.534
ACCOR	FR0000120404	AC	Euronext Paris	EUR	22.50	22.92	22.27	22.62	24/07/20 17:35	CET	1033444	23365892.94
ACHETER-LOUER.FR	FR0010493510	ALALO	Euronext Growth Paris	EUR	0.0263	0.0263	0.0251	0.0251	24/07/20 17:29	CET	275249	7008.3252
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	1.16	1.19	1.155	1.19	24/07/20 17:35	CET	5553	6539.02
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	2.25	2.25	2.18	2.205	24/07/20 17:28	CET	5105	11293.635
ACTIPLAY (GROUPE)	FR0011038348	ALACT	Euronext Growth Paris	EUR	0.638	0.64	0.58	0.628	24/07/20 17:13	CET	31366	19008.388
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.30	1.43	1.30	1.43	24/07/20 16:30	CET	960	1248.13
ADA	FR0000053076	ALADA	Euronext Growth Paris	EUR	8.40	8.40	8.40	8.40	24/07/20 09:00	CET	1	8.40
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.11	0.11	0.11	0.11	13/07/20 16:30	CET	2227	244.97
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	2.89	2.89	2.80	2.83	24/07/20 13:30	CET	1112	3159.55
ADL PARTNER	FR0000062978	ALP	Euronext Paris	EUR	9.80	9.82	9.80	9.82	24/07/20 10:19	CET	301	2951.80
ADOCIA	FR0011184241	ADOC	Euronext Paris	EUR	8.22	8.23	8.15	8.23	24/07/20 17:29	CET	3649	29970.59
ADOMOS	FR0013247244	ALADO	Euronext Growth Paris	EUR	0.449	0.449	0.42	0.44	24/07/20 17:23	CET	291854	124590.307
ADP	FR0010340141	ADP	Euronext Paris	EUR	89.70	91.40	89.30	91.00	24/07/20 17:38	CET	129518	11749088.90
