Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
01 Apr 2021
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	19.20	19.30	19.15	19.25	01/04/21 17:29	CET	346	6648.55
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	5.10	5.40	5.10	5.34	01/04/21 17:35	CET	84859	449388.11
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	9.90	10.09	9.899	9.927	01/04/21 17:35	CET	33385	333243.871
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.54	0.54	0.54	0.54	25/03/21 12:06	CET	500	270.00
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/19 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	6.16	6.34	6.14	6.24	01/04/21 17:25	CET	6491	40336.62
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	15.50	16.21	15.22	15.94	01/04/21 17:38	CET	292741	4641926.52
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.26	7.31	7.21	7.24	01/04/21 17:35	CET	67129	486717.79
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	12.40	12.40	12.25	12.25	01/04/21 17:07	CET	3156	38849.25
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	1.016	1.078	1.008	1.034	01/04/21 17:39	CET	291492	304084.224
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	18.00	19.80	18.00	19.74	01/04/21 17:37	CET	83390	1584175.62
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.408	0.409	0.406	0.407	01/04/21 16:40	CET	8701	3543.704
ACCOR	FR0000120404	AC	Euronext Paris	EUR	32.35	32.79	32.12	32.69	01/04/21 17:35	CET	1211943	39358973.64
ACCOR NV21	FR00140015P7	ACNV	Euronext Paris	EUR	-	-	-	-	-	CET	-	-
ACHETER-LOUER.FR	FR0010493510	ALALO	Euronext Growth Paris	EUR	0.081	0.083	0.079	0.0795	01/04/21 17:35	CET	8825140	715847.5065
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	3.18	3.25	3.15	3.25	01/04/21 17:03	CET	2285	7277.18
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	3.10	3.22	3.04	3.15	01/04/21 17:35	CET	67982	216069.66
