Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
03 Jun 2021
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	19.20	19.20	18.65	18.65	03/06/21 13:43	CET	241	4568.80
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	4.60	4.645	4.52	4.535	03/06/21 17:35	CET	16918	77615.33
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	9.947	9.95	9.904	9.91	03/06/21 17:35	CET	21997	218409.736
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.42	0.42	0.42	0.42	14/05/21 11:32	CET	16445	6906.90
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/19 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	7.60	7.60	7.46	7.50	03/06/21 17:20	CET	813	6136.82
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	10.70	11.88	10.70	11.18	31/05/21 17:35	CET	396344	4480257.95
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.20	7.23	7.18	7.18	03/06/21 17:35	CET	17449	125638.37
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	11.15	11.80	11.15	11.70	03/06/21 17:35	CET	4160	48179.20
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	1.38	1.38	1.24	1.254	03/06/21 17:37	CET	511574	661698.746
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	28.00	28.90	27.85	28.30	03/06/21 17:35	CET	26341	746395.40
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.422	0.423	0.422	0.423	03/06/21 14:42	CET	14470	6106.842
ACCOR	FR0000120404	AC	Euronext Paris	EUR	34.40	34.42	33.75	33.91	03/06/21 17:35	CET	744231	25284194.99
ACCOR AC SHARES	FR0014003PZ3	AAC	Euronext Paris	EUR	9.90	9.904	9.861	9.89	03/06/21 17:35	CET	124493	1231752.625
ACCOR NV21	FR00140015P7	ACNV	Euronext Paris	EUR	-	-	-	-	-	CET	-	-
ACHETER-LOUER.FR	FR0010493510	ALALO	Euronext Growth Paris	EUR	0.046	0.0468	0.0435	0.0444	03/06/21 17:28	CET	3690999	165444.11
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	2.62	2.62	2.56	2.56	03/06/21 17:29	CET	309	805.86
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	2.99	3.00	2.88	3.00	03/06/21 17:35	CET	13490	39384.63
ACTIPLAY (GROUPE)	FR0011038348	ALACT	Euronext Growth Paris	EUR	3.00	3.065	2.76	2.78	03/06/21 17:35	CET	122185	351142.145
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.47	1.47	1.47	1.47	03/06/21 13:10	CET	47	69.09
ADA	FR0000053076	ALADA	Euronext Growth Paris	EUR	10.40	10.50	10.40	10.40	03/06/21 10:00	CET	55	577.00
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.133	0.133	0.133	0.133	02/06/21 16:30	CET	100	13.30
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	2.60	2.64	2.60	2.62	03/06/21 16:43	CET	1690	4415.87
ADL PARTNER	FR0000062978	ALP	Euronext Paris	EUR	17.85	18.30	17.85	18.20	03/06/21 17:28	CET	1103	20028.30
ADOCIA	FR0011184241	ADOC	Euronext Paris	EUR	10.02	10.38	9.16	9.22	03/06/21 17:35	CET	46511	443310.69
ADOMOS	FR0013247244	ALADO	Euronext Growth Paris	EUR	0.2155	0.222	0.2105	0.2115	03/06/21 17:35	CET	101598	22103.613
ADP	FR0010340141	ADP	Euronext Paris	EUR	114.65	115.00	112.25	112.55	03/06/21 17:35	CET	61052	6891140.55
ADTHINK	FR0010457531	ALADM	Euronext Growth Paris	EUR	1.975	2.10	1.94	2.02	03/06/21 17:29	CET	130289	265757.04
ADUX	FR0012821890	ADUX	Euronext Paris, Amsterdam	EUR	2.13	2.13	2.08	2.08	03/06/21 17:35	CET	646	1356.61
ADVENIS	FR0004152874	ADV	Euronext Paris	EUR	2.11	2.12	2.11	2.12	03/06/21 13:50	CET	1660	3516.70
ADVICENNE	FR0013296746	ADVIC	Euronext Paris, Brussels	EUR	9.16	9.24	8.52	8.83	03/06/21 17:35	CET	42225	377950.81
ADVINI	FR0000053043	ADVI	Euronext Paris	EUR	20.60	20.60	20.60	20.60	03/06/21 09:00	CET	1	20.60
AERKOMM INC	US00774B2088	AKOM	Euronext Paris	EUR	4.78	4.78	4.78	4.78	03/06/21 09:00	CET	1	4.78
AG3I	FR0011908045	MLAGI	Euronext Access Paris	EUR	3.46	3.46	3.46	3.46	08/11/19 16:30	CET	2	6.92
AGP MALAGA SOCIMI	ES0105478004	MLAGP	Euronext Access Paris	EUR	2.95	2.95	2.95	2.95	23/11/20 11:52	CET	2000	5900.00
AGRIPOWER	FR0013452281	ALAGP	Euronext Growth Paris	EUR	8.20	8.26	8.18	8.26	03/06/21 17:27	CET	1157	9500.00
AGROGENERATION	FR0010641449	ALAGR	Euronext Growth Paris	EUR	0.1655	0.169	0.1635	0.168	03/06/21 17:35	CET	160879	26916.332
AIR FRANCE -KLM	FR0000031122	AF	Euronext Paris, Amsterdam	EUR	4.95	4.95	4.689	4.689	03/06/21 17:35	CET	6074686	28974271.618
AIR LIQUIDE	FR0000120073	AI	Euronext Paris	EUR	140.14	141.14	139.22	140.56	03/06/21 17:38	CET	475365	66704832.82
AIR MARINE	FR0013285103	MLAIM	Euronext Access Paris	EUR	2.00	2.00	2.00	2.00	03/06/21 16:30	CET	415	830.00
AIRBUS	NL0000235190	AIR	Euronext Paris	EUR	110.66	110.80	109.72	109.78	03/06/21 17:38	CET	1084375	119366247.72
AKKA TECHNOLOGIES	FR0004180537	AKA	Euronext Paris, Brussels	EUR	23.70	24.14	23.56	24.00	03/06/21 17:35	CET	37785	903376.74
AKWEL	FR0000053027	AKW	Euronext Paris	EUR	28.80	28.80	27.40	28.00	03/06/21 17:35	CET	20349	570581.75
ALAN ALLMAN	FR0000062465	AAA	Euronext Paris	EUR	4.22	4.22	4.22	4.22	03/06/21 16:30	CET	120	506.40
ALBIOMA	FR0000060402	ABIO	Euronext Paris	EUR	35.30	35.48	33.70	34.16	03/06/21 17:35	CET	159521	5482249.22
ALCHIMIE	FR0014000JX7	ALCHI	Euronext Growth Paris	EUR	17.34	17.34	17.20	17.20	03/06/21 17:39	CET	965	16657.48
ALD	FR0013258662	ALD	Euronext Paris	EUR	12.50	12.94	12.48	12.90	03/06/21 17:35	CET	145600	1870622.56
ALEPH FINANCE	GB00BJ9M4V82	MLALE	Euronext Access Paris	EUR	1.95	1.95	1.95	1.95	24/05/21 12:03	CET	25000	48750.00
ALES GROUPE	FR0000054652	ALPHY	Euronext Growth Paris	EUR	1.18	1.20	1.18	1.18	29/06/20 16:07	CET	1401	1671.18
ALPES (Cie) NV21	FR00140017V1	CDANV	Euronext Paris	EUR	-	-	-	-	-	CET	-	-
ALPES (COMPAGNIE)	FR0000053324	CDA	Euronext Paris	EUR	22.30	22.35	21.70	21.75	03/06/21 17:35	CET	11394	250743.15
ALPHA MOS	FR0013421286	ALM	Euronext Paris	EUR	1.90	1.95	1.90	1.90	03/06/21 13:10	CET	3124	5938.225
ALSTOM	FR0010220475	ALO	Euronext Paris	EUR	46.30	46.50	45.94	46.00	03/06/21 17:38	CET	831224	38292150.71
ALSTOM NV21	FR00140012E8	ALONV	Euronext Paris	EUR	45.00	46.00	45.00	46.00	02/06/21 17:05	CET	26274	1207334.00
ALTAMIR	FR0000053837	LTA	Euronext Paris	EUR	24.05	24.05	23.805	23.975	03/06/21 17:35	CET	3845	92268.81
ALTAREA	FR0000033219	ALTA	Euronext Paris	EUR	189.00	189.00	186.60	188.00	03/06/21 17:35	CET	5078	954755.00
ALTAREIT	FR0000039216	AREIT	Euronext Paris	EUR	595.00	595.00	595.00	595.00	03/06/21 11:30	CET	1	595.00
ALTEN	FR0000071946	ATE	Euronext Paris	EUR	103.70	103.70	102.10	102.20	03/06/21 17:35	CET	26209	2683541.60
ALTHEORA	FR0000061244	ALORA	Euronext Growth Paris	EUR	1.74	1.775	1.72	1.775	03/06/21 16:01	CET	2088	3654.30
ALTUR INVEST.	FR0010395681	ALTUR	Euronext Paris	EUR	5.75	5.75	5.70	5.75	03/06/21 15:19	CET	9605	54963.10
ALVEEN	FR0013253812	MLALV	Euronext Access Paris	EUR	1.80	1.80	1.80	1.80	03/06/21 11:30	CET	28	50.40
AMATHEON AGRI	NL0010273694	MLAAH	Euronext Access Paris	EUR	0.109	0.109	0.109	0.109	03/06/21 11:30	CET	1150	125.35
AMOEBA	FR0011051598	ALMIB	Euronext Growth Paris	EUR	1.953	1.953	1.855	1.877	03/06/21 17:35	CET	45031	85182.113
