Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
17 Feb 2022
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	22.80	23.20	22.80	23.20	17/02/2022 14:27	CET	220	5060.80
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	4.23	4.23	4.16	4.165	17/02/2022 16:40	CET	1259	5264.135
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	9.821	9.919	9.80	9.80	17/02/2022 17:35	CET	1574	15544.666
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.194	0.194	0.194	0.194	01/02/2022 13:54	CET	9253	1795.08
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/2019 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	5.20	5.20	5.10	5.10	17/02/2022 17:29	CET	1459	7549.80
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	8.01	8.155	7.96	7.985	17/02/2022 17:35	CET	33377	268597.235
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.14	7.14	7.08	7.10	17/02/2022 17:35	CET	15202	107943.63
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	16.50	16.70	16.50	16.65	17/02/2022 17:29	CET	2658	43997.75
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	2.075	2.115	2.02	2.035	17/02/2022 17:35	CET	47724	98360.04
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	21.00	21.00	20.05	20.55	17/02/2022 17:35	CET	18843	385948.85
ABO GROUP	BE0974278104	ABO	Euronext Brussels, Paris	EUR	5.75	5.75	5.75	5.75	17/02/2022 15:15	CET	400	2300.00
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.51	0.518	0.497	0.518	17/02/2022 14:56	CET	11000	5623.039
ACCOR	FR0000120404	AC	Euronext Paris	EUR	33.98	34.29	33.37	33.47	17/02/2022 17:35	CET	691891	23321959.23
ACCOR AC SHARES	FR0014003PZ3	AAC	Euronext Paris	EUR	9.88	9.88	9.88	9.88	17/02/2022 15:45	CET	1012	9998.56
ACCOR AC WARRANTS	FR0014003QK3	AACW	Euronext Paris	EUR	0.20	0.25	0.20	0.20	01/02/2022 16:36	CET	53929	10982.25
