Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
23 Apr 2021
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	18.85	18.85	18.85	18.85	23/04/21 09:23	CET	57	1074.45
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	5.25	5.25	5.03	5.13	23/04/21 17:35	CET	36573	186628.16
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	10.12	10.158	10.076	10.136	23/04/21 17:35	CET	1028	10401.816
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.50	0.50	0.49	0.49	20/04/21 11:46	CET	1500	745.00
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/19 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	6.54	6.54	6.04	6.44	23/04/21 17:35	CET	8536	53630.48
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	15.61	15.72	15.43	15.57	23/04/21 17:35	CET	52897	822151.18
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	6.95	6.99	6.92	6.97	23/04/21 17:35	CET	28874	200923.47
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	13.50	13.50	13.10	13.50	23/04/21 17:35	CET	2781	36969.80
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	1.01	1.012	0.984	1.01	23/04/21 17:35	CET	70128	70125.077
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	22.00	22.60	22.00	22.55	23/04/21 17:35	CET	29036	649698.25
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.41	0.418	0.41	0.418	23/04/21 14:30	CET	101	42.21
ACCOR	FR0000120404	AC	Euronext Paris	EUR	33.42	33.80	33.14	33.66	23/04/21 17:35	CET	566573	19004754.59
ACCOR NV21	FR00140015P7	ACNV	Euronext Paris	EUR	-	-	-	-	-	CET	-	-
ACHETER-LOUER.FR	FR0010493510	ALALO	Euronext Growth Paris	EUR	0.0804	0.081	0.0761	0.08	23/04/21 17:35	CET	9582502	744356.4927
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	3.07	3.12	3.06	3.06	23/04/21 16:20	CET	620	1910.46
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	3.17	3.20	3.17	3.19	23/04/21 17:35	CET	41674	132975.63
ACTIPLAY (GROUPE)	FR0011038348	ALACT	Euronext Growth Paris	EUR	0.824	0.85	0.799	0.846	23/04/21 16:36	CET	95022	77953.271
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.42	1.42	1.42	1.42	23/04/21 16:30	CET	118	167.56
ADA	FR0000053076	ALADA	Euronext Growth Paris	EUR	9.75	9.90	9.70	9.90	23/04/21 13:24	CET	164	1615.85
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.11	0.11	0.11	0.11	22/04/21 11:30	CET	1	0.11
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	2.73	2.92	2.72	2.79	23/04/21 17:07	CET	28898	81062.46
ADL PARTNER	FR0000062978	ALP	Euronext Paris	EUR	17.00	17.40	17.00	17.25	23/04/21 17:35	CET	4948	84663.25
ADOCIA	FR0011184241	ADOC	Euronext Paris	EUR	9.38	9.40	9.16	9.22	23/04/21 17:35	CET	24601	229048.22
ADOMOS	FR0013247244	ALADO	Euronext Growth Paris	EUR	0.262	0.265	0.254	0.256	23/04/21 17:39	CET	76420	19763.808
ADP	FR0010340141	ADP	Euronext Paris	EUR	102.10	102.60	99.50	99.92	23/04/21 17:35	CET	100696	10084717.30
ADTHINK	FR0010457531	ALADM	Euronext Growth Paris	EUR	2.14	2.14	2.05	2.06	23/04/21 17:35	CET	33145	68859.41
ADUX	FR0012821890	ADUX	Euronext Paris, Amsterdam	EUR	1.95	1.95	1.945	1.945	23/04/21 16:28	CET	236	459.025
ADVENIS	FR0004152874	ADV	Euronext Paris	EUR	2.04	2.04	2.04	2.04	23/04/21 09:00	CET	108	220.32
ADVICENNE	FR0013296746	ADVIC	Euronext Paris, Brussels	EUR	11.68	12.40	11.60	12.14	23/04/21 17:35	CET	100536	1215262.38
ADVINI	FR0000053043	ADVI	Euronext Paris	EUR	19.80	19.90	19.80	19.90	23/04/21 10:44	CET	155	3084.40
