Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
17 Jun 2021
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	18.60	18.60	18.60	18.60	17/06/21 09:19	CET	21	390.60
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	4.62	4.62	4.46	4.465	17/06/21 17:35	CET	15437	69551.825
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	9.901	9.901	9.80	9.80	17/06/21 17:35	CET	8283	81773.442
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.42	0.42	0.42	0.42	14/05/21 11:32	CET	16445	6906.90
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/19 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	7.46	7.46	7.30	7.38	17/06/21 17:29	CET	2038	15030.30
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	7.21	7.25	7.01	7.19	17/06/21 17:35	CET	243286	1736755.65
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.01	7.05	6.98	7.01	17/06/21 17:35	CET	20936	146713.50
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	16.35	16.85	16.00	16.80	17/06/21 17:35	CET	12906	211614.40
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	1.16	1.16	1.146	1.15	17/06/21 17:35	CET	41719	48170.06
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	30.15	30.85	29.85	30.20	17/06/21 17:35	CET	18257	550033.15
ABO GROUP	BE0974278104	ABO	Euronext Brussels, Paris	EUR	6.10	6.10	6.10	6.10	17/06/21 09:00	CET	100	610.00
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.411	0.411	0.406	0.406	17/06/21 15:11	CET	42573	17457.909
ACCOR	FR0000120404	AC	Euronext Paris	EUR	34.69	35.89	34.63	35.31	17/06/21 17:35	CET	870252	30852302.99
ACCOR AC SHARES	FR0014003PZ3	AAC	Euronext Paris	EUR	9.88	9.90	9.88	9.90	17/06/21 16:48	CET	1739	17215.66
ACCOR NV21	FR00140015P7	ACNV	Euronext Paris	EUR	-	-	-	-	-	CET	-	-
ACHETER-LOUER.FR	FR0010493510	ALALO	Euronext Growth Paris	EUR	0.0403	0.0403	0.0391	0.0395	17/06/21 17:29	CET	1451985	57242.5055
