Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
11 Aug 2021
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	18.60	18.60	18.60	18.60	11/08/21 15:34	CET	55	1023.00
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	4.28	4.325	4.25	4.25	11/08/21 17:35	CET	6198	26559.55
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	9.89	10.00	9.70	9.90	11/08/21 17:35	CET	4596	45335.522
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.2746	0.2746	0.2746	0.2746	09/08/21 11:38	CET	3000	823.80
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/19 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	6.46	6.46	6.22	6.44	11/08/21 17:35	CET	1485	9402.06
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	12.13	12.60	12.00	12.40	11/08/21 17:35	CET	90423	1119375.90
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.37	7.37	7.28	7.28	11/08/21 17:35	CET	47158	345245.25
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	15.70	15.70	15.70	15.70	11/08/21 10:58	CET	70	1099.00
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	1.06	1.10	1.056	1.07	11/08/21 17:35	CET	61045	65985.358
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	27.25	27.40	26.65	26.65	11/08/21 17:35	CET	17257	464917.15
ABO GROUP	BE0974278104	ABO	Euronext Brussels, Paris	EUR	6.30	6.30	6.20	6.20	11/08/21 14:12	CET	3741	23348.75
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.412	0.421	0.405	0.417	11/08/21 13:34	CET	20876	8649.155
ACCOR	FR0000120404	AC	Euronext Paris	EUR	28.74	28.97	28.46	28.78	11/08/21 17:35	CET	494848	14248806.50
ACCOR AC SHARES	FR0014003PZ3	AAC	Euronext Paris	EUR	9.89	9.89	9.89	9.89	11/08/21 11:32	CET	2000	19780.00
ACCOR AC WARRANTS	FR0014003QK3	AACW	Euronext Paris	EUR	0.40	0.40	0.40	0.40	30/07/21 09:00	CET	3	1.20
ACCOR NV21	FR00140015P7	ACNV	Euronext Paris	EUR	-	-	-	-	-	CET	-	-
ACHETER-LOUER.FR	FR0010493510	ALALO	Euronext Growth Paris	EUR	0.0126	0.0133	0.0122	0.0123	11/08/21 17:35	CET	18536886	231864.516
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	2.38	2.42	2.38	2.38	11/08/21 17:20	CET	1220	2929.40
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	3.14	3.14	3.08	3.08	11/08/21 17:27	CET	629	1954.36
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.47	1.47	1.47	1.47	11/08/21 11:30	CET	5	7.35
ADA	FR0000053076	ALADA	Euronext Growth Paris	EUR	11.30	11.30	11.00	11.00	11/08/21 16:42	CET	565	6249.50
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.12	0.12	0.12	0.12	06/08/21 16:30	CET	2022	242.64
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	2.55	2.58	2.55	2.58	11/08/21 09:39	CET	56	144.39
ADL PARTNER	FR0000062978	ALP	Euronext Paris	EUR	16.00	16.00	15.90	16.00	11/08/21 15:21	CET	438	7005.85
ADOCIA	FR0011184241	ADOC	Euronext Paris	EUR	9.20	9.20	9.11	9.20	11/08/21 17:35	CET	5928	54417.14
ADOMOS	FR0013247244	ALADO	Euronext Growth Paris	EUR	0.2075	0.2075	0.201	0.205	11/08/21 17:07	CET	80072	16368.195
ADP	FR0010340141	ADP	Euronext Paris	EUR	102.05	103.90	101.40	102.95	11/08/21 17:35	CET	59176	6090280.10
ADTHINK	FR0010457531	ALADM	Euronext Growth Paris	EUR	1.25	1.25	1.205	1.205	11/08/21 14:44	CET	7915	9623.115
ADUX	FR0012821890	ADUX	Euronext Paris, Amsterdam	EUR	1.99	1.99	1.985	1.99	11/08/21 13:23	CET	400	794.50
ADVENIS	FR0004152874	ADV	Euronext Paris	EUR	2.26	2.26	2.20	2.20	11/08/21 09:27	CET	85	190.00
ADVICENNE	FR0013296746	ADVIC	Euronext Paris, Brussels	EUR	7.22	7.50	7.20	7.46	11/08/21 17:35	CET	18365	134868.94
ADVINI	FR0000053043	ADVI	Euronext Paris	EUR	20.20	20.80	20.20	20.80	11/08/21 11:53	CET	226	4611.00
AERKOMM INC	US00774B2088	AKOM	Euronext Paris	EUR	3.38	3.40	3.38	3.40	11/08/21 17:10	CET	10	33.98
AFFLUENT MEDICAL	FR0013333077	AFME	Euronext Paris	EUR	6.22	6.39	6.20	6.25	11/08/21 17:06	CET	4206	26190.80
AG3I	FR0011908045	MLAGI	Euronext Access Paris	EUR	0.50	0.50	0.50	0.50	16/06/21 11:30	CET	2	1.00
AGP MALAGA SOCIMI	ES0105478004	MLAGP	Euronext Access Paris	EUR	2.95	2.95	2.95	2.95	23/11/20 11:52	CET	2000	5900.00
AGRIPOWER	FR0013452281	ALAGP	Euronext Growth Paris	EUR	7.80	7.86	7.72	7.84	11/08/21 17:12	CET	1246	9717.58
AGROGENERATION	FR0010641449	ALAGR	Euronext Growth Paris	EUR	0.1435	0.1545	0.1375	0.1535	11/08/21 17:35	CET	435749	65491.7715
AIR FRANCE -KLM	FR0000031122	AF	Euronext Paris, Amsterdam	EUR	4.026	4.11	4.009	4.08	11/08/21 17:35	CET	1987313	8096439.065
AIR LIQUIDE	FR0000120073	AI	Euronext Paris	EUR	148.44	148.78	147.86	148.68	11/08/21 17:38	CET	463684	68868978.18
