Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
08 Sep 2022
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	25.90	25.90	25.90	25.90	07/09/2022 09:00	CET	1	25.90
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	2.895	2.90	2.79	2.79	08/09/2022 17:35	CET	19906	56217.495
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/2019 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ALAST	Euronext Growth Paris	EUR	2.89	2.94	2.89	2.94	08/09/2022 16:55	CET	46	133.89
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	8.805	8.805	8.42	8.585	08/09/2022 17:35	CET	31535	269151.87
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.00	7.00	6.99	7.00	08/09/2022 17:35	CET	7747	54206.69
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	17.90	18.20	17.90	18.20	08/09/2022 11:06	CET	179	3223.90
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	2.095	2.095	1.918	2.00	08/09/2022 17:35	CET	118947	236984.015
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	8.84	8.94	8.50	8.76	08/09/2022 17:35	CET	41617	362285.49
ABL Diagnostics	FR001400AHX6	ABLD	Euronext Paris	EUR	14.452	14.452	14.452	14.452	05/08/2022 11:30	CET	1000	14452.00
ABO GROUP	BE0974278104	ABO	Euronext Brussels, Paris	EUR	5.00	5.00	4.98	4.98	07/09/2022 10:53	CET	1402	7006.00
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.42	0.42	0.418	0.418	08/09/2022 16:40	CET	4051	1698.718
ACCOR	FR0000120404	AC	Euronext Paris	EUR	23.39	23.60	22.87	23.25	08/09/2022 17:35	CET	531620	12361511.67
ACCOR AC SHARES	FR0014003PZ3	AAC	Euronext Paris	EUR	9.80	9.80	9.80	9.80	31/08/2022 13:12	CET	100	980.00
ACCOR AC WARRANTS	FR0014003QK3	AACW	Euronext Paris	EUR	0.09	0.09	0.09	0.09	10/08/2022 14:16	CET	1500	135.00
ACHETER-LOUER.FR	FR001400BJ77	ALALO	Euronext Growth Paris	EUR	4.00	4.25	3.23	3.23	08/09/2022 17:35	CET	10637	36781.4425
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	1.59	1.59	1.565	1.565	08/09/2022 17:13	CET	5	7.85
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	4.70	4.795	4.63	4.63	08/09/2022 17:29	CET	15268	71987.785
ACTICOR BIOTECH	FR0014005OJ5	ALACT	Euronext Growth Paris	EUR	5.50	5.50	5.20	5.38	08/09/2022 17:22	CET	547	2912.50
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.16	1.16	1.16	1.16	06/09/2022 16:30	CET	86	99.76
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.076	0.076	0.0755	0.0755	25/08/2022 16:30	CET	10600	800.60
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	2.33	2.34	2.30	2.34	08/09/2022 16:54	CET	458	1056.05
ADOCIA	FR0011184241	ADOC	Euronext Paris	EUR	4.98	5.05	4.61	4.67	08/09/2022 17:35	CET	44009	210420.01
ADOMOS	FR0013247244	ALADO	Euronext Growth Paris	EUR	0.0101	0.0108	0.01	0.0108	08/09/2022 17:35	CET	1293177	13424.0428
ADP	FR0010340141	ADP	Euronext Paris	EUR	135.50	136.20	132.30	132.65	08/09/2022 17:37	CET	50444	6722444.70
ADUX	FR0012821890	ADUX	Euronext Paris, Amsterdam	EUR	1.68	1.685	1.655	1.685	08/09/2022 17:35	CET	3916	6574.385
ADVICENNE	FR0013296746	ALDVI	Euronext Growth Paris	EUR	5.10	5.15	5.01	5.09	08/09/2022 17:35	CET	4060	20650.49
ADVINI	FR0000053043	ADVI	Euronext Paris	EUR	21.20	21.20	21.00	21.00	08/09/2022 09:15	CET	77	1617.20
AELIS FARMA	FR0014007ZB4	AELIS	Euronext Paris	EUR	9.72	9.90	9.72	9.90	08/09/2022 14:54	CET	160	1557.18
AERKOMM INC	US00774B2088	AKOM	Euronext Paris	EUR	6.45	6.45	6.45	6.45	09/08/2022 09:48	CET	4	25.80
AFFLUENT MED DS	FR001400C2C3	AFMDS	Euronext Paris	EUR	0.05	0.05	0.05	0.05	08/09/2022 17:35	CET	14789	739.45
AFFLUENT MEDICAL	FR0013333077	AFME	Euronext Paris	EUR	3.02	3.035	2.805	2.89	08/09/2022 17:29	CET	2400	6945.44
AFYREN	FR0014005AC9	ALAFY	Euronext Growth Paris	EUR	7.95	7.95	7.89	7.95	08/09/2022 17:35	CET	1437	11382.16
AG3I	FR0011908045	MLAGI	Euronext Access Paris	EUR	0.31	0.31	0.31	0.31	27/12/2021 11:30	CET	74	22.94
AGENCE AUTO	FR0014005WE9	MLAA	Euronext Access Paris	EUR	2.70	2.70	2.70	2.70	06/09/2022 16:30	CET	300	810.00
AGP MALAGA SOCIMI	ES0105478004	MLAGP	Euronext Access Paris	EUR	2.95	2.95	2.95	2.95	23/11/2020 11:52	CET	2000	5900.00
AGRIPOWER	FR0013452281	ALAGP	Euronext Growth Paris	EUR	8.81	8.98	8.76	8.77	08/09/2022 17:08	CET	1779	15682.98
AGROGENERATION	FR0010641449	ALAGR	Euronext Growth Paris	EUR	0.107	0.107	0.1016	0.105	08/09/2022 15:49	CET	33703	3496.2156
AIR FRANCE -KLM	FR0000031122	AF	Euronext Paris, Amsterdam	EUR	1.498	1.5235	1.458	1.4695	08/09/2022 17:36	CET	6921329	10244884.3485
AIR LIQUIDE	FR0000120073	AI	Euronext Paris	EUR	124.00	124.10	120.92	122.44	08/09/2022 17:35	CET	740225	90560266.52
AIR MARINE	FR0013285103	MLAIM	Euronext Access Paris	EUR	1.07	1.07	1.07	1.07	23/08/2022 11:30	CET	300	321.00
AIRBUS	NL0000235190	AIR	Euronext Paris	EUR	96.84	97.27	94.25	96.28	08/09/2022 17:35	CET	1109561	106424190.24
AIRWELL	FR0014003V77	MLAIR	Euronext Access Paris	EUR	3.60	3.60	3.60	3.60	08/09/2022 11:30	CET	70	252.00
AKWEL	FR0000053027	AKW	Euronext Paris	EUR	16.80	17.52	16.02	16.50	08/09/2022 17:35	CET	4172	68728.92
ALAN ALLMAN	FR0000062465	AAA	Euronext Paris	EUR	11.00	11.35	10.75	11.35	08/09/2022 17:28	CET	1156	12770.25
ALBIOMA	FR0000060402	ABIO	Euronext Paris	EUR	50.00	50.10	50.00	50.05	08/09/2022 17:35	CET	70843	3543397.35
ALBIOMA BSAAR 2018	FR0013368438	ABIBS	Euronext Growth Paris	EUR	26.29	26.29	26.29	26.29	10/05/2022 14:58	CET	250	6572.50
ALCHIMIE	FR0014000JX7	ALCHI	Euronext Growth Paris	EUR	3.58	3.58	3.58	3.58	08/09/2022 09:00	CET	1	3.58
ALD	FR0013258662	ALD	Euronext Paris	EUR	10.94	10.96	10.66	10.84	08/09/2022 17:35	CET	118077	1274306.22
ALEPH FINANCE	GB00BJ9M4V82	MLALE	Euronext Access Paris	EUR	2.90	2.90	2.90	2.90	26/01/2022 11:30	CET	3	8.70
ALGREEN	FR0011668821	ALGRE	Euronext Growth Paris	EUR	0.0535	0.065	0.04	0.053	08/09/2022 17:29	CET	390900	20414.794
ALGREEN202212BS	FR0013483401	ALGBS	Euronext Growth Paris	EUR	-	-	-	-	-	CET	-	-
ALPES (COMPAGNIE)	FR0000053324	CDA	Euronext Paris	EUR	14.90	15.02	14.66	14.82	08/09/2022 17:35	CET	32924	489063.42
ALPHA MOS	FR0013421286	ALNEO	Euronext Growth Paris	EUR	1.75	1.80	1.742	1.798	08/09/2022 17:17	CET	1299	2284.96
ALSTOM	FR0010220475	ALO	Euronext Paris	EUR	20.60	20.99	20.17	20.39	08/09/2022 17:35	CET	2565937	52515863.79
ALTAMIR	FR0000053837	LTA	Euronext Paris	EUR	24.635	24.635	24.38	24.60	08/09/2022 17:35	CET	4374	106773.335
ALTAREA	FR0000033219	ALTA	Euronext Paris	EUR	132.00	132.60	130.00	131.20	08/09/2022 17:35	CET	3897	510699.80
ALTAREIT	FR0000039216	AREIT	Euronext Paris	EUR	640.00	640.00	640.00	640.00	08/09/2022 09:00	CET	1	640.00
ALTEN	FR0000071946	ATE	Euronext Paris	EUR	125.40	126.20	122.40	125.60	08/09/2022 17:35	CET	36794	4598672.60
ALTHEORA	FR0000061244	ALORA	Euronext Growth Paris	EUR	1.60	1.60	1.60	1.60	08/09/2022 09:00	CET	1	1.60
ALTUR INVEST.	FR0010395681	ALTUR	Euronext Paris	EUR	6.60	6.60	6.60	6.60	08/09/2022 09:00	CET	11	72.60
ALVEEN	FR0013253812	MLALV	Euronext Access Paris	EUR	0.44	0.44	0.44	0.44	05/08/2022 11:30	CET	2	0.88
AMA CORPORATION	GB00BNKGZC51	ALAMA	Euronext Growth Paris	EUR	0.642	0.658	0.64	0.64	08/09/2022 15:43	CET	792	514.082
AMATHEON AGRI	NL0010273694	MLAAH	Euronext Access Paris	EUR	0.12	0.12	0.12	0.12	08/09/2022 11:30	CET	21	2.52
AMOEBA	FR0011051598	ALMIB	Euronext Growth Paris	EUR	0.928	0.947	0.922	0.925	08/09/2022 17:35	CET	66553	61862.696
AMPLITUDE SURGICAL	FR0012789667	AMPLI	Euronext Paris	EUR	3.05	3.05	3.02	3.02	08/09/2022 15:02	CET	311	940.59
AMUNDI	FR0004125920	AMUN	Euronext Paris	EUR	51.35	51.65	50.35	51.35	08/09/2022 17:35	CET	107571	5512069.90
ANTIN INFRA PARTN	FR0014005AL0	ANTIN	Euronext Paris	EUR	27.16	28.24	27.16	27.70	08/09/2022 17:35	CET	114053	3175747.20
APERAM	LU0569974404	APAM	Euronext Amsterdam, Brussels, Paris	EUR	25.88	26.50	25.66	25.88	08/09/2022 17:35	CET	205074	5337819.97
APTORUM GROUP CL A	KYG6096M1069	APM	Euronext Paris	EUR	2.70	2.70	2.70	2.70	15/01/2021 13:35	CET	426	1150.20
AQUILA	FR0010340711	ALAQU	Euronext Growth Paris	EUR	5.50	5.50	5.50	5.50	08/09/2022 16:30	CET	207	1138.50
ARAMIS GROUP	FR0014003U94	ARAMI	Euronext Paris	EUR	5.13	5.13	4.652	4.82	08/09/2022 17:35	CET	161955	777813.061
ARCELORMITTAL SA	LU1598757687	MT	Euronext Amsterdam, Paris	EUR	22.795	23.03	22.23	22.645	08/09/2022 17:37	CET	3503098	79176443.36
ARCHOS	FR0014007XT1	ALJXR	Euronext Growth Paris	EUR	0.177	0.177	0.137	0.14	08/09/2022 17:35	CET	818620	119266.0704
ARCURE	FR0013398997	ALCUR	Euronext Growth Paris	EUR	2.69	2.70	2.63	2.63	08/09/2022 16:07	CET	479	1282.49
ARDOIN ST AMAND A	FR0005057635	MLARD	Euronext Access Paris	EUR	180.00	180.00	180.00	180.00	09/08/2022 11:36	CET	33	5940.00
ARDOIN ST AMAND B	FR0004070795	ARDO	Euronext Access Paris	EUR	72.00	72.00	72.00	72.00	03/08/2020 16:30	CET	2	144.00
ARGAN	FR0010481960	ARG	Euronext Paris	EUR	87.00	87.60	86.00	86.80	08/09/2022 17:35	CET	5269	455681.40
ARIMELIA ITG	ES0105601001	MLARI	Euronext Access Paris	EUR	2.97	2.97	2.97	2.97	17/09/2021 00:00	CET	-	-
ARKEMA	FR0010313833	AKE	Euronext Paris	EUR	83.96	84.92	82.74	83.92	08/09/2022 17:35	CET	163289	13684612.66
AROCA DEL PINAR	ES0105486007	MLARO	Euronext Access Paris	EUR	-	-	-	-	-	CET	-	-
ARTEA	FR0012185536	ARTE	Euronext Paris	EUR	19.70	19.70	19.70	19.70	08/09/2022 11:17	CET	34	669.80
ARTMARKET COM	FR0000074783	PRC	Euronext Paris	EUR	6.56	6.69	6.29	6.50	08/09/2022 17:35	CET	13047	84662.21
ARTOIS NOM.	FR0000076952	ARTO	Euronext Paris	EUR	4400.00	4400.00	4400.00	4400.00	07/09/2022 11:30	CET	1	4400.00
ASHLER ET MANSON	FR0012968485	MLAEM	Euronext Access Paris	EUR	2.94	2.94	2.94	2.94	08/09/2022 16:30	CET	10	29.40
ASSYSTEM	FR0000074148	ASY	Euronext Paris	EUR	38.30	38.40	38.10	38.40	08/09/2022 17:35	CET	4767	182293.30
ATARI	FR0010478248	ALATA	Euronext Growth Paris	EUR	0.1291	0.1298	0.1278	0.1286	08/09/2022 17:11	CET	251206	32355.4929
ATEME	FR0011992700	ATEME	Euronext Paris	EUR	11.92	12.18	11.80	12.18	08/09/2022 17:06	CET	776	9227.40
ATLAND	FR0013455482	ATLD	Euronext Paris	EUR	42.00	42.00	42.00	42.00	08/09/2022 09:03	CET	100	4200.00
ATOS	FR0000051732	ATO	Euronext Paris	EUR	10.05	10.15	8.566	8.80	08/09/2022 17:38	CET	8008046	71624858.09
AUBAY	FR0000063737	AUB	Euronext Paris	EUR	49.25	49.50	48.35	49.35	08/09/2022 17:35	CET	1191	58262.05
AUDACIA	FR00140059B5	ALAUD	Euronext Growth Paris	EUR	5.68	5.68	5.68	5.68	08/09/2022 09:00	CET	1	5.68
AUDIENCE LABS	FR0011896463	MLAUD	Euronext Access Paris	EUR	2.00	2.00	2.00	2.00	26/05/2022 14:02	CET	210	420.00
AUGROS COSMETICS	FR0000061780	AUGR	Euronext Paris	EUR	5.55	5.55	5.55	5.55	06/09/2022 16:30	CET	18	99.90
