Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
26 Aug 2020
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	18.9	19.3	18.9	19	26/08/20 16:53	CET	330	6282.15
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	3.27	3.27	3.155	3.155	26/08/20 17:37	CET	20671	65750.40
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/19 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	2.85	3.11	2.84	3.05	26/08/20 17:35	CET	10271	30885.32
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	9.31	9.34	9.11	9.24	26/08/20 17:35	CET	64200	591237.48
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	6.95	6.97	6.92	6.95	26/08/20 17:35	CET	10877	75495.35
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	6.78	6.86	6.76	6.76	26/08/20 16:45	CET	127	863.54
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	0.914	0.92	0.90	0.903	26/08/20 17:35	CET	129262	116879.055
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	19.26	19.26	18.88	18.90	26/08/20 17:35	CET	4372	83076.94
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.441	0.441	0.44	0.44	26/08/20 13:08	CET	7721	3397.635
ACCOR	FR0000120404	AC	Euronext Paris	EUR	25.51	25.77	25.25	25.30	26/08/20 17:36	CET	841574	21437654.36
ACHETER-LOUER.FR	FR0010493510	ALALO	Euronext Growth Paris	EUR	0.024	0.0243	0.0228	0.024	26/08/20 17:35	CET	1447938	33834.2811
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	1.73	1.735	1.655	1.735	26/08/20 17:21	CET	6262	10535.145
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	2.29	2.295	2.26	2.26	26/08/20 17:29	CET	5523	12588.04
ACTIPLAY (GROUPE)	FR0011038348	ALACT	Euronext Growth Paris	EUR	0.698	0.762	0.66	0.76	26/08/20 17:35	CET	333695	241893.498
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.44	1.44	1.44	1.44	21/08/20 16:30	CET	100	144.00
ADA	FR0000053076	ALADA	Euronext Growth Paris	EUR	8.15	8.15	8.15	8.15	26/08/20 09:00	CET	1	8.15
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.101	0.101	0.101	0.101	10/08/20 11:30	CET	120	12.12
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	2.33	2.34	2.27	2.30	26/08/20 17:26	CET	1450	3319.91
ADL PARTNER	FR0000062978	ALP	Euronext Paris	EUR	10.05	10.05	10.05	10.05	26/08/20 16:46	CET	274	2753.70
ADOCIA	FR0011184241	ADOC	Euronext Paris	EUR	8.28	8.30	8.18	8.21	26/08/20 17:07	CET	1299	10691.37
ADOMOS	FR0013247244	ALADO	Euronext Growth Paris	EUR	0.402	0.405	0.39	0.405	26/08/20 17:35	CET	11556	4567.743
ADP	FR0010340141	ADP	Euronext Paris	EUR	87.50	89.45	86.65	89.10	26/08/20 17:35	CET	56593	5025534.50
ADTHINK	FR0010457531	ALADM	Euronext Growth Paris	EUR	0.79	0.824	0.752	0.788	26/08/20 17:03	CET	53223	41364.158
ADUX	FR0012821890	ADUX	Euronext Paris	EUR	1.40	1.40	1.40	1.40	26/08/20 09:00	CET	200	280.00
ADVENIS	FR0004152874	ADV	Euronext Paris	EUR	1.03	1.03	1.03	1.03	26/08/20 17:07	CET	102	105.06
ADVICENNE	FR0013296746	ADVIC	Euronext Paris, Brussels	EUR	7.16	7.32	7.16	7.32	26/08/20 14:50	CET	323	2333.32
ADVINI	FR0000053043	ADVI	Euronext Paris	EUR	19.10	19.10	19.10	19.10	26/08/20 09:00	CET	1	19.10
AERKOMM INC	US00774B2088	AKOM	Euronext Paris	EUR	10.60	10.60	10.60	10.60	26/08/20 09:00	CET	1	10.60
AG3I	FR0011908045	MLAGI	Euronext Access Paris	EUR	3.46	3.46	3.46	3.46	08/11/19 16:30	CET	2	6.92
AGP MALAGA SOCIMI	ES0105478004	MLAGP	Euronext Access Paris	EUR	2.93	2.93	2.93	2.93	13/07/20 13:07	CET	10	29.30
AGRIPOWER	FR0013452281	ALAGP	Euronext Growth Paris	EUR	9.48	9.50	9.36	9.50	26/08/20 15:31	CET	770	7309.37
AGROGENERATION	FR0010641449	ALAGR	Euronext Growth Paris	EUR	0.084	0.084	0.0804	0.084	26/08/20 15:34	CET	25852	2164.068
AGTA RECORD	CH0008853209	AGTA	Euronext Paris	EUR	70.50	70.50	70.50	70.50	26/08/20 17:29	CET	120	8460.00
AIR FRANCE -KLM	FR0000031122	AF	Euronext Paris, Amsterdam	EUR	3.88	3.933	3.824	3.824	26/08/20 17:35	CET	2776498	10718190.353
AIR LIQUIDE	FR0000120073	AI	Euronext Paris	EUR	139.85	142.15	139.45	142.15	26/08/20 17:35	CET	581838	82132558.45
AIR MARINE	FR0013285103	MLAIM	Euronext Access Paris	EUR	1.70	1.70	1.70	1.70	24/08/20 16:30	CET	20	34.00
AIRBUS	NL0000235190	AIR	Euronext Paris	EUR	71.19	71.79	70.05	70.24	26/08/20 17:39	CET	1454869	102748902.42
AKKA TECHNOLOGIES	FR0004180537	AKA	Euronext Paris, Brussels	EUR	16.76	16.88	16.28	16.78	26/08/20 17:35	CET	66349	1104744.08
AKWEL	FR0000053027	AKW	Euronext Paris	EUR	14.02	14.36	13.98	14.02	26/08/20 17:35	CET	815	11501.28
ALBIOMA	FR0000060402	ABIO	Euronext Paris	EUR	42.00	43.50	41.85	43.00	26/08/20 17:35	CET	80454	3442953.55
ALD	FR0013258662	ALD	Euronext Paris	EUR	8.65	8.79	8.50	8.66	26/08/20 17:35	CET	59675	516234.31
ALES GROUPE	FR0000054652	ALPHY	Euronext Growth Paris	EUR	1.18	1.20	1.18	1.18	29/06/20 16:07	CET	1401	1671.18
ALPES (COMPAGNIE)	FR0000053324	CDA	Euronext Paris	EUR	15.76	16.26	15.62	16.12	26/08/20 17:35	CET	12739	203886.94
ALPHA MOS	FR0013421286	ALM	Euronext Paris	EUR	1.58	1.58	1.58	1.58	25/08/20 14:42	CET	198	312.84
ALSTOM	FR0010220475	ALO	Euronext Paris	EUR	48.05	48.70	47.80	48.46	26/08/20 17:36	CET	281578	13638167.46
ALTAMIR	FR0000053837	LTA	Euronext Paris	EUR	16.20	16.35	16.20	16.35	26/08/20 17:29	CET	480	7778.624
ALTAREA	FR0000033219	ALTA	Euronext Paris	EUR	125.20	127.60	125.00	125.40	26/08/20 17:35	CET	5350	674502.80
ALTAREIT	FR0000039216	AREIT	Euronext Paris	EUR	515.00	515.00	515.00	515.00	26/08/20 11:30	CET	1	515.00
ALTEN	FR0000071946	ATE	Euronext Paris	EUR	70.80	71.45	70.05	71.45	26/08/20 17:35	CET	50644	3601661.55
ALTUR INVEST.	FR0010395681	ALTUR	Euronext Paris	EUR	4.72	4.74	4.72	4.72	26/08/20 16:33	CET	3052	14465.44
ALVEEN	FR0013253812	MLALV	Euronext Access Paris	EUR	0.23	0.23	0.23	0.23	18/05/20 16:30	CET	100	23.00
AMATHEON AGRI	NL0010273694	MLAAH	Euronext Access Paris	EUR	0.038	0.038	0.038	0.038	26/08/20 11:30	CET	1	0.038
AMOEBA	FR0011051598	AMEBA	Euronext Paris	EUR	2.64	2.66	2.50	2.54	26/08/20 17:35	CET	328173	843415.70
AMPLITUDE SURGICAL	FR0012789667	AMPLI	Euronext Paris	EUR	2.13	2.13	2.12	2.13	26/08/20 17:35	CET	45467	96843.71
AMUNDI	FR0004125920	AMUN	Euronext Paris	EUR	65.35	65.80	64.95	65.60	26/08/20 17:35	CET	52713	3454441.75
ANEVIA	FR0011910652	ALANV	Euronext Growth Paris	EUR	3.47	3.47	3.46	3.46	25/08/20 15:05	CET	5943	20564.11
