Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
07 Dec 2020
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	17.4	17.4	17.35	17.4	07/12/20 16:32	CET	310	5392.6
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	4.20	4.21	4.08	4.165	07/12/20 17:35	CET	74454	308873.64
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/19 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	4.10	4.14	4.03	4.10	07/12/20 17:35	CET	7239	29603.94
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	10.74	10.76	10.34	10.42	07/12/20 17:35	CET	155836	1639906.66
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.46	7.46	7.33	7.42	07/12/20 17:35	CET	35864	265008.51
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	8.96	9.28	8.88	9.12	07/12/20 17:19	CET	19185	173154.96
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	0.988	0.988	0.961	0.968	07/12/20 17:35	CET	58014	56247.573
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	22.95	23.20	22.20	22.90	07/12/20 17:35	CET	13069	297912.30
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.431	0.439	0.431	0.439	07/12/20 16:01	CET	1804	788.684
ACCOR	FR0000120404	AC	Euronext Paris	EUR	31.54	32.07	31.27	31.44	07/12/20 17:35	CET	921648	29115213.10
ACHETER-LOUER.FR	FR0010493510	ALALO	Euronext Growth Paris	EUR	0.051	0.0566	0.0495	0.054	07/12/20 17:35	CET	26736993	1429073.5398
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	1.57	1.88	1.53	1.78	07/12/20 17:23	CET	44775	76217.08
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	2.69	2.72	2.685	2.715	07/12/20 17:24	CET	14360	38828.05
ACTIPLAY (GROUPE)	FR0011038348	ALACT	Euronext Growth Paris	EUR	0.89	0.94	0.83	0.832	07/12/20 17:35	CET	334860	299432.832
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.48	1.48	1.48	1.48	07/12/20 16:30	CET	50	74.00
ADA	FR0000053076	ALADA	Euronext Growth Paris	EUR	8.10	8.15	8.10	8.15	07/12/20 09:06	CET	101	823.10
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.09	0.09	0.09	0.09	07/12/20 16:41	CET	110	9.90
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	2.92	2.93	2.66	2.83	07/12/20 17:21	CET	18723	52447.51
ADL PARTNER	FR0000062978	ALP	Euronext Paris	EUR	14.60	14.60	13.30	14.45	07/12/20 17:35	CET	6489	92118.85
ADOCIA	FR0011184241	ADOC	Euronext Paris	EUR	8.08	8.12	7.92	8.08	07/12/20 17:35	CET	18319	147048.93
ADOMOS	FR0013247244	ALADO	Euronext Growth Paris	EUR	0.42	0.506	0.42	0.466	07/12/20 17:35	CET	2738256	1303840.366
ADP	FR0010340141	ADP	Euronext Paris	EUR	108.00	108.00	106.10	107.00	07/12/20 17:35	CET	99981	10696495.00
ADTHINK	FR0010457531	ALADM	Euronext Growth Paris	EUR	1.335	1.34	1.255	1.305	07/12/20 17:10	CET	22134	28948.72
ADUX	FR0012821890	ADUX	Euronext Paris, Amsterdam	EUR	1.56	1.58	1.505	1.555	07/12/20 16:52	CET	3479	5307.805
ADVENIS	FR0004152874	ADV	Euronext Paris	EUR	2.08	2.10	2.08	2.08	07/12/20 17:13	CET	25996	54082.68
ADVICENNE	FR0013296746	ADVIC	Euronext Paris, Brussels	EUR	8.90	9.46	8.70	9.08	07/12/20 17:35	CET	57241	514090.70
ADVINI	FR0000053043	ADVI	Euronext Paris	EUR	23.20	23.20	22.00	22.40	07/12/20 17:28	CET	863	19751.80
AERKOMM INC	US00774B2088	AKOM	Euronext Paris	EUR	6.50	6.50	6.50	6.50	07/12/20 09:00	CET	1	6.50
AG3I	FR0011908045	MLAGI	Euronext Access Paris	EUR	3.46	3.46	3.46	3.46	08/11/19 16:30	CET	2	6.92
AGP MALAGA SOCIMI	ES0105478004	MLAGP	Euronext Access Paris	EUR	2.95	2.95	2.95	2.95	23/11/20 11:52	CET	2000	5900.00
AGRIPOWER	FR0013452281	ALAGP	Euronext Growth Paris	EUR	8.60	9.38	8.52	8.95	07/12/20 17:35	CET	70266	632192.37
AGROGENERATION	FR0010641449	ALAGR	Euronext Growth Paris	EUR	0.087	0.0888	0.0852	0.0872	07/12/20 17:23	CET	220567	19171.9766
AIR FRANCE -KLM	FR0000031122	AF	Euronext Paris, Amsterdam	EUR	5.30	5.448	5.264	5.332	07/12/20 17:39	CET	5734619	30549670.62
AIR LIQUIDE	FR0000120073	AI	Euronext Paris	EUR	134.65	136.20	133.45	136.20	07/12/20 17:35	CET	861819	116571980.35
AIR MARINE	FR0013285103	MLAIM	Euronext Access Paris	EUR	1.90	1.90	1.90	1.90	07/12/20 11:30	CET	600	1140.00
AIRBUS	NL0000235190	AIR	Euronext Paris	EUR	95.62	95.87	93.64	95.21	07/12/20 17:30	CET	1631950	155021393.51
AKKA TECHNOLOGIES	FR0004180537	AKA	Euronext Paris, Brussels	EUR	28.30	28.35	27.10	27.20	07/12/20 17:35	CET	98430	2722218.10
AKWEL	FR0000053027	AKW	Euronext Paris	EUR	22.30	22.50	21.35	21.45	07/12/20 17:35	CET	14297	313413.15
ALBIOMA	FR0000060402	ABIO	Euronext Paris	EUR	41.25	41.55	40.40	40.90	07/12/20 17:35	CET	77018	3144369.00
ALCHIMIE	FR0014000JX7	ALCHI	Euronext Growth Paris	EUR	14.90	14.90	14.30	14.50	07/12/20 17:35	CET	11227	164055.30
ALD	FR0013258662	ALD	Euronext Paris	EUR	11.36	11.54	11.18	11.32	07/12/20 17:35	CET	100220	1137657.44
ALES GROUPE	FR0000054652	ALPHY	Euronext Growth Paris	EUR	1.18	1.20	1.18	1.18	29/06/20 16:07	CET	1401	1671.18
ALPES (COMPAGNIE)	FR0000053324	CDA	Euronext Paris	EUR	20.00	20.25	19.74	20.00	07/12/20 17:35	CET	24232	484920.48
ALPHA MOS	FR0013421286	ALM	Euronext Paris	EUR	1.45	1.55	1.45	1.50	07/12/20 14:11	CET	3034	4523.32
ALSTOM	FR0010220475	ALO	Euronext Paris	EUR	44.26	44.46	43.95	44.04	07/12/20 17:38	CET	1205908	53160062.73
ALTAMIR	FR0000053837	LTA	Euronext Paris	EUR	20.30	21.00	20.02	20.17	07/12/20 17:35	CET	13392	270929.25
ALTAREA	FR0000033219	ALTA	Euronext Paris	EUR	138.40	139.40	137.60	138.00	07/12/20 17:35	CET	2659	368283.00
