Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
01 Oct 2020
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	16.3	16.3	15.85	15.85	01/10/20 16:02	CET	127	2044.5
SOLUTIONS 30 SE	FR0013379484	S30	Euronext Paris	EUR	18.02	18.24	17.77	18.10	01/10/20 17:35	CET	252866	4556707.92
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	3.14	3.20	3.14	3.15	01/10/20 17:35	CET	9362	29757.87
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/19 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	4.15	4.25	4.12	4.25	01/10/20 17:27	CET	16134	67618.10
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	12.66	12.68	11.82	11.92	01/10/20 17:35	CET	225814	2730740.16
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.40	7.43	7.32	7.40	01/10/20 17:35	CET	22532	165991.49
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	7.32	7.36	7.28	7.28	01/10/20 17:19	CET	1746	12747.06
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	0.77	0.795	0.768	0.77	01/10/20 17:35	CET	24965	19366.748
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	19.12	19.40	18.84	19.10	01/10/20 17:35	CET	6622	126548.46
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.43	0.43	0.41	0.415	01/10/20 17:35	CET	16804	7044.094
ACCOR	FR0000120404	AC	Euronext Paris	EUR	23.97	24.02	23.12	23.40	01/10/20 17:35	CET	1006313	23538091.79
ACHETER-LOUER.FR	FR0010493510	ALALO	Euronext Growth Paris	EUR	0.0165	0.0178	0.0165	0.0178	01/10/20 17:35	CET	1452501	25265.167
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	1.245	1.34	1.245	1.33	01/10/20 16:59	CET	8816	11367.97
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	2.12	2.12	2.08	2.08	01/10/20 17:22	CET	5028	10580.69
ACTIPLAY (GROUPE)	FR0011038348	ALACT	Euronext Growth Paris	EUR	0.57	0.58	0.57	0.57	01/10/20 15:20	CET	6436	3704.574
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.30	1.30	1.30	1.30	01/10/20 11:30	CET	11	14.30
ADA	FR0000053076	ALADA	Euronext Growth Paris	EUR	7.90	7.90	7.90	7.90	01/10/20 09:00	CET	1	7.90
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.083	0.083	0.083	0.083	28/09/20 16:30	CET	3739	310.34
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	2.70	2.91	2.65	2.65	01/10/20 17:26	CET	11954	32167.32
ADL PARTNER	FR0000062978	ALP	Euronext Paris	EUR	11.55	11.75	11.45	11.75	01/10/20 17:29	CET	2700	31327.65
ADOCIA	FR0011184241	ADOC	Euronext Paris	EUR	7.60	7.60	7.40	7.40	01/10/20 17:35	CET	2269	17078.78
ADOMOS	FR0013247244	ALADO	Euronext Growth Paris	EUR	0.428	0.428	0.418	0.426	01/10/20 17:35	CET	90446	38438.336
ADP	FR0010340141	ADP	Euronext Paris	EUR	85.80	86.75	83.15	84.45	01/10/20 17:35	CET	82553	6971317.70
ADTHINK	FR0010457531	ALADM	Euronext Growth Paris	EUR	1.115	1.115	1.02	1.09	01/10/20 16:36	CET	66346	71324.06
ADUX	FR0012821890	ADUX	Euronext Paris, Amsterdam	EUR	1.345	1.345	1.345	1.345	01/10/20 09:00	CET	1	1.345
ADVENIS	FR0004152874	ADV	Euronext Paris	EUR	1.79	1.80	1.79	1.80	01/10/20 15:19	CET	3864	6917.01
ADVICENNE	FR0013296746	ADVIC	Euronext Paris, Brussels	EUR	6.48	6.60	6.48	6.56	01/10/20 17:35	CET	867	5663.88
ADVINI	FR0000053043	ADVI	Euronext Paris	EUR	20.00	22.00	20.00	22.00	01/10/20 17:35	CET	580	12441.60
AERKOMM INC	US00774B2088	AKOM	Euronext Paris	EUR	13.40	13.40	13.40	13.40	01/10/20 09:00	CET	1	13.40
AG3I	FR0011908045	MLAGI	Euronext Access Paris	EUR	3.46	3.46	3.46	3.46	08/11/19 16:30	CET	2	6.92
AGP MALAGA SOCIMI	ES0105478004	MLAGP	Euronext Access Paris	EUR	2.95	2.95	2.95	2.95	04/09/20 16:30	CET	1000	2950.00
AGRIPOWER	FR0013452281	ALAGP	Euronext Growth Paris	EUR	9.37	9.48	9.21	9.35	01/10/20 16:18	CET	1953	18235.36
AGROGENERATION	FR0010641449	ALAGR	Euronext Growth Paris	EUR	0.0764	0.0794	0.076	0.0762	01/10/20 17:13	CET	132844	10142.924
AGTA RECORD	CH0008853209	AGTA	Euronext Paris	EUR	70.58	70.99	70.58	70.58	30/09/20 17:35	CET	9000	635327.32
AIR FRANCE -KLM	FR0000031122	AF	Euronext Paris, Amsterdam	EUR	3.00	3.014	2.879	2.925	01/10/20 17:37	CET	2989885	8740188.586
AIR LIQUIDE	FR0000120073	AI	Euronext Paris	EUR	136.60	137.40	134.95	135.05	01/10/20 17:35	CET	819290	111206504.20
AIR MARINE	FR0013285103	MLAIM	Euronext Access Paris	EUR	1.62	1.62	1.62	1.62	01/10/20 16:30	CET	30	48.60
AIRBUS	NL0000235190	AIR	Euronext Paris	EUR	63.41	65.10	62.45	64.90	01/10/20 17:35	CET	2489597	159842536.30
AKKA TECHNOLOGIES	FR0004180537	AKA	Euronext Paris, Brussels	EUR	16.64	16.64	15.82	15.92	01/10/20 17:35	CET	69236	1111273.80
AKWEL	FR0000053027	AKW	Euronext Paris	EUR	17.00	17.44	16.60	16.62	01/10/20 17:35	CET	14432	245124.02
ALBIOMA	FR0000060402	ABIO	Euronext Paris	EUR	44.60	45.60	44.30	45.00	01/10/20 17:36	CET	60286	2714684.00
ALD	FR0013258662	ALD	Euronext Paris	EUR	8.00	8.47	7.96	8.31	01/10/20 17:35	CET	199475	1640217.87
ALES GROUPE	FR0000054652	ALPHY	Euronext Growth Paris	EUR	1.18	1.20	1.18	1.18	29/06/20 16:07	CET	1401	1671.18
ALPES (COMPAGNIE)	FR0000053324	CDA	Euronext Paris	EUR	16.74	16.90	16.56	16.60	01/10/20 17:35	CET	11993	199954.24
ALPHA MOS	FR0013421286	ALM	Euronext Paris	EUR	1.36	1.36	1.30	1.30	01/10/20 11:31	CET	2750	3628.20
ALSTOM	FR0010220475	ALO	Euronext Paris	EUR	42.90	43.10	41.81	41.94	01/10/20 17:37	CET	1148594	48596531.19
ALTAMIR	FR0000053837	LTA	Euronext Paris	EUR	17.698	17.70	17.65	17.70	01/10/20 16:44	CET	2260	39998.228
ALTAREA	FR0000033219	ALTA	Euronext Paris	EUR	117.00	117.40	114.00	115.00	01/10/20 17:35	CET	1800	207870.60
ALTAREIT	FR0000039216	AREIT	Euronext Paris	EUR	486.00	486.00	486.00	486.00	01/10/20 11:30	CET	1	486.00
ALTEN	FR0000071946	ATE	Euronext Paris	EUR	81.40	81.40	78.75	78.85	01/10/20 17:35	CET	80868	6434888.60
ALTUR INVEST.	FR0010395681	ALTUR	Euronext Paris	EUR	4.64	4.64	4.52	4.52	01/10/20 10:30	CET	2141	9685.00
ALVEEN	FR0013253812	MLALV	Euronext Access Paris	EUR	0.23	0.23	0.23	0.23	18/05/20 16:30	CET	100	23.00
AMATHEON AGRI	NL0010273694	MLAAH	Euronext Access Paris	EUR	0.0585	0.0585	0.0585	0.0585	01/10/20 11:30	CET	10008	585.468
AMOEBA	FR0011051598	ALMIB	Euronext Growth Paris	EUR	1.54	1.54	1.45	1.48	01/10/20 17:35	CET	182786	270814.638
AMPLITUDE SURGICAL	FR0012789667	AMPLI	Euronext Paris	EUR	2.12	2.12	2.11	2.12	01/10/20 17:35	CET	3995	8442.83
AMUNDI	FR0004125920	AMUN	Euronext Paris	EUR	60.65	60.80	59.25	59.35	01/10/20 17:37	CET	98487	5885940.60
ANEVIA	FR0011910652	ALANV	Euronext Growth Paris	EUR	3.47	3.47	3.47	3.47	01/10/20 11:17	CET	100	347.00
ANEVIA BSA 2018	FR0013391182	ANVBS	Euronext Growth Paris	EUR	-	-	-	-	-	CET	-	-
