Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
24 May 2022
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	29.90	29.90	29.90	29.90	24/05/2022 10:31	CET	521	15577.90
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	4.63	4.645	4.36	4.545	24/05/2022 17:29	CET	16017	72154.38
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	9.82	9.96	9.80	9.92	24/05/2022 17:28	CET	9231	90573.98
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.23	0.23	0.23	0.23	08/04/2022 14:47	CET	5000	1150.00
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/2019 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ALAST	Euronext Growth Paris	EUR	3.75	3.85	3.68	3.70	24/05/2022 16:26	CET	4047	15007.53
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	9.375	9.375	8.88	9.30	24/05/2022 17:35	CET	47701	433333.765
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.17	7.22	7.13	7.14	24/05/2022 17:35	CET	17913	128584.39
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	16.85	16.85	16.80	16.85	24/05/2022 17:15	CET	1101	18529.65
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	1.88	1.88	1.828	1.856	24/05/2022 17:35	CET	29110	53862.714
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	18.00	18.00	16.40	17.44	24/05/2022 17:35	CET	19432	331201.42
ABL Diagnostics	FR001400AHX6	ABLD	Euronext Paris	EUR	3.25	3.25	3.25	3.25	16/05/2022 11:30	CET	24	78.00
ABO GROUP	BE0974278104	ABO	Euronext Brussels, Paris	EUR	5.10	5.10	5.10	5.10	24/05/2022 15:35	CET	83	423.30
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.48	0.48	0.48	0.48	24/05/2022 15:56	CET	2300	1104.00
ACCOR	FR0000120404	AC	Euronext Paris	EUR	30.16	30.57	29.03	29.17	24/05/2022 17:36	CET	665833	19599475.64
ACCOR AC SHARES	FR0014003PZ3	AAC	Euronext Paris	EUR	9.70	9.70	9.70	9.70	24/05/2022 17:29	CET	861	8351.70
ACCOR AC WARRANTS	FR0014003QK3	AACW	Euronext Paris	EUR	0.14	0.14	0.14	0.14	01/04/2022 16:16	CET	1200	168.00
ACHETER-LOUER.FR	FR00140072P8	ALALO	Euronext Growth Paris	EUR	0.0009	0.001	0.0008	0.001	24/05/2022 17:35	CET	3367201	3112.7976
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	1.99	2.04	1.99	2.04	24/05/2022 09:17	CET	792	1609.92
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	3.78	3.815	3.73	3.73	24/05/2022 17:37	CET	7979	29964.425
ACTICOR BIOTECH	FR0014005OJ5	ALACT	Euronext Growth Paris	EUR	6.72	6.80	6.70	6.80	24/05/2022 12:29	CET	409	2779.62
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.16	1.16	1.16	1.16	20/05/2022 11:30	CET	182	211.12
ADA	FR0000053076	ALADA	Euronext Growth Paris	EUR	11.00	11.10	10.90	11.10	24/05/2022 14:43	CET	57	626.60
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.083	0.083	0.083	0.083	16/05/2022 11:30	CET	11900	987.70
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	2.64	2.65	2.62	2.62	24/05/2022 15:48	CET	287	756.63
ADOCIA	FR0011184241	ADOC	Euronext Paris	EUR	5.42	5.42	5.07	5.08	24/05/2022 17:35	CET	30709	158863.19
ADOMOS	FR0013247244	ALADO	Euronext Growth Paris	EUR	0.03	0.0311	0.0257	0.03	24/05/2022 17:39	CET	1204289	34602.8802
ADOMOS DS	FR001400AA10	ADODS	Euronext Growth Paris	EUR	0.0002	0.0002	0.0001	0.0001	24/05/2022 17:15	CET	2213996	342.7992
ADP	FR0010340141	ADP	Euronext Paris	EUR	138.85	139.20	135.65	136.20	24/05/2022 17:37	CET	45670	6254072.05
ADUX	FR0012821890	ADUX	Euronext Paris, Amsterdam	EUR	1.92	1.95	1.86	1.95	24/05/2022 17:13	CET	1542	2924.255
ADVENIS	FR0004152874	ALADV	Euronext Growth Paris	EUR	2.76	2.76	2.76	2.76	24/05/2022 09:00	CET	10	27.60
ADVICENNE	FR0013296746	ALDVI	Euronext Growth Paris	EUR	4.80	4.80	4.61	4.61	24/05/2022 16:58	CET	10079	47099.51
ADVINI	FR0000053043	ADVI	Euronext Paris	EUR	19.70	19.70	19.40	19.40	24/05/2022 15:57	CET	65	1267.00
AELIS FARMA	FR0014007ZB4	AELIS	Euronext Paris	EUR	12.38	12.38	12.34	12.34	24/05/2022 17:16	CET	21	259.18
AERKOMM INC	US00774B2088	AKOM	Euronext Paris	EUR	7.25	8.00	7.25	8.00	05/05/2022 09:52	CET	32	244.75
AFFLUENT MEDICAL	FR0013333077	AFME	Euronext Paris	EUR	4.215	4.26	4.21	4.21	24/05/2022 17:26	CET	47	199.375
AFYREN	FR0014005AC9	ALAFY	Euronext Growth Paris	EUR	7.47	7.50	7.47	7.48	24/05/2022 17:29	CET	329	2467.19
AG3I	FR0011908045	MLAGI	Euronext Access Paris	EUR	0.31	0.31	0.31	0.31	27/12/2021 11:30	CET	74	22.94
AGENCE AUTO	FR0014005WE9	MLAA	Euronext Access Paris	EUR	3.68	3.68	3.68	3.68	20/05/2022 11:30	CET	1	3.68
AGP MALAGA SOCIMI	ES0105478004	MLAGP	Euronext Access Paris	EUR	2.95	2.95	2.95	2.95	23/11/2020 11:52	CET	2000	5900.00
AGRIPOWER	FR0013452281	ALAGP	Euronext Growth Paris	EUR	8.45	8.45	8.33	8.40	24/05/2022 17:29	CET	2909	24426.88
AGROGENERATION	FR0010641449	ALAGR	Euronext Growth Paris	EUR	0.1096	0.1136	0.1066	0.107	24/05/2022 17:35	CET	469682	50965.7324
AIR FRANCE -KLM	FR0000031122	AF	Euronext Paris, Amsterdam	EUR	4.11	4.175	3.34	3.45	24/05/2022 17:29	CET	22420848	84646716.787
AIR LIQUIDE	FR0000120073	AI	Euronext Paris	EUR	161.72	162.34	160.20	160.84	24/05/2022 17:35	CET	599124	96474808.04
AIR MARINE	FR0013285103	MLAIM	Euronext Access Paris	EUR	1.30	1.30	1.30	1.30	10/05/2022 11:30	CET	1	1.30
AIRBUS	NL0000235190	AIR	Euronext Paris	EUR	105.20	105.58	102.74	102.74	24/05/2022 17:35	CET	1366749	141724921.40
AIRWELL	FR0014003V77	MLAIR	Euronext Access Paris	EUR	3.54	3.54	3.54	3.54	24/05/2022 16:30	CET	760	2690.40
AKWEL	FR0000053027	AKW	Euronext Paris	EUR	16.42	16.74	16.00	16.46	24/05/2022 17:35	CET	7530	123748.58
ALAN ALLMAN	FR0000062465	AAA	Euronext Paris	EUR	12.75	14.00	12.75	14.00	24/05/2022 17:29	CET	89	1189.75
ALBIOMA	FR0000060402	ABIO	Euronext Paris	EUR	49.86	49.98	49.80	49.88	24/05/2022 17:35	CET	149744	7469254.42
ALBIOMA BSAAR 2018	FR0013368438	ABIBS	Euronext Growth Paris	EUR	26.29	26.29	26.29	26.29	10/05/2022 14:58	CET	250	6572.50
ALCHIMIE	FR0014000JX7	ALCHI	Euronext Growth Paris	EUR	3.64	3.64	3.50	3.60	24/05/2022 16:58	CET	2592	9252.64
ALD	FR0013258662	ALD	Euronext Paris	EUR	13.70	13.82	13.44	13.44	24/05/2022 17:35	CET	102654	1392402.00
ALEPH FINANCE	GB00BJ9M4V82	MLALE	Euronext Access Paris	EUR	2.90	2.90	2.90	2.90	26/01/2022 11:30	CET	3	8.70
ALPES (COMPAGNIE)	FR0000053324	CDA	Euronext Paris	EUR	13.06	13.38	13.00	13.24	24/05/2022 17:35	CET	54334	715044.90
ALPHA MOS	FR0013421286	ALNEO	Euronext Growth Paris	EUR	2.495	2.495	2.34	2.40	24/05/2022 17:28	CET	4219	9972.84
ALSTOM	FR0010220475	ALO	Euronext Paris	EUR	24.06	24.24	23.92	23.96	24/05/2022 17:35	CET	1356291	32597340.28
ALTAMIR	FR0000053837	LTA	Euronext Paris	EUR	25.80	26.22	25.80	26.00	24/05/2022 17:35	CET	5918	154107.40
ALTAREA	FR0000033219	ALTA	Euronext Paris	EUR	153.20	153.20	149.00	150.00	24/05/2022 17:35	CET	5262	793632.00
