Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
14 Dec 2021
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	23.20	23.20	23.20	23.20	14/12/21 09:00	CET	23	533.60
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	4.71	4.85	4.705	4.805	14/12/21 17:35	CET	23477	112296.145
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	9.78	9.848	9.762	9.848	14/12/21 13:44	CET	5418	52908.832
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.198	0.198	0.198	0.198	03/12/21 11:15	CET	1000	198.00
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/19 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	5.08	5.08	5.02	5.06	14/12/21 16:48	CET	222	1123.54
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	12.00	12.00	11.67	11.77	14/12/21 17:35	CET	49819	587198.51
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.25	7.37	7.20	7.31	14/12/21 17:35	CET	65552	478041.94
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	15.15	15.20	15.00	15.00	14/12/21 17:29	CET	4973	74929.90
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	2.66	2.705	2.54	2.555	14/12/21 17:35	CET	188235	488504.685
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	26.00	27.20	26.00	26.70	14/12/21 17:35	CET	14701	393220.25
ABO GROUP	BE0974278104	ABO	Euronext Brussels, Paris	EUR	5.15	5.15	5.10	5.10	14/12/21 17:01	CET	730	3728.00
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.49	0.491	0.485	0.491	14/12/21 17:19	CET	58063	28306.506
ACCOR	FR0000120404	AC	Euronext Paris	EUR	26.10	26.22	25.45	26.12	14/12/21 17:35	CET	968247	25124676.46
ACCOR AC SHARES	FR0014003PZ3	AAC	Euronext Paris	EUR	9.84	9.84	9.84	9.84	14/12/21 09:00	CET	50	492.00
ACCOR AC WARRANTS	FR0014003QK3	AACW	Euronext Paris	EUR	0.40	0.40	0.40	0.40	25/11/21 10:02	CET	4238	1695.20
ACCOR NV21	FR00140015P7	ACNV	Euronext Paris	EUR	-	-	-	-	-	CET	-	-
ACHETER-LOUER.FR	FR0010493510	ALALO	Euronext Growth Paris	EUR	0.0011	0.0012	0.001	0.0012	14/12/21 17:35	CET	54510882	60708.9523
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	1.865	1.89	1.865	1.89	14/12/21 09:01	CET	101	190.585
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	3.56	3.63	3.55	3.63	14/12/21 15:46	CET	3533	12683.07
ACTICOR BIOTECH	FR0014005OJ5	ALACT	Euronext Growth Paris	EUR	5.50	5.549	5.30	5.30	14/12/21 17:26	CET	3599	19310.86
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.36	1.36	1.36	1.36	13/12/21 11:30	CET	500	680.00
ADA	FR0000053076	ALADA	Euronext Growth Paris	EUR	11.60	11.70	11.50	11.50	14/12/21 13:42	CET	98	1130.10
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.09	0.09	0.09	0.09	14/12/21 11:30	CET	5000	450.00
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	2.65	2.68	2.53	2.62	14/12/21 16:20	CET	11404	29650.77
ADOCIA	FR0011184241	ADOC	Euronext Paris	EUR	8.21	8.21	7.90	7.95	14/12/21 17:29	CET	12709	101556.94
ADOMOS	FR0013247244	ALADO	Euronext Growth Paris	EUR	0.0851	0.0867	0.0833	0.0858	14/12/21 17:35	CET	442504	37243.0069
ADP	FR0010340141	ADP	Euronext Paris	EUR	104.40	105.75	104.25	105.05	14/12/21 17:30	CET	70487	7406946.60
ADTHINK	FR0010457531	ALADM	Euronext Growth Paris	EUR	2.44	2.47	2.26	2.39	14/12/21 17:35	CET	131764	306959.52
ADUX	FR0012821890	ADUX	Euronext Paris, Amsterdam	EUR	1.94	1.96	1.75	1.82	14/12/21 17:35	CET	30250	55222.695
ADVENIS	FR0004152874	ALADV	Euronext Growth Paris	EUR	2.80	2.89	2.75	2.75	14/12/21 16:27	CET	1589	4444.19
ADVICENNE	FR0013296746	ADVIC	Euronext Paris, Brussels	EUR	7.81	8.28	7.81	8.05	14/12/21 17:35	CET	48664	389195.68
ADVINI	FR0000053043	ADVI	Euronext Paris	EUR	18.90	18.90	18.90	18.90	14/12/21 09:00	CET	1	18.90
AERKOMM INC	US00774B2088	AKOM	Euronext Paris	EUR	2.40	2.40	2.40	2.40	14/12/21 09:00	CET	1	2.40
AFFLUENT MEDICAL	FR0013333077	AFME	Euronext Paris	EUR	5.85	5.88	5.80	5.86	14/12/21 16:10	CET	1246	7297.47
AFYREN	FR0014005AC9	ALAFY	Euronext Growth Paris	EUR	9.00	9.11	8.91	8.98	14/12/21 17:35	CET	4003	36125.67
AG3I	FR0011908045	MLAGI	Euronext Access Paris	EUR	0.41	0.41	0.41	0.41	14/10/21 16:30	CET	154	63.14
AGENCE AUTO	FR0014005WE9	MLAA	Euronext Access Paris	EUR	6.20	6.20	6.20	6.20	14/12/21 12:31	CET	210	1302.00
AGP MALAGA SOCIMI	ES0105478004	MLAGP	Euronext Access Paris	EUR	2.95	2.95	2.95	2.95	23/11/20 11:52	CET	2000	5900.00
AGRIPOWER	FR0013452281	ALAGP	Euronext Growth Paris	EUR	7.44	7.70	7.22	7.70	14/12/21 15:38	CET	3240	24440.22
AGROGENERATION	FR0010641449	ALAGR	Euronext Growth Paris	EUR	0.209	0.209	0.202	0.202	14/12/21 17:29	CET	155691	31910.542
AIR FRANCE -KLM	FR0000031122	AF	Euronext Paris, Amsterdam	EUR	3.819	3.855	3.763	3.844	14/12/21 17:36	CET	3033784	11588870.659
AIR LIQUIDE	FR0000120073	AI	Euronext Paris	EUR	155.64	156.68	152.88	152.92	14/12/21 17:30	CET	583011	89804596.22
AIR MARINE	FR0013285103	MLAIM	Euronext Access Paris	EUR	2.00	2.00	2.00	2.00	13/12/21 11:30	CET	150	300.00
AIRBUS	NL0000235190	AIR	Euronext Paris	EUR	103.72	104.84	102.26	102.50	14/12/21 17:39	CET	1534251	158216465.36
AIRTIME	IT0005450819	ALAIR	Euronext Growth Paris	EUR	58.50	58.50	58.50	58.50	09/12/21 09:00	CET	10	585.00
AIRWELL	FR0014003V77	MLAIR	Euronext Access Paris	EUR	3.80	3.80	3.80	3.80	14/12/21 16:30	CET	605	2299.00
AKKA TECHNOLOGIES	FR0004180537	AKA	Euronext Paris, Brussels	EUR	47.88	48.08	47.88	48.00	14/12/21 17:35	CET	13669	656085.82
AKWEL	FR0000053027	AKW	Euronext Paris	EUR	20.30	20.60	20.05	20.30	14/12/21 17:35	CET	9178	187334.70
ALAN ALLMAN	FR0000062465	AAA	Euronext Paris	EUR	12.70	13.00	12.20	12.20	14/12/21 17:35	CET	194	2417.90
ALBIOMA	FR0000060402	ABIO	Euronext Paris	EUR	32.30	32.48	31.60	31.60	14/12/21 17:38	CET	52922	1689960.54
ALBIOMA BSAAR 2018	FR0013368438	ABIBS	Euronext Growth Paris	EUR	10.40	10.40	10.40	10.40	13/12/21 16:13	CET	208	2163.20
ALCHIMIE	FR0014000JX7	ALCHI	Euronext Growth Paris	EUR	5.46	5.46	5.41	5.42	14/12/21 17:29	CET	719	3904.19
ALD	FR0013258662	ALD	Euronext Paris	EUR	12.70	12.76	12.52	12.62	14/12/21 17:35	CET	92422	1167328.34
ALEPH FINANCE	GB00BJ9M4V82	MLALE	Euronext Access Paris	EUR	2.90	2.90	2.90	2.90	17/11/21 11:30	CET	99	287.10
ALPES (Cie) NV21	FR00140017V1	CDANV	Euronext Paris	EUR	-	-	-	-	-	CET	-	-
ALPES (COMPAGNIE)	FR0000053324	CDA	Euronext Paris	EUR	13.26	13.36	13.08	13.20	14/12/21 17:35	CET	24948	330227.02
ALPHA MOS	FR0013421286	ALM	Euronext Paris	EUR	2.42	2.48	2.24	2.27	14/12/21 17:35	CET	99126	230339.27
ALSTOM	FR0010220475	ALO	Euronext Paris	EUR	30.38	30.93	30.12	30.17	14/12/21 17:35	CET	949016	28835349.99
ALTAMIR	FR0000053837	LTA	Euronext Paris	EUR	24.88	24.88	24.025	24.48	14/12/21 17:26	CET	1099	26979.53
ALTAREA	FR0000033219	ALTA	Euronext Paris	EUR	156.00	157.60	154.20	155.00	14/12/21 17:35	CET	7331	1140235.20
ALTAREIT	FR0000039216	AREIT	Euronext Paris	EUR	640.00	640.00	640.00	640.00	14/12/21 13:09	CET	6	3840.00
ALTEN	FR0000071946	ATE	Euronext Paris	EUR	151.60	152.70	146.90	147.40	14/12/21 17:35	CET	36986	5503267.30
ALTHEORA	FR0000061244	ALORA	Euronext Growth Paris	EUR	1.76	1.76	1.74	1.74	14/12/21 11:25	CET	501	872.87
ALTUR INVEST.	FR0010395681	ALTUR	Euronext Paris	EUR	5.65	5.65	5.65	5.65	14/12/21 15:00	CET	501	2830.65
ALVEEN	FR0013253812	MLALV	Euronext Access Paris	EUR	0.56	0.56	0.56	0.56	14/12/21 11:30	CET	2	1.12
AMA CORPORATION	GB00BNKGZC51	ALAMA	Euronext Growth Paris	EUR	2.14	2.235	2.00	2.03	14/12/21 17:13	CET	15086	31063.595
AMATHEON AGRI	NL0010273694	MLAAH	Euronext Access Paris	EUR	0.108	0.108	0.108	0.108	14/12/21 11:30	CET	1	0.108
AMOEBA	FR0011051598	ALMIB	Euronext Growth Paris	EUR	1.05	1.05	1.015	1.018	14/12/21 17:35	CET	109656	112586.935
AMPLITUDE SURGICAL	FR0012789667	AMPLI	Euronext Paris	EUR	2.06	2.06	2.06	2.06	14/12/21 09:00	CET	1	2.06
AMUNDI	FR0004125920	AMUN	Euronext Paris	EUR	69.35	70.15	69.05	69.50	14/12/21 17:35	CET	259632	18068396.25
ANTIN INFRA PARTN	FR0014005AL0	ANTIN	Euronext Paris	EUR	34.02	34.62	33.50	33.62	14/12/21 17:35	CET	13318	449683.78
APERAM	LU0569974404	APAM	Euronext Amsterdam, Brussels, Paris	EUR	43.66	45.02	43.66	44.71	14/12/21 17:35	CET	254948	11361829.36
APTORUM GROUP CL A	KYG6096M1069	APM	Euronext Paris	EUR	2.70	2.70	2.70	2.70	15/01/21 13:35	CET	426	1150.20
AQUILA	FR0010340711	ALAQU	Euronext Growth Paris	EUR	6.20	6.20	6.20	6.20	14/12/21 16:30	CET	400	2480.00
ARAMIS GROUP	FR0014003U94	ARAMI	Euronext Paris	EUR	14.00	14.10	13.42	13.76	14/12/21 17:35	CET	165708	2260493.86
ARCELORMITTAL SA	LU1598757687	MT	Euronext Amsterdam, Paris	EUR	26.40	27.855	26.36	27.72	14/12/21 17:38	CET	12299381	335365259.505
ARCHOS	FR0000182479	ALJXR	Euronext Growth Paris	EUR	0.0003	0.0003	0.0002	0.0003	14/12/21 17:30	CET	235517296	57396.2221
ARCURE	FR0013398997	ALCUR	Euronext Growth Paris	EUR	3.62	3.62	3.62	3.62	14/12/21 09:00	CET	1	3.62
ARDOIN ST AMAND A	FR0005057635	MLARD	Euronext Access Paris	EUR	111.00	111.00	111.00	111.00	13/12/21 11:30	CET	410	45510.00
ARDOIN ST AMAND B	FR0004070795	ARDO	Euronext Access Paris	EUR	72.00	72.00	72.00	72.00	03/08/20 16:30	CET	2	144.00
