Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
26 May 2020
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	15.1	15.4	15.1	15.1	26/05/20 12:30	CET	740	11274.85
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	2.95	3.02	2.945	2.99	26/05/20 17:35	CET	32801	97489.225
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/19 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	2.31	2.46	2.31	2.40	26/05/20 17:35	CET	2256	5392.43
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	8.49	8.85	8.33	8.51	26/05/20 17:35	CET	162545	1396626.00
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	6.84	6.84	6.69	6.73	26/05/20 17:35	CET	22923	154725.74
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	7.72	8.06	7.60	8.02	26/05/20 17:35	CET	4725	37225.00
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	0.972	1.02	0.972	0.994	26/05/20 17:35	CET	194634	194348.252
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	23.00	23.40	21.85	22.15	26/05/20 17:35	CET	123649	2817435.10
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.425	0.425	0.413	0.424	26/05/20 16:18	CET	2555	1077.217
ACCOR	FR0000120404	AC	Euronext Paris	EUR	23.26	25.42	23.17	25.38	26/05/20 17:38	CET	2873177	71193509.68
ACCOR NV20	FR0013466885	ACNV	Euronext Paris	EUR	-	-	-	-	-	CET	-	-
ACHETER-LOUER.FR	FR0010493510	ALALO	Euronext Growth Paris	EUR	0.025	0.0287	0.0247	0.0256	26/05/20 17:35	CET	25175131	669501.8878
