Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
27 Jul 2020
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	16.8	16.8	16.05	16.05	27/07/20 17:05	CET	745	12274.4
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	3.435	3.52	3.30	3.515	27/07/20 17:35	CET	41050	139652.325
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/19 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	2.53	2.58	2.43	2.45	27/07/20 17:35	CET	4385	10973.59
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	8.57	8.68	8.48	8.57	27/07/20 17:35	CET	90284	772628.21
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.02	7.14	7.02	7.06	27/07/20 17:35	CET	30912	217777.20
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	6.70	6.70	6.42	6.42	27/07/20 17:36	CET	4148	27070.80
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	0.80	0.809	0.724	0.764	27/07/20 17:35	CET	192730	148482.43
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	22.00	22.00	20.80	21.20	27/07/20 17:35	CET	21928	465928.65
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.413	0.413	0.393	0.401	27/07/20 11:24	CET	3976	1579.74
ACCOR	FR0000120404	AC	Euronext Paris	EUR	22.59	22.59	21.68	21.82	27/07/20 17:35	CET	1256848	27552924.57
ACHETER-LOUER.FR	FR0010493510	ALALO	Euronext Growth Paris	EUR	0.0251	0.026	0.0241	0.0248	27/07/20 17:35	CET	664397	16485.87
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	1.19	1.19	1.155	1.155	27/07/20 17:35	CET	1893	2228.055
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	2.205	2.215	2.20	2.20	27/07/20 15:55	CET	1167	2575.55
ACTIPLAY (GROUPE)	FR0011038348	ALACT	Euronext Growth Paris	EUR	0.62	0.628	0.594	0.61	27/07/20 17:26	CET	24293	14667.662
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.43	1.43	1.43	1.43	27/07/20 11:30	CET	1	1.43
ADA	FR0000053076	ALADA	Euronext Growth Paris	EUR	8.40	8.40	8.40	8.40	27/07/20 09:00	CET	1	8.40
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.11	0.11	0.11	0.11	13/07/20 16:30	CET	2227	244.97
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	2.83	2.83	2.77	2.82	27/07/20 15:05	CET	2906	8123.41
ADL PARTNER	FR0000062978	ALP	Euronext Paris	EUR	9.80	9.92	9.80	9.86	27/07/20 12:39	CET	504	4948.56
ADOCIA	FR0011184241	ADOC	Euronext Paris	EUR	8.23	8.24	8.18	8.18	27/07/20 17:20	CET	4107	33693.60
ADOMOS	FR0013247244	ALADO	Euronext Growth Paris	EUR	0.421	0.439	0.416	0.435	27/07/20 16:10	CET	88850	37459.22
ADP	FR0010340141	ADP	Euronext Paris	EUR	91.00	91.25	85.65	91.00	27/07/20 17:35	CET	185546	16618633.35
ADTHINK	FR0010457531	ALADM	Euronext Growth Paris	EUR	0.602	0.63	0.60	0.62	27/07/20 16:26	CET	8061	4919.224
ADUX	FR0012821890	ADUX	Euronext Paris	EUR	1.36	1.36	1.33	1.355	27/07/20 16:51	CET	975	1310.74
ADVENIS	FR0004152874	ADV	Euronext Paris	EUR	1.07	1.07	1.06	1.07	27/07/20 16:42	CET	133	141.31
ADVICENNE	FR0013296746	ADVIC	Euronext Paris, Brussels	EUR	7.22	7.32	7.08	7.14	27/07/20 15:27	CET	1814	13037.50
ADVINI	FR0000053043	ADVI	Euronext Paris	EUR	19.70	19.70	19.30	19.70	27/07/20 14:24	CET	24	471.60
AERKOMM INC	US00774B2088	AKOM	Euronext Paris	EUR	10.10	10.10	10.10	10.10	27/07/20 09:00	CET	1	10.10
