Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
27 May 2021
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	18.10	18.20	18.10	18.20	27/05/21 17:19	CET	307	5586.05
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	4.50	4.54	4.42	4.50	27/05/21 17:35	CET	21877	98418.32
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	9.96	10.074	9.91	9.95	27/05/21 17:35	CET	18404	183793.722
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.42	0.42	0.42	0.42	14/05/21 11:32	CET	16445	6906.90
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/19 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	7.60	7.60	7.48	7.52	27/05/21 17:35	CET	4748	35893.94
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	14.25	14.48	12.02	12.21	27/05/21 17:35	CET	517096	6828266.30
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.11	7.18	7.05	7.05	27/05/21 17:35	CET	81629	578433.10
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	10.95	11.00	10.45	10.65	27/05/21 17:35	CET	8335	89053.65
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	1.278	1.40	1.212	1.284	27/05/21 17:38	CET	1227798	1633938.106
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	28.30	28.70	27.20	28.40	27/05/21 17:35	CET	76353	2126066.90
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.427	0.43	0.422	0.43	27/05/21 16:54	CET	23866	10234.605
ACCOR	FR0000120404	AC	Euronext Paris	EUR	32.31	32.85	32.25	32.41	27/05/21 17:35	CET	2054744	66651822.13
ACCOR NV21	FR00140015P7	ACNV	Euronext Paris	EUR	-	-	-	-	-	CET	-	-
ACHETER-LOUER.FR	FR0010493510	ALALO	Euronext Growth Paris	EUR	0.0464	0.049	0.0422	0.0422	27/05/21 17:35	CET	11407312	511736.3778
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	2.45	2.73	2.45	2.60	27/05/21 17:35	CET	12221	31736.12
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	2.84	2.92	2.84	2.85	27/05/21 17:35	CET	10257	29511.45
ACTIPLAY (GROUPE)	FR0011038348	ALACT	Euronext Growth Paris	EUR	3.27	3.675	2.66	3.10	27/05/21 17:35	CET	1112387	3409179.70
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.40	1.40	1.40	1.40	27/05/21 16:30	CET	350	490.00
ADA	FR0000053076	ALADA	Euronext Growth Paris	EUR	9.80	9.80	9.80	9.80	27/05/21 12:41	CET	198	1940.40
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.113	0.113	0.113	0.113	27/05/21 11:30	CET	1250	141.25
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	2.56	2.60	2.56	2.58	27/05/21 17:29	CET	3739	9648.34
ADL PARTNER	FR0000062978	ALP	Euronext Paris	EUR	17.20	17.50	17.05	17.50	27/05/21 17:28	CET	1077	18668.50
ADOCIA	FR0011184241	ADOC	Euronext Paris	EUR	8.86	9.00	8.66	8.75	27/05/21 17:29	CET	5325	47018.68
ADOMOS	FR0013247244	ALADO	Euronext Growth Paris	EUR	0.19	0.205	0.18	0.2005	27/05/21 17:36	CET	325909	61831.2207
ADP	FR0010340141	ADP	Euronext Paris	EUR	110.15	111.45	109.45	109.55	27/05/21 17:36	CET	169569	18612544.60
ADTHINK	FR0010457531	ALADM	Euronext Growth Paris	EUR	1.985	2.09	1.95	2.00	27/05/21 17:39	CET	93345	188638.93
ADUX	FR0012821890	ADUX	Euronext Paris, Amsterdam	EUR	2.03	2.03	1.99	2.03	27/05/21 17:29	CET	323	650.11
ADVENIS	FR0004152874	ADV	Euronext Paris	EUR	2.07	2.07	2.07	2.07	27/05/21 12:44	CET	2	4.14
ADVICENNE	FR0013296746	ADVIC	Euronext Paris, Brussels	EUR	9.10	9.10	8.47	8.73	27/05/21 17:35	CET	55243	482535.75
ADVINI	FR0000053043	ADVI	Euronext Paris	EUR	21.00	21.00	20.00	20.40	27/05/21 15:08	CET	2651	55539.00
AERKOMM INC	US00774B2088	AKOM	Euronext Paris	EUR	4.78	4.78	4.78	4.78	27/05/21 09:00	CET	1	4.78
AG3I	FR0011908045	MLAGI	Euronext Access Paris	EUR	3.46	3.46	3.46	3.46	08/11/19 16:30	CET	2	6.92
AGP MALAGA SOCIMI	ES0105478004	MLAGP	Euronext Access Paris	EUR	2.95	2.95	2.95	2.95	23/11/20 11:52	CET	2000	5900.00
AGRIPOWER	FR0013452281	ALAGP	Euronext Growth Paris	EUR	8.22	8.22	8.10	8.12	27/05/21 17:35	CET	3064	24942.32
AGROGENERATION	FR0010641449	ALAGR	Euronext Growth Paris	EUR	0.17	0.173	0.1645	0.1695	27/05/21 17:35	CET	222374	37082.012
AIR FRANCE -KLM	FR0000031122	AF	Euronext Paris, Amsterdam	EUR	4.49	4.578	4.475	4.516	27/05/21 17:38	CET	3550209	16078933.882
AIR LIQUIDE	FR0000120073	AI	Euronext Paris	EUR	140.04	140.64	139.20	139.78	27/05/21 17:35	CET	1081254	151177968.46
AIR MARINE	FR0013285103	MLAIM	Euronext Access Paris	EUR	1.88	1.88	1.88	1.88	27/05/21 16:30	CET	427	802.76
AIRBUS	NL0000235190	AIR	Euronext Paris	EUR	101.00	107.82	100.54	106.68	27/05/21 17:36	CET	5430363	571553103.60
AKKA TECHNOLOGIES	FR0004180537	AKA	Euronext Paris, Brussels	EUR	21.92	22.88	21.88	22.28	27/05/21 17:37	CET	71288	1598495.00
AKWEL	FR0000053027	AKW	Euronext Paris	EUR	27.35	28.40	27.35	28.40	27/05/21 17:35	CET	43074	1220737.10
ALAN ALLMAN	FR0000062465	AAA	Euronext Paris	EUR	4.32	4.32	4.30	4.30	27/05/21 16:30	CET	469	2024.08
ALBIOMA	FR0000060402	ABIO	Euronext Paris	EUR	36.74	36.82	36.16	36.16	27/05/21 17:35	CET	71347	2594628.74
ALCHIMIE	FR0014000JX7	ALCHI	Euronext Growth Paris	EUR	17.48	17.58	17.46	17.46	27/05/21 16:08	CET	411	7190.46
ALD	FR0013258662	ALD	Euronext Paris	EUR	13.16	13.18	13.04	13.12	27/05/21 17:35	CET	273812	3591985.24
ALEPH FINANCE	GB00BJ9M4V82	MLALE	Euronext Access Paris	EUR	1.95	1.95	1.95	1.95	24/05/21 12:03	CET	25000	48750.00
ALES GROUPE	FR0000054652	ALPHY	Euronext Growth Paris	EUR	1.18	1.20	1.18	1.18	29/06/20 16:07	CET	1401	1671.18
ALPES (Cie) NV21	FR00140017V1	CDANV	Euronext Paris	EUR	-	-	-	-	-	CET	-	-
ALPES (COMPAGNIE)	FR0000053324	CDA	Euronext Paris	EUR	24.00	24.05	23.25	23.25	27/05/21 17:35	CET	17080	401484.80
ALPHA MOS	FR0013421286	ALM	Euronext Paris	EUR	1.98	1.98	1.80	1.865	27/05/21 14:48	CET	1799	3378.155
ALSTOM	FR0010220475	ALO	Euronext Paris	EUR	45.19	46.00	45.11	45.73	27/05/21 17:36	CET	2524703	115459684.20
ALSTOM NV21	FR00140012E8	ALONV	Euronext Paris	EUR	44.65	44.65	44.65	44.65	26/05/21 16:30	CET	1824	81441.60
ALTAMIR	FR0000053837	LTA	Euronext Paris	EUR	23.905	23.905	23.60	23.82	27/05/21 17:24	CET	377	8954.37
ALTAREA	FR0000033219	ALTA	Euronext Paris	EUR	184.40	189.40	184.40	189.40	27/05/21 17:35	CET	83447	15791780.60
ALTAREIT	FR0000039216	AREIT	Euronext Paris	EUR	595.00	595.00	595.00	595.00	27/05/21 11:30	CET	1	595.00
ALTEN	FR0000071946	ATE	Euronext Paris	EUR	99.90	101.00	99.45	100.60	27/05/21 17:35	CET	60534	6086508.35
ALTUR INVEST.	FR0010395681	ALTUR	Euronext Paris	EUR	5.70	5.75	5.70	5.75	27/05/21 17:35	CET	10038	57578.95
ALVEEN	FR0013253812	MLALV	Euronext Access Paris	EUR	1.35	1.35	1.35	1.35	27/05/21 11:30	CET	317	427.95
