Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
28 Jul 2022
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	28.60	28.60	28.60	28.60	25/07/2022 09:00	CET	1	28.60
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	3.085	3.095	3.035	3.09	28/07/2022 15:12	CET	3234	9942.115
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	7.36	7.36	6.66	6.88	28/07/2022 16:43	CET	3966	27080.92
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.03	0.03	0.03	0.03	22/07/2022 17:02	CET	932662	27979.86
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/2019 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ALAST	Euronext Growth Paris	EUR	3.27	3.27	3.03	3.08	28/07/2022 17:27	CET	8694	27373.82
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	7.35	7.58	7.35	7.50	28/07/2022 17:35	CET	29410	220622.51
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.00	7.00	6.97	6.99	28/07/2022 17:35	CET	28247	197539.30
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	20.20	20.50	20.00	20.00	28/07/2022 17:35	CET	1227	24709.30
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	1.792	1.814	1.712	1.78	28/07/2022 17:35	CET	65155	115932.326
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	8.58	8.88	8.49	8.60	28/07/2022 17:35	CET	15768	136357.72
ABL Diagnostics	FR001400AHX6	ABLD	Euronext Paris	EUR	14.60	14.60	14.60	14.60	28/07/2022 11:30	CET	85	1241.00
ABO GROUP	BE0974278104	ABO	Euronext Brussels, Paris	EUR	5.05	5.05	5.00	5.00	27/07/2022 10:41	CET	266	1335.00
