Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
11 Feb 2021
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	18.80	19.00	18.80	19.00	11/02/21 11:28	CET	555	10544.00
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	4.97	4.97	4.80	4.83	11/02/21 17:35	CET	79507	388300.471
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	10.74	10.74	10.454	10.46	11/02/21 17:35	CET	16662	176817.912
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.56	0.56	0.55	0.55	11/02/21 17:35	CET	390000	214750.00
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/19 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	4.70	4.73	4.65	4.66	11/02/21 17:35	CET	11157	52199.21
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	16.10	16.52	15.98	16.12	11/02/21 17:35	CET	149097	2420955.70
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.31	7.38	7.30	7.38	11/02/21 17:35	CET	25422	186271.98
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	10.75	10.90	10.75	10.80	11/02/21 17:35	CET	8866	95848.20
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	0.887	0.889	0.87	0.878	11/02/21 17:35	CET	33543	29397.392
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	31.80	32.20	31.80	31.95	11/02/21 17:35	CET	12998	415373.00
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.417	0.427	0.408	0.414	11/02/21 17:21	CET	22134	9181.685
ACCOR	FR0000120404	AC	Euronext Paris	EUR	30.32	30.48	29.46	30.16	11/02/21 17:35	CET	755367	22685903.72
ACCOR NV21	FR00140015P7	ACNV	Euronext Paris	EUR	-	-	-	-	-	CET	-	-
ACHETER-LOUER.FR	FR0010493510	ALALO	Euronext Growth Paris	EUR	0.0558	0.0643	0.0554	0.0612	11/02/21 17:35	CET	39405586	2383421.1722
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	3.49	3.63	3.15	3.57	11/02/21 17:35	CET	22317	77747.43
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	3.03	3.275	3.03	3.245	11/02/21 17:35	CET	64869	203786.845
ACTIPLAY (GROUPE)	FR0011038348	ALACT	Euronext Growth Paris	EUR	0.744	0.762	0.728	0.734	11/02/21 17:17	CET	6335	4723.492
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.42	1.42	1.42	1.42	11/02/21 11:30	CET	40	56.80
ADA	FR0000053076	ALADA	Euronext Growth Paris	EUR	9.45	9.45	8.60	8.60	11/02/21 17:29	CET	2075	18814.00
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.105	0.105	0.105	0.105	10/02/21 16:30	CET	500	52.51
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	2.76	2.78	2.74	2.75	11/02/21 17:15	CET	791	2183.12
ADL PARTNER	FR0000062978	ALP	Euronext Paris	EUR	15.05	15.05	15.00	15.00	11/02/21 16:03	CET	151	2267.70
ADOCIA	FR0011184241	ADOC	Euronext Paris	EUR	10.78	10.96	10.50	10.86	11/02/21 17:35	CET	28369	303908.90
ADOMOS	FR0013247244	ALADO	Euronext Growth Paris	EUR	0.367	0.385	0.354	0.37	11/02/21 17:35	CET	391665	144257.436
ADP	FR0010340141	ADP	Euronext Paris	EUR	102.50	103.40	101.70	101.80	11/02/21 17:35	CET	45624	4656140.50
ADTHINK	FR0010457531	ALADM	Euronext Growth Paris	EUR	1.695	1.765	1.665	1.70	11/02/21 17:35	CET	16561	28040.495
ADUX	FR0012821890	ADUX	Euronext Paris, Amsterdam	EUR	2.44	2.48	2.40	2.40	11/02/21 17:29	CET	12802	31231.59
ADVENIS	FR0004152874	ADV	Euronext Paris	EUR	2.05	2.07	2.01	2.07	11/02/21 16:57	CET	40122	82638.71
ADVICENNE	FR0013296746	ADVIC	Euronext Paris, Brussels	EUR	12.65	12.75	12.30	12.60	11/02/21 17:35	CET	31091	389028.35
ADVINI	FR0000053043	ADVI	Euronext Paris	EUR	20.80	20.80	20.00	20.20	11/02/21 17:35	CET	1200	24540.40
AERKOMM INC	US00774B2088	AKOM	Euronext Paris	EUR	5.65	5.65	5.65	5.65	11/02/21 09:00	CET	1	5.65
AG3I	FR0011908045	MLAGI	Euronext Access Paris	EUR	3.46	3.46	3.46	3.46	08/11/19 16:30	CET	2	6.92
AGP MALAGA SOCIMI	ES0105478004	MLAGP	Euronext Access Paris	EUR	2.95	2.95	2.95	2.95	23/11/20 11:52	CET	2000	5900.00
AGRIPOWER	FR0013452281	ALAGP	Euronext Growth Paris	EUR	10.00	10.22	9.98	10.18	11/02/21 17:20	CET	6282	63389.48
AGROGENERATION	FR0010641449	ALAGR	Euronext Growth Paris	EUR	0.175	0.1865	0.1745	0.1835	11/02/21 17:35	CET	604874	108843.681
AIR FRANCE -KLM	FR0000031122	AF	Euronext Paris, Amsterdam	EUR	4.90	4.942	4.803	4.82	11/02/21 17:39	CET	2484732	12045563.462
AIR LIQUIDE	FR0000120073	AI	Euronext Paris	EUR	135.35	135.60	134.45	134.95	11/02/21 17:30	CET	717594	96868037.70
AIR MARINE	FR0013285103	MLAIM	Euronext Access Paris	EUR	2.20	2.20	2.20	2.20	11/02/21 16:30	CET	298	655.60
AIRBUS	NL0000235190	AIR	Euronext Paris	EUR	91.85	92.40	90.82	91.22	11/02/21 17:39	CET	1142713	104382101.99
AKKA TECHNOLOGIES	FR0004180537	AKA	Euronext Paris, Brussels	EUR	24.80	25.35	24.45	25.15	11/02/21 17:35	CET	42090	1053252.30
