Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
12 Sep 2022
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	27.20	28.40	26.70	28.40	12/09/2022 15:51	CET	165	4539.40
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	2.86	2.87	2.78	2.87	12/09/2022 17:05	CET	9777	27807.445
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/2019 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ALAST	Euronext Growth Paris	EUR	2.96	2.96	2.96	2.96	12/09/2022 12:24	CET	352	1041.92
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	8.58	8.59	7.845	7.885	12/09/2022 17:35	CET	144362	1173628.45
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.00	7.00	6.98	6.99	12/09/2022 17:35	CET	29092	203508.88
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	18.25	18.30	18.10	18.10	12/09/2022 14:30	CET	670	12186.65
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	2.08	2.22	2.04	2.06	12/09/2022 17:35	CET	188718	402647.25
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	9.50	9.75	9.14	9.20	12/09/2022 17:35	CET	43837	410227.84
ABL Diagnostics	FR001400AHX6	ABLD	Euronext Paris	EUR	14.452	14.452	14.452	14.452	05/08/2022 11:30	CET	1000	14452.00
ABO GROUP	BE0974278104	ABO	Euronext Brussels, Paris	EUR	5.10	5.15	5.10	5.15	12/09/2022 17:35	CET	1331	6795.50
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.428	0.428	0.405	0.408	12/09/2022 12:39	CET	9329	3819.192
ACCOR	FR0000120404	AC	Euronext Paris	EUR	24.10	24.73	24.07	24.73	12/09/2022 17:35	CET	890144	21920361.42
ACCOR AC SHARES	FR0014003PZ3	AAC	Euronext Paris	EUR	9.80	9.80	9.80	9.80	31/08/2022 13:12	CET	100	980.00
ACCOR AC WARRANTS	FR0014003QK3	AACW	Euronext Paris	EUR	0.09	0.09	0.09	0.09	10/08/2022 14:16	CET	1500	135.00
ACHETER-LOUER.FR	FR001400BJ77	ALALO	Euronext Growth Paris	EUR	3.03	3.25	3.03	3.25	12/09/2022 17:35	CET	1911	5940.96
