Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
06 May 2020
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	14.3	14.3	14.3	14.3	06/05/20 16:47	CET	671	9595.3
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	3.30	3.30	2.905	3.065	06/05/20 17:35	CET	185418	570913.92
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/19 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	2.40	2.40	2.28	2.37	06/05/20 14:10	CET	4777	11134.94
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	8.30	9.80	8.18	9.12	06/05/20 17:38	CET	689337	6291464.79
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	6.57	6.80	6.57	6.77	06/05/20 17:36	CET	79345	533455.04
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	7.50	7.50	6.82	7.00	06/05/20 17:35	CET	24574	173939.60
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	1.37	1.44	1.124	1.16	06/05/20 17:38	CET	2923384	3765213.188
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	18.76	19.06	18.22	18.92	06/05/20 17:35	CET	14712	274268.26
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.415	0.415	0.411	0.411	06/05/20 14:21	CET	230	94.622
ACCOR	FR0000120404	AC	Euronext Paris	EUR	24.15	24.26	23.00	23.00	06/05/20 17:35	CET	922271	21519946.40
ACCOR NV20	FR0013466885	ACNV	Euronext Paris	EUR	-	-	-	-	-	CET	-	-
ACHETER-LOUER.FR	FR0010493510	ALALO	Euronext Growth Paris	EUR	0.0264	0.027	0.0243	0.027	06/05/20 17:35	CET	8941398	228472.8841
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	1.32	1.35	1.32	1.345	06/05/20 16:19	CET	459	617.34
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	2.23	2.26	2.145	2.22	06/05/20 17:35	CET	11965	26397.515
ACTIPLAY (GROUPE)	FR0011038348	ALACT	Euronext Growth Paris	EUR	0.1895	0.1895	0.1885	0.189	06/05/20 11:08	CET	5490	1036.0705
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.16	1.16	1.16	1.16	28/04/20 11:30	CET	1	1.16
ADA	FR0000053076	ALADA	Euronext Growth Paris	EUR	7.25	7.30	7.25	7.30	06/05/20 14:16	CET	1392	10161.55
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.135	0.135	0.135	0.135	06/05/20 11:30	CET	1000	135.00
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	2.08	2.14	2.08	2.14	06/05/20 10:53	CET	144	299.82
