Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
04 Feb 2021
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	18.75	18.75	18.70	18.70	04/02/21 16:58	CET	105	1966.95
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	5.10	5.18	5.05	5.16	04/02/21 17:35	CET	34437	176203.44
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	10.392	10.40	10.36	10.36	04/02/21 17:35	CET	17965	186614.244
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.481	0.481	0.48	0.48	02/02/21 15:48	CET	220000	105615.00
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/19 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	4.32	4.36	4.28	4.36	04/02/21 17:35	CET	7844	33962.35
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	16.84	17.94	16.72	17.06	04/02/21 17:35	CET	433320	7507325.48
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.50	7.50	7.31	7.31	04/02/21 17:35	CET	22787	168033.16
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	10.45	10.70	10.45	10.45	04/02/21 17:29	CET	3514	37121.60
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	0.895	0.933	0.894	0.916	04/02/21 17:35	CET	138763	127053.256
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	32.00	32.35	31.75	32.20	04/02/21 17:35	CET	20338	652778.35
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.419	0.425	0.418	0.425	04/02/21 11:47	CET	1644	689.482
ACCOR	FR0000120404	AC	Euronext Paris	EUR	29.29	30.79	29.23	30.51	04/02/21 17:36	CET	954813	28994626.83
ACCOR NV21	FR00140015P7	ACNV	Euronext Paris	EUR	-	-	-	-	-	CET	-	-
ACHETER-LOUER.FR	FR0010493510	ALALO	Euronext Growth Paris	EUR	0.053	0.058	0.05	0.055	04/02/21 17:35	CET	19208914	1014913.2169
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	3.68	3.74	3.54	3.70	04/02/21 17:28	CET	30970	113121.26
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	2.90	3.03	2.89	2.97	04/02/21 17:35	CET	34566	101832.19
ACTIPLAY (GROUPE)	FR0011038348	ALACT	Euronext Growth Paris	EUR	0.74	0.86	0.722	0.81	04/02/21 17:35	CET	262599	211002.018
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.29	1.29	1.29	1.29	04/02/21 16:30	CET	251	323.79
ADA	FR0000053076	ALADA	Euronext Growth Paris	EUR	8.35	8.40	8.35	8.40	04/02/21 17:29	CET	51	428.10
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.109	0.109	0.109	0.109	04/02/21 16:30	CET	400	43.60
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	2.79	2.79	2.72	2.77	04/02/21 17:18	CET	5908	16254.87
ADL PARTNER	FR0000062978	ALP	Euronext Paris	EUR	14.85	15.10	14.85	15.10	04/02/21 17:15	CET	571	8578.05
ADOCIA	FR0011184241	ADOC	Euronext Paris	EUR	10.34	10.62	10.34	10.36	04/02/21 17:35	CET	15979	167059.32
ADOMOS	FR0013247244	ALADO	Euronext Growth Paris	EUR	0.371	0.371	0.355	0.364	04/02/21 17:35	CET	630448	228399.176
ADP	FR0010340141	ADP	Euronext Paris	EUR	101.70	103.20	101.10	101.70	04/02/21 17:35	CET	129744	13215985.50
ADTHINK	FR0010457531	ALADM	Euronext Growth Paris	EUR	1.76	1.80	1.70	1.775	04/02/21 17:22	CET	53720	93538.135
ADUX	FR0012821890	ADUX	Euronext Paris, Amsterdam	EUR	2.64	2.80	2.64	2.66	04/02/21 17:29	CET	18709	51070.98
ADVENIS	FR0004152874	ADV	Euronext Paris	EUR	2.02	2.02	2.02	2.02	04/02/21 17:29	CET	410	828.20
ADVICENNE	FR0013296746	ADVIC	Euronext Paris, Brussels	EUR	12.25	12.50	12.10	12.15	04/02/21 17:35	CET	31262	384076.65
ADVINI	FR0000053043	ADVI	Euronext Paris	EUR	20.20	20.40	20.20	20.20	04/02/21 17:27	CET	358	7268.00
AERKOMM INC	US00774B2088	AKOM	Euronext Paris	EUR	5.45	5.50	5.45	5.50	04/02/21 13:22	CET	26	142.95
AG3I	FR0011908045	MLAGI	Euronext Access Paris	EUR	3.46	3.46	3.46	3.46	08/11/19 16:30	CET	2	6.92
AGP MALAGA SOCIMI	ES0105478004	MLAGP	Euronext Access Paris	EUR	2.95	2.95	2.95	2.95	23/11/20 11:52	CET	2000	5900.00
AGRIPOWER	FR0013452281	ALAGP	Euronext Growth Paris	EUR	10.10	10.16	9.80	10.00	04/02/21 17:35	CET	6222	62321.73
AGROGENERATION	FR0010641449	ALAGR	Euronext Growth Paris	EUR	0.171	0.171	0.163	0.166	04/02/21 17:35	CET	463883	77369.2245
AIR FRANCE -KLM	FR0000031122	AF	Euronext Paris, Amsterdam	EUR	5.044	5.084	4.963	5.018	04/02/21 17:35	CET	2339842	11750803.584
AIR LIQUIDE	FR0000120073	AI	Euronext Paris	EUR	136.30	137.55	135.60	136.35	04/02/21 17:35	CET	790280	107935367.60
AIR MARINE	FR0013285103	MLAIM	Euronext Access Paris	EUR	2.10	2.10	2.10	2.10	04/02/21 14:18	CET	198	415.80
