Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
15 Mar 2022
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	23.30	23.30	23.30	23.30	15/03/2022 09:48	CET	4	93.20
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	3.525	3.525	3.33	3.46	15/03/2022 17:29	CET	3056	10460.345
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	9.781	9.781	9.78	9.78	15/03/2022 12:10	CET	150	1467.025
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.194	0.194	0.194	0.194	01/02/2022 13:54	CET	9253	1795.08
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/2019 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	4.30	4.49	4.28	4.49	15/03/2022 17:35	CET	2092	9037.11
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	8.72	8.90	8.20	8.90	15/03/2022 17:29	CET	119583	1008183.21
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.55	7.65	7.51	7.65	15/03/2022 17:35	CET	135177	1026440.80
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	15.80	15.95	15.80	15.90	15/03/2022 16:15	CET	436	6913.85
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	1.738	1.792	1.658	1.746	15/03/2022 17:35	CET	113017	194145.954
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	22.80	23.85	22.60	23.80	15/03/2022 17:35	CET	20079	465079.75
ABO GROUP	BE0974278104	ABO	Euronext Brussels, Paris	EUR	4.92	4.92	4.86	4.88	15/03/2022 12:28	CET	1504	7361.40
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.487	0.487	0.487	0.487	14/03/2022 17:35	CET	1596	777.26
ACCOR	FR0000120404	AC	Euronext Paris	EUR	26.65	27.40	26.37	27.24	15/03/2022 17:35	CET	607158	16445357.02
ACCOR AC SHARES	FR0014003PZ3	AAC	Euronext Paris	EUR	9.879	9.88	9.602	9.88	15/03/2022 17:35	CET	917	8992.96
ACCOR AC WARRANTS	FR0014003QK3	AACW	Euronext Paris	EUR	0.22	0.22	0.22	0.22	14/03/2022 09:00	CET	10	2.20
ACHETER-LOUER.FR	FR00140072P8	ALALO	Euronext Growth Paris	EUR	0.0055	0.0058	0.0048	0.005	15/03/2022 17:35	CET	12241356	64937.1259
