Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
02 Sep 2020
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	18.3	18.45	18.3	18.3	02/09/20 15:18	CET	620	11399.25
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	3.22	3.34	3.20	3.265	02/09/20 17:35	CET	32288	105327.40
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/19 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	2.97	3.08	2.97	3.00	02/09/20 16:12	CET	6724	20407.51
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	8.74	10.00	8.56	9.82	02/09/20 17:35	CET	523714	4768920.75
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	6.97	6.99	6.88	6.95	02/09/20 17:38	CET	50207	348066.005
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	6.96	7.06	6.96	7.04	02/09/20 16:57	CET	489	3424.30
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	0.872	0.874	0.846	0.848	02/09/20 17:35	CET	113038	96685.085
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	17.12	17.98	17.12	17.94	02/09/20 17:35	CET	17026	299277.58
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.436	0.436	0.435	0.435	02/09/20 09:31	CET	2956	1288.304
ACCOR	FR0000120404	AC	Euronext Paris	EUR	25.33	26.13	25.32	25.90	02/09/20 17:35	CET	1082249	27969834.10
ACHETER-LOUER.FR	FR0010493510	ALALO	Euronext Growth Paris	EUR	0.0244	0.0244	0.0235	0.0244	02/09/20 17:35	CET	583823	14060.8652
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	1.62	1.68	1.62	1.625	02/09/20 16:11	CET	7509	12492.51
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	2.28	2.30	2.23	2.26	02/09/20 17:20	CET	3774	8575.225
ACTIPLAY (GROUPE)	FR0011038348	ALACT	Euronext Growth Paris	EUR	0.74	0.774	0.696	0.716	02/09/20 17:28	CET	79403	56862.048
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.23	1.23	1.23	1.23	01/09/20 16:30	CET	5	6.15
ADA	FR0000053076	ALADA	Euronext Growth Paris	EUR	8.00	8.00	8.00	8.00	02/09/20 09:00	CET	1	8.00
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.101	0.101	0.101	0.101	10/08/20 11:30	CET	120	12.12
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	3.00	3.16	2.85	2.86	02/09/20 17:35	CET	74211	220856.79
ADL PARTNER	FR0000062978	ALP	Euronext Paris	EUR	11.60	12.30	11.60	12.20	02/09/20 17:19	CET	8542	103010.25
ADOCIA	FR0011184241	ADOC	Euronext Paris	EUR	8.05	8.14	8.05	8.07	02/09/20 17:35	CET	2402	19445.41
ADOMOS	FR0013247244	ALADO	Euronext Growth Paris	EUR	0.414	0.418	0.401	0.41	02/09/20 15:19	CET	16784	6886.621
ADP	FR0010340141	ADP	Euronext Paris	EUR	85.50	87.50	85.35	87.50	02/09/20 17:35	CET	64825	5636440.80
ADTHINK	FR0010457531	ALADM	Euronext Growth Paris	EUR	0.79	0.83	0.79	0.82	02/09/20 17:35	CET	23609	19368.964
ADUX	FR0012821890	ADUX	Euronext Paris	EUR	1.49	1.55	1.49	1.55	02/09/20 13:56	CET	2001	3072.295
ADVENIS	FR0004152874	ADV	Euronext Paris	EUR	1.01	1.01	1.00	1.00	02/09/20 15:38	CET	391	391.01
