Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
20 Jul 2021
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	18.75	19.35	18.75	19.35	20/07/21 17:23	CET	229	4365.05
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	3.89	3.90	3.85	3.89	20/07/21 17:35	CET	4282	16632.555
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	9.736	9.767	9.73	9.74	20/07/21 16:45	CET	1827	17793.675
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.40	0.40	0.40	0.40	19/07/21 16:38	CET	1500	600.00
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/19 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	6.10	6.42	6.10	6.42	20/07/21 15:45	CET	1378	8491.68
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	14.30	15.80	14.17	15.78	20/07/21 17:35	CET	1036485	15675915.23
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.05	7.05	6.95	6.96	20/07/21 17:35	CET	25416	177580.01
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	15.30	15.75	15.30	15.70	20/07/21 17:35	CET	1369	21157.80
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	0.91	0.946	0.91	0.945	20/07/21 17:35	CET	57715	53194.719
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	31.60	31.75	31.20	31.20	20/07/21 17:35	CET	12530	393494.25
ABO GROUP	BE0974278104	ABO	Euronext Brussels, Paris	EUR	6.40	6.40	6.40	6.40	20/07/21 09:00	CET	300	1920.00
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.387	0.393	0.361	0.37	20/07/21 17:11	CET	21572	8057.163
