Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
25 Jan 2021
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	18.60	18.80	18.60	18.60	25/01/21 16:51	CET	54	1004.60
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	5.06	5.08	4.65	4.675	25/01/21 17:35	CET	130603	626885.355
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	10.49	10.78	10.46	10.50	25/01/21 17:36	CET	60659	640287.49
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.2783	0.2783	0.278	0.278	23/12/20 13:20	CET	40000	11124.10
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/19 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	4.21	4.21	4.14	4.16	25/01/21 17:29	CET	6543	27215.97
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	17.50	18.06	16.02	16.18	25/01/21 17:37	CET	1031221	17808226.24
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.32	7.38	7.32	7.37	25/01/21 17:35	CET	17658	129721.18
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	11.45	11.45	10.55	10.70	25/01/21 17:35	CET	19729	213500.90
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	0.90	0.90	0.862	0.862	25/01/21 17:35	CET	73811	64754.55
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	35.45	35.70	32.55	32.75	25/01/21 17:35	CET	57214	1942380.20
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.428	0.428	0.428	0.428	25/01/21 10:37	CET	5001	2140.428
ACCOR	FR0000120404	AC	Euronext Paris	EUR	29.49	29.49	27.77	28.06	25/01/21 17:35	CET	1344203	37903931.07
ACCOR NV21	FR00140015P7	ACNV	Euronext Paris	EUR	-	-	-	-	-	CET	-	-
ACHETER-LOUER.FR	FR0010493510	ALALO	Euronext Growth Paris	EUR	0.06	0.06	0.0555	0.0564	25/01/21 17:35	CET	15219983	874435.6583
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	3.75	3.75	3.01	3.09	25/01/21 17:35	CET	52405	171884.43
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	2.73	2.81	2.63	2.67	25/01/21 17:35	CET	29336	79590.715
ACTIPLAY (GROUPE)	FR0011038348	ALACT	Euronext Growth Paris	EUR	0.76	0.76	0.682	0.694	25/01/21 17:26	CET	42889	29892.82
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.61	1.61	1.61	1.61	25/01/21 11:30	CET	40	64.40
ADA	FR0000053076	ALADA	Euronext Growth Paris	EUR	7.95	8.20	7.95	8.05	25/01/21 17:35	CET	1762	14050.60
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.10	0.10	0.10	0.10	21/01/21 16:30	CET	228	22.80
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	2.99	2.99	2.63	2.66	25/01/21 17:29	CET	47860	131312.65
ADL PARTNER	FR0000062978	ALP	Euronext Paris	EUR	14.95	15.15	14.80	14.80	25/01/21 17:35	CET	1752	26237.75
ADOCIA	FR0011184241	ADOC	Euronext Paris	EUR	11.24	11.50	10.30	10.90	25/01/21 17:35	CET	80407	874183.56
ADOMOS	FR0013247244	ALADO	Euronext Growth Paris	EUR	0.421	0.43	0.391	0.429	25/01/21 17:35	CET	816898	334243.649
ADP	FR0010340141	ADP	Euronext Paris	EUR	93.35	93.70	90.30	92.25	25/01/21 17:35	CET	142431	13107242.35
ADTHINK	FR0010457531	ALADM	Euronext Growth Paris	EUR	1.60	1.715	1.515	1.525	25/01/21 17:10	CET	74693	119912.095
ADUX	FR0012821890	ADUX	Euronext Paris, Amsterdam	EUR	2.80	2.80	2.52	2.58	25/01/21 17:35	CET	40654	107185.94
ADVENIS	FR0004152874	ADV	Euronext Paris	EUR	2.04	2.04	2.04	2.04	25/01/21 17:29	CET	200	408.00
ADVICENNE	FR0013296746	ADVIC	Euronext Paris, Brussels	EUR	11.30	11.30	10.25	10.55	25/01/21 17:35	CET	85956	918066.60
ADVINI	FR0000053043	ADVI	Euronext Paris	EUR	20.40	20.40	20.40	20.40	25/01/21 15:20	CET	216	4406.40
AERKOMM INC	US00774B2088	AKOM	Euronext Paris	EUR	5.60	6.00	5.35	5.35	25/01/21 17:26	CET	563	3093.70
AG3I	FR0011908045	MLAGI	Euronext Access Paris	EUR	3.46	3.46	3.46	3.46	08/11/19 16:30	CET	2	6.92
AGP MALAGA SOCIMI	ES0105478004	MLAGP	Euronext Access Paris	EUR	2.95	2.95	2.95	2.95	23/11/20 11:52	CET	2000	5900.00
AGRIPOWER	FR0013452281	ALAGP	Euronext Growth Paris	EUR	10.08	10.22	9.70	10.20	25/01/21 17:19	CET	21907	217075.02
AGROGENERATION	FR0010641449	ALAGR	Euronext Growth Paris	EUR	0.185	0.1855	0.167	0.171	25/01/21 17:35	CET	2043232	354943.2215
AIR FRANCE -KLM	FR0000031122	AF	Euronext Paris, Amsterdam	EUR	4.62	4.648	4.487	4.547	25/01/21 17:36	CET	5238425	23781729.979
AIR LIQUIDE	FR0000120073	AI	Euronext Paris	EUR	132.65	132.95	131.00	131.40	25/01/21 17:35	CET	897215	118322212.00
AIR MARINE	FR0013285103	MLAIM	Euronext Access Paris	EUR	2.50	2.50	2.50	2.50	25/01/21 16:30	CET	2794	6985.00
AIRBUS	NL0000235190	AIR	Euronext Paris	EUR	88.90	89.03	84.53	84.87	25/01/21 17:38	CET	3028873	259771571.77
AKKA TECHNOLOGIES	FR0004180537	AKA	Euronext Paris, Brussels	EUR	23.00	23.05	21.80	21.80	25/01/21 17:35	CET	78741	1763891.45
AKWEL	FR0000053027	AKW	Euronext Paris	EUR	22.00	22.25	20.55	21.00	25/01/21 17:35	CET	38845	834962.90
ALBIOMA	FR0000060402	ABIO	Euronext Paris	EUR	45.05	45.60	43.35	43.80	25/01/21 17:35	CET	106305	4695897.95
ALCHIMIE	FR0014000JX7	ALCHI	Euronext Growth Paris	EUR	13.20	13.35	13.15	13.15	25/01/21 17:35	CET	2097	27654.30
ALD	FR0013258662	ALD	Euronext Paris	EUR	12.66	12.70	12.04	12.04	25/01/21 17:35	CET	105278	1289555.98
ALEPH FINANCE	GB00BJ9M4V82	MLALE	Euronext Access Paris	EUR	2.12	2.12	2.12	2.12	22/01/21 16:50	CET	2000	4240.00
ALES GROUPE	FR0000054652	ALPHY	Euronext Growth Paris	EUR	1.18	1.20	1.18	1.18	29/06/20 16:07	CET	1401	1671.18
ALPES (Cie) NV21	FR00140017V1	CDANV	Euronext Paris	EUR	-	-	-	-	-	CET	-	-
ALPES (COMPAGNIE)	FR0000053324	CDA	Euronext Paris	EUR	17.90	17.90	17.50	17.60	25/01/21 17:35	CET	35240	621761.88
ALPHA MOS	FR0013421286	ALM	Euronext Paris	EUR	4.50	5.00	3.68	4.00	25/01/21 17:35	CET	76294	333771.72
ALSTOM	FR0010220475	ALO	Euronext Paris	EUR	47.79	47.98	45.96	46.06	25/01/21 17:37	CET	716295	33232170.01
ALTAMIR	FR0000053837	LTA	Euronext Paris	EUR	19.904	20.00	19.904	19.95	25/01/21 17:29	CET	576	11502.18
ALTAREA	FR0000033219	ALTA	Euronext Paris	EUR	142.00	143.00	137.20	137.60	25/01/21 17:35	CET	8006	1118660.60
ALTAREIT	FR0000039216	AREIT	Euronext Paris	EUR	490.00	490.00	490.00	490.00	25/01/21 11:30	CET	2	980.00
ALTEN	FR0000071946	ATE	Euronext Paris	EUR	94.25	94.25	89.95	90.45	25/01/21 17:35	CET	48306	4395319.70
ALTUR INVEST.	FR0010395681	ALTUR	Euronext Paris	EUR	5.15	5.15	5.10	5.10	25/01/21 17:29	CET	2812	14439.10
ALVEEN	FR0013253812	MLALV	Euronext Access Paris	EUR	0.835	0.835	0.835	0.835	25/01/21 11:30	CET	351	293.085
AMATHEON AGRI	NL0010273694	MLAAH	Euronext Access Paris	EUR	0.138	0.138	0.138	0.138	25/01/21 11:30	CET	1544	213.072
AMOEBA	FR0011051598	ALMIB	Euronext Growth Paris	EUR	2.88	2.90	2.61	2.615	25/01/21 17:35	CET	444320	1212074.74
AMPLITUDE SURGICAL	FR0012789667	AMPLI	Euronext Paris	EUR	2.15	2.16	2.15	2.16	25/01/21 17:35	CET	425648	915369.03
AMUNDI	FR0004125920	AMUN	Euronext Paris	EUR	65.10	65.40	63.70	63.75	25/01/21 17:35	CET	139745	8948184.75
ANTEVENIO	ES0109429037	ALANT	Euronext Growth Paris	EUR	4.16	4.16	4.06	4.06	25/01/21 14:30	CET	370	1516.38
