Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
19 Aug 2022
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	27.40	28.00	27.30	28.00	19/08/2022 17:00	CET	167	4627.40
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	3.385	3.385	3.125	3.255	19/08/2022 17:16	CET	13742	44614.20
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/2019 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ALAST	Euronext Growth Paris	EUR	3.22	3.22	3.15	3.22	19/08/2022 16:51	CET	902	2885.54
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	7.80	7.80	7.56	7.595	19/08/2022 17:35	CET	50709	388505.525
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.04	7.18	7.02	7.07	19/08/2022 17:35	CET	48082	341438.70
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	19.40	19.40	19.40	19.40	19/08/2022 16:19	CET	67	1299.80
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	2.05	2.085	1.902	1.902	19/08/2022 17:35	CET	180705	362214.324
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	8.76	8.83	8.32	8.41	19/08/2022 17:35	CET	40952	350137.06
ABL Diagnostics	FR001400AHX6	ABLD	Euronext Paris	EUR	14.452	14.452	14.452	14.452	05/08/2022 11:30	CET	1000	14452.00
ABO GROUP	BE0974278104	ABO	Euronext Brussels, Paris	EUR	5.05	5.05	5.00	5.00	18/08/2022 16:58	CET	218	1092.25
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.42	0.43	0.416	0.43	19/08/2022 17:14	CET	16000	6771.972
ACCOR	FR0000120404	AC	Euronext Paris	EUR	25.93	25.93	25.32	25.36	19/08/2022 17:36	CET	488957	12452906.91
ACCOR AC SHARES	FR0014003PZ3	AAC	Euronext Paris	EUR	9.60	9.60	9.60	9.60	18/08/2022 17:19	CET	50000	480000.00
