Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
19 Jan 2022
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	22.50	22.50	22.50	22.50	19/01/22 10:47	CET	72	1620.00
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	4.90	4.90	4.78	4.79	19/01/22 17:35	CET	5738	27681.485
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	9.811	9.811	9.81	9.81	19/01/22 17:25	CET	589	5778.114
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.20	0.20	0.20	0.20	17/01/22 09:00	CET	1200	240.00
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/19 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	6.00	6.00	5.88	5.92	19/01/22 17:35	CET	4174	24733.20
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	11.20	11.20	10.64	10.82	19/01/22 17:35	CET	93527	1019376.29
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.17	7.18	7.10	7.17	19/01/22 17:35	CET	29637	211731.62
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	18.00	18.00	17.80	17.90	19/01/22 17:29	CET	2186	38993.85
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	2.80	2.85	2.765	2.85	19/01/22 17:35	CET	112364	314362.18
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	26.05	27.05	25.95	26.10	19/01/22 17:35	CET	16245	430266.55
ABO GROUP	BE0974278104	ABO	Euronext Brussels, Paris	EUR	5.50	5.70	5.50	5.65	19/01/22 13:10	CET	447	2516.90
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.524	0.526	0.512	0.512	19/01/22 16:38	CET	16355	8551.34
ACCOR	FR0000120404	AC	Euronext Paris	EUR	31.65	32.20	31.46	31.58	19/01/22 17:35	CET	588211	18643550.92
ACCOR AC SHARES	FR0014003PZ3	AAC	Euronext Paris	EUR	9.84	9.84	9.84	9.84	18/01/22 15:49	CET	100	984.00
ACCOR AC WARRANTS	FR0014003QK3	AACW	Euronext Paris	EUR	0.40	0.40	0.40	0.40	25/11/21 10:02	CET	4238	1695.20
ACHETER-LOUER.FR	FR0010493510	ALALO	Euronext Growth Paris	EUR	0.0011	0.0011	0.001	0.001	19/01/22 17:24	CET	19274719	20021.9671
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	1.94	1.94	1.875	1.88	19/01/22 09:24	CET	1611	3048.89
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	4.57	4.60	4.39	4.54	19/01/22 17:35	CET	37931	171892.26
ACTICOR BIOTECH	FR0014005OJ5	ALACT	Euronext Growth Paris	EUR	6.89	7.08	6.551	6.90	19/01/22 16:42	CET	12477	86144.994
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.48	1.48	1.48	1.48	19/01/22 11:30	CET	228	337.44
ADA	FR0000053076	ALADA	Euronext Growth Paris	EUR	11.60	11.60	11.60	11.60	19/01/22 09:00	CET	1	11.60
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.0895	0.0895	0.0895	0.0895	13/01/22 11:30	CET	333	29.80
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	3.07	3.45	3.07	3.39	19/01/22 17:29	CET	38255	125562.48
ADOCIA	FR0011184241	ADOC	Euronext Paris	EUR	8.00	8.04	7.95	7.99	19/01/22 17:13	CET	2088	16724.95
ADOMOS	FR0013247244	ALADO	Euronext Growth Paris	EUR	0.0897	0.1016	0.08	0.0836	19/01/22 17:37	CET	7622182	657241.4092
ADP	FR0010340141	ADP	Euronext Paris	EUR	127.05	129.30	126.65	128.00	19/01/22 17:35	CET	69522	8890457.70
ADUX	FR0012821890	ADUX	Euronext Paris, Amsterdam	EUR	2.25	2.30	2.23	2.30	19/01/22 16:25	CET	1706	3903.33
ADVENIS	FR0004152874	ALADV	Euronext Growth Paris	EUR	2.80	2.80	2.80	2.80	18/01/22 11:46	CET	1	2.80
ADVICENNE	FR0013296746	ADVIC	Euronext Paris, Brussels	EUR	8.82	9.25	8.82	8.84	19/01/22 17:35	CET	63321	573807.25
ADVINI	FR0000053043	ADVI	Euronext Paris	EUR	19.00	19.40	18.80	18.80	19/01/22 17:35	CET	1410	27015.90
AERKOMM INC	US00774B2088	AKOM	Euronext Paris	EUR	7.10	10.00	7.10	8.75	19/01/22 17:26	CET	48977	482843.20
AFFLUENT MEDICAL	FR0013333077	AFME	Euronext Paris	EUR	5.69	5.69	5.57	5.60	19/01/22 15:52	CET	845	4727.80
AFYREN	FR0014005AC9	ALAFY	Euronext Growth Paris	EUR	8.46	8.93	8.46	8.72	19/01/22 17:35	CET	4395	38422.39
AG3I	FR0011908045	MLAGI	Euronext Access Paris	EUR	0.31	0.31	0.31	0.31	27/12/21 11:30	CET	74	22.94
AGENCE AUTO	FR0014005WE9	MLAA	Euronext Access Paris	EUR	4.20	4.20	4.20	4.20	19/01/22 16:30	CET	10	42.00
AGP MALAGA SOCIMI	ES0105478004	MLAGP	Euronext Access Paris	EUR	2.95	2.95	2.95	2.95	23/11/20 11:52	CET	2000	5900.00
AGRIPOWER	FR0013452281	ALAGP	Euronext Growth Paris	EUR	7.52	7.62	7.52	7.62	19/01/22 16:47	CET	797	6012.50
AGROGENERATION	FR0010641449	ALAGR	Euronext Growth Paris	EUR	0.219	0.219	0.202	0.202	19/01/22 17:35	CET	637217	132520.409
AIR FRANCE -KLM	FR0000031122	AF	Euronext Paris, Amsterdam	EUR	4.101	4.128	3.944	4.015	19/01/22 17:35	CET	7128138	28639331.027
AIR LIQUIDE	FR0000120073	AI	Euronext Paris	EUR	153.16	156.60	152.60	155.80	19/01/22 17:35	CET	677205	105015241.42
AIR MARINE	FR0013285103	MLAIM	Euronext Access Paris	EUR	1.98	1.98	1.98	1.98	19/01/22 11:30	CET	800	1584.00
AIRBUS	NL0000235190	AIR	Euronext Paris	EUR	115.56	117.46	114.28	115.12	19/01/22 17:37	CET	1479906	171170385.26
AIRTIME	IT0005450819	ALAIR	Euronext Growth Paris	EUR	72.00	85.00	72.00	73.38	19/01/22 16:55	CET	926	74543.66
AIRWELL	FR0014003V77	MLAIR	Euronext Access Paris	EUR	3.70	3.70	3.70	3.70	19/01/22 16:30	CET	30	111.00
AKKA TECHNOLOGIES	FR0004180537	AKA	Euronext Paris, Brussels	EUR	48.52	48.60	48.50	48.52	19/01/22 17:35	CET	15137	734520.26
AKWEL	FR0000053027	AKW	Euronext Paris	EUR	23.25	24.50	22.70	23.90	19/01/22 17:35	CET	12693	307501.20
