Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
23 Aug 2021
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	18.50	18.55	18.50	18.55	23/08/21 15:06	CET	56246	1041953.40
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	4.20	4.28	4.18	4.28	23/08/21 17:35	CET	7999	33935.155
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	9.71	9.967	9.71	9.909	23/08/21 17:35	CET	431	4228.70
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.25	0.25	0.25	0.25	23/08/21 17:12	CET	16000	4000.00
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/19 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	6.36	6.36	6.28	6.36	23/08/21 17:35	CET	981	6228.44
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	14.14	14.18	13.33	13.44	23/08/21 17:35	CET	169893	2346054.58
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.20	7.25	7.20	7.22	23/08/21 17:36	CET	22672	163444.88
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	14.85	14.95	14.70	14.95	23/08/21 17:35	CET	533	7905.50
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	0.987	1.01	0.981	1.01	23/08/21 17:35	CET	79088	78621.611
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	28.45	29.30	28.10	28.75	23/08/21 17:35	CET	22289	636626.00
ABO GROUP	BE0974278104	ABO	Euronext Brussels, Paris	EUR	6.00	6.30	6.00	6.00	23/08/21 17:37	CET	5453	33299.35
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.411	0.411	0.395	0.399	23/08/21 14:31	CET	10817	4315.355
ACCOR	FR0000120404	AC	Euronext Paris	EUR	28.20	28.75	28.20	28.45	23/08/21 17:35	CET	671710	19145230.32
ACCOR AC SHARES	FR0014003PZ3	AAC	Euronext Paris	EUR	9.601	9.89	9.601	9.89	13/08/21 16:11	CET	101	984.68
ACCOR AC WARRANTS	FR0014003QK3	AACW	Euronext Paris	EUR	0.40	0.40	0.40	0.40	30/07/21 09:00	CET	3	1.20
ACCOR NV21	FR00140015P7	ACNV	Euronext Paris	EUR	-	-	-	-	-	CET	-	-
ACHETER-LOUER.FR	FR0010493510	ALALO	Euronext Growth Paris	EUR	0.0127	0.0127	0.012	0.012	23/08/21 17:35	CET	10827278	131854.7163
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	2.36	2.40	2.33	2.40	23/08/21 15:47	CET	2013	4731.24
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	3.22	3.22	3.14	3.20	23/08/21 17:26	CET	3041	9646.63
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.47	1.47	1.47	1.47	23/08/21 16:30	CET	1	1.47
ADA	FR0000053076	ALADA	Euronext Growth Paris	EUR	10.50	10.70	10.50	10.70	23/08/21 13:42	CET	121	1290.80
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.132	0.132	0.132	0.132	23/08/21 11:30	CET	2150	283.80
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	2.52	2.56	2.52	2.54	23/08/21 15:51	CET	1024	2615.22
