Name	ISIN	Symbol	Market	Trading Currency	Open	High	Low	Last	Last Date/Time	Time Zone	Volume	Turnover
European Equities
28 Jan 2021
All datapoints provided as of end of last active trading day.
1000MERCIS	FR0010285965	ALMIL	Euronext Growth Paris	EUR	19.00	19.00	18.65	18.95	28/01/21 15:18	CET	554	10402.70
2CRSI	FR0013341781	2CRSI	Euronext Paris	EUR	4.54	4.64	4.395	4.635	28/01/21 17:35	CET	63263	285424.255
2MX ORGANIC	FR0014000T90	2MX	Euronext Paris	EUR	10.40	10.498	10.332	10.332	28/01/21 17:35	CET	26436	275005.568
2MX ORGANIC BS	FR0014000TB2	2MXBS	Euronext Paris	EUR	0.2783	0.2783	0.278	0.278	23/12/20 13:20	CET	40000	11124.10
A TOUTE VITESSE	FR0010050773	MLATV	Euronext Access Paris	EUR	1.48	1.48	1.35	1.35	13/11/19 16:53	CET	378	521.87
A.S.T. GROUPE	FR0000076887	ASP	Euronext Paris	EUR	4.23	4.23	4.14	4.22	28/01/21 17:22	CET	6692	27892.15
AB SCIENCE	FR0010557264	AB	Euronext Paris	EUR	16.16	16.66	15.72	16.48	28/01/21 17:36	CET	236883	3837299.10
ABC ARBITRAGE	FR0004040608	ABCA	Euronext Paris	EUR	7.42	7.44	7.29	7.39	28/01/21 17:35	CET	27051	199005.02
ABEO	FR0013185857	ABEO	Euronext Paris	EUR	10.10	10.40	10.00	10.35	28/01/21 17:35	CET	6969	70509.45
ABIONYX PHARMA	FR0012616852	ABNX	Euronext Paris	EUR	0.852	0.875	0.827	0.86	28/01/21 17:35	CET	118097	100261.357
ABIVAX	FR0012333284	ABVX	Euronext Paris	EUR	31.50	32.30	30.35	31.95	28/01/21 17:35	CET	46417	1445949.95
ACANTHE DEV.	FR0000064602	ACAN	Euronext Paris	EUR	0.428	0.428	0.418	0.418	28/01/21 11:47	CET	5957	2496.078
ACCOR	FR0000120404	AC	Euronext Paris	EUR	27.43	28.96	27.26	28.54	28/01/21 17:37	CET	1113104	31584711.95
ACCOR NV21	FR00140015P7	ACNV	Euronext Paris	EUR	-	-	-	-	-	CET	-	-
ACHETER-LOUER.FR	FR0010493510	ALALO	Euronext Growth Paris	EUR	0.059	0.059	0.0561	0.057	28/01/21 17:35	CET	11235096	641524.5776
ACTEOS	FR0000076861	EOS	Euronext Paris	EUR	3.40	3.40	3.13	3.22	28/01/21 17:29	CET	17233	55629.77
ACTIA GROUP	FR0000076655	ATI	Euronext Paris	EUR	2.76	2.77	2.705	2.755	28/01/21 17:35	CET	8513	23235.925
ACTIPLAY (GROUPE)	FR0011038348	ALACT	Euronext Growth Paris	EUR	0.71	0.738	0.69	0.726	28/01/21 17:26	CET	13796	9661.854
ACTIVIUM GROUP	FR0010979377	MLACT	Euronext Access Paris	EUR	1.31	1.31	1.31	1.31	27/01/21 11:30	CET	66	86.46
ADA	FR0000053076	ALADA	Euronext Growth Paris	EUR	8.15	8.15	8.15	8.15	28/01/21 09:00	CET	1	8.15
ADC SIIC	BE0974269012	ALDV	Euronext Paris	EUR	0.09	0.09	0.09	0.09	26/01/21 11:30	CET	1370	123.30
ADEUNIS	FR0013284627	ALARF	Euronext Growth Paris	EUR	2.72	2.78	2.63	2.73	28/01/21 15:40	CET	3425	9185.24
ADL PARTNER	FR0000062978	ALP	Euronext Paris	EUR	14.80	14.85	14.75	14.75	28/01/21 13:52	CET	1100	16259.85
ADOCIA	FR0011184241	ADOC	Euronext Paris	EUR	9.92	10.42	9.82	10.40	28/01/21 17:35	CET	45287	458521.33
ADOMOS	FR0013247244	ALADO	Euronext Growth Paris	EUR	0.427	0.428	0.40	0.42	28/01/21 17:35	CET	316219	130805.541
ADP	FR0010340141	ADP	Euronext Paris	EUR	95.45	100.00	94.70	98.80	28/01/21 17:36	CET	161702	15860110.20
ADTHINK	FR0010457531	ALADM	Euronext Growth Paris	EUR	1.65	1.72	1.57	1.72	28/01/21 17:24	CET	15904	26109.835
ADUX	FR0012821890	ADUX	Euronext Paris, Amsterdam	EUR	2.53	2.77	2.40	2.61	28/01/21 16:18	CET	44602	117938.79
ADVENIS	FR0004152874	ADV	Euronext Paris	EUR	2.00	2.00	1.985	1.985	28/01/21 17:35	CET	7265	14507.225
ADVICENNE	FR0013296746	ADVIC	Euronext Paris, Brussels	EUR	10.40	10.80	9.80	10.80	28/01/21 17:35	CET	76534	782361.31
ADVINI	FR0000053043	ADVI	Euronext Paris	EUR	21.20	21.20	20.40	20.60	28/01/21 13:40	CET	65	1349.40
AERKOMM INC	US00774B2088	AKOM	Euronext Paris	EUR	5.60	5.65	5.60	5.65	28/01/21 15:07	CET	11	62.10
AG3I	FR0011908045	MLAGI	Euronext Access Paris	EUR	3.46	3.46	3.46	3.46	08/11/19 16:30	CET	2	6.92
AGP MALAGA SOCIMI	ES0105478004	MLAGP	Euronext Access Paris	EUR	2.95	2.95	2.95	2.95	23/11/20 11:52	CET	2000	5900.00
AGRIPOWER	FR0013452281	ALAGP	Euronext Growth Paris	EUR	9.68	10.10	9.40	10.10	28/01/21 17:25	CET	15687	152412.62
AGROGENERATION	FR0010641449	ALAGR	Euronext Growth Paris	EUR	0.168	0.18	0.166	0.1735	28/01/21 17:35	CET	1681370	288985.7035
AIR FRANCE -KLM	FR0000031122	AF	Euronext Paris, Amsterdam	EUR	4.74	5.22	4.74	5.024	28/01/21 17:39	CET	12876367	65172436.404
AIR LIQUIDE	FR0000120073	AI	Euronext Paris	EUR	135.10	137.15	133.65	136.40	28/01/21 17:35	CET	949552	128967650.60
AIR MARINE	FR0013285103	MLAIM	Euronext Access Paris	EUR	2.00	2.00	2.00	2.00	28/01/21 11:30	CET	170	340.00
AIRBUS	NL0000235190	AIR	Euronext Paris	EUR	83.26	86.74	82.50	85.15	28/01/21 17:35	CET	3080959	261012304.36
AKKA TECHNOLOGIES	FR0004180537	AKA	Euronext Paris, Brussels	EUR	22.10	23.15	21.80	23.05	28/01/21 17:38	CET	40955	921594.55
AKWEL	FR0000053027	AKW	Euronext Paris	EUR	20.70	21.10	20.00	20.55	28/01/21 17:35	CET	15832	323181.85
ALBIOMA	FR0000060402	ABIO	Euronext Paris	EUR	40.90	42.70	39.05	42.55	28/01/21 17:35	CET	182263	7440583.45
ALCHIMIE	FR0014000JX7	ALCHI	Euronext Growth Paris	EUR	13.50	13.55	13.05	13.45	28/01/21 17:35	CET	2439	32344.65
ALD	FR0013258662	ALD	Euronext Paris	EUR	11.94	11.94	11.46	11.66	28/01/21 17:36	CET	138608	1612323.82
ALEPH FINANCE	GB00BJ9M4V82	MLALE	Euronext Access Paris	EUR	2.10	2.10	2.10	2.10	28/01/21 16:31	CET	1500	3150.00
ALES GROUPE	FR0000054652	ALPHY	Euronext Growth Paris	EUR	1.18	1.20	1.18	1.18	29/06/20 16:07	CET	1401	1671.18
ALPES (Cie) NV21	FR00140017V1	CDANV	Euronext Paris	EUR	-	-	-	-	-	CET	-	-
ALPES (COMPAGNIE)	FR0000053324	CDA	Euronext Paris	EUR	17.30	17.80	17.30	17.60	28/01/21 17:38	CET	6362	111290.54
ALPHA MOS	FR0013421286	ALM	Euronext Paris	EUR	3.78	3.84	3.54	3.78	28/01/21 17:35	CET	6146	23057.26
ALSTOM	FR0010220475	ALO	Euronext Paris	EUR	43.55	45.33	42.91	45.02	28/01/21 17:37	CET	1348759	59877246.16
ALTAMIR	FR0000053837	LTA	Euronext Paris	EUR	19.90	19.95	19.73	19.80	28/01/21 17:35	CET	29527	583628.10
ALTAREA	FR0000033219	ALTA	Euronext Paris	EUR	137.20	137.80	134.20	136.60	28/01/21 17:35	CET	4554	619801.20
ALTAREIT	FR0000039216	AREIT	Euronext Paris	EUR	488.00	488.00	488.00	488.00	28/01/21 11:30	CET	1	488.00
ALTEN	FR0000071946	ATE	Euronext Paris	EUR	86.15	88.20	84.90	87.60	28/01/21 17:35	CET	55310	4818267.50
ALTUR INVEST.	FR0010395681	ALTUR	Euronext Paris	EUR	5.00	5.00	4.98	5.00	28/01/21 17:35	CET	7390	36948.18
ALVEEN	FR0013253812	MLALV	Euronext Access Paris	EUR	0.835	0.835	0.835	0.835	25/01/21 11:30	CET	351	293.09
AMATHEON AGRI	NL0010273694	MLAAH	Euronext Access Paris	EUR	0.14	0.14	0.14	0.14	28/01/21 11:30	CET	11928	1669.92
AMOEBA	FR0011051598	ALMIB	Euronext Growth Paris	EUR	3.15	3.15	2.76	2.90	28/01/21 17:35	CET	863972	2584313.075
AMPLITUDE SURGICAL	FR0012789667	AMPLI	Euronext Paris	EUR	2.16	2.16	2.00	2.05	28/01/21 17:35	CET	22319	46373.15
AMUNDI	FR0004125920	AMUN	Euronext Paris	EUR	61.40	62.50	60.10	62.35	28/01/21 17:35	CET	153474	9486033.90
ANTEVENIO	ES0109429037	ALANT	Euronext Growth Paris	EUR	4.06	4.06	4.06	4.06	28/01/21 09:00	CET	1	4.06
APERAM	LU0569974404	APAM	Euronext Amsterdam, Brussels, Paris	EUR	34.50	36.87	34.35	36.50	28/01/21 17:35	CET	232976	8361123.76
APTORUM GROUP CL A	KYG6096M1069	APM	Euronext Paris	EUR	2.70	2.70	2.70	2.70	15/01/21 13:35	CET	426	1150.20
AQUILA	FR0010340711	ALAQU	Euronext Growth Paris	EUR	7.75	7.80	7.75	7.80	28/01/21 16:30	CET	95	739.25
